filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
WD1625p093_a_2000_06_10T05_37_54_all.dat.gz,20.151923764504986,21.15314258633864,74664.67450370395,8.78340526549051,3.104628680353884
WD2018m233_a_2001_05_04T09_37_43_all.dat.gz,-31.481099454754816,3.471429254426603,15168.722271769437,7.922644521516324,3.5930884652732487
WD0621m376_a_2001_04_07T01_12_59_all.dat.gz,57.58897093101015,3.179614836229192,63206.899171265766,7.315651694607327,1.5322164118031332
WD2211m495_a_2000_07_14T04_35_56_all.dat.gz,21.78514756932387,2.5935035552288763,66615.69679275462,7.196962157268601,4.833996084155443
WD2347m192_a_2000_09_15T03_09_51_all.dat.gz,58.06732434828282,7.437803117045185,25694.206431490184,8.203818034849185,2.415872796078003
WD0058m044_b_2000_07_16T07_17_41_all.dat.gz,13.166792439471164,2.773907880126905,13548.783720809566,8.426169367973255,3.1756357711731886
HE1307m0059_a_2000_07_14T00_10_34_all.dat.gz,11.34647578788597,3.183606775297031,9235.118130773706,7.000000004410889,7.795398896769196
WD0431p126_a_2003_01_19T03_51_36_all.dat.gz,68.74537390520466,3.142310568559509,21549.06053363893,8.095754412726295,2.5167339736638783
WD1249p182_b_2002_02_24T07_29_11_all.dat.gz,-0.6891946556494497,2.9259079171798805,20133.001359498165,7.897123067990473,3.388687113253298
WD0205m365_b_2000_07_15T07_10_55_all.dat.gz,40.95261466167846,26.45597731173794,74516.28607023381,7.840195665550651,2.332109349304998
WD1531p184_a_2002_06_18T01_44_31_all.dat.gz,-1204.6317847054909,18.15615355151658,4749.798039626117,7.103239878998405,501.59452839974085
HS1305p0029_a_2001_06_20T01_30_25_all.dat.gz,1207.488413514496,,97659.64667608832,7.000000000030843,147.27560304527108
WD1952m206_a_2000_07_06T05_09_29_all.dat.gz,31.77454000780182,2.317068122707086,13974.486413706773,7.859337437670694,2.474794924514921
WD0510m418_b_2002_02_22T01_23_06_all.dat.gz,128.16633399201874,23.72837118623968,49651.50367675885,8.408135657197228,2.238417391691453
WD0243p155_a_2002_09_20T09_08_25_all.dat.gz,-20.24717427056546,4.628640446873367,14401.919765527604,8.346332093407435,2.8367040132629646
WD1233m164_a_2003_01_18T07_23_54_all.dat.gz,12.119669967004814,2.926822866982497,25373.637199648718,8.362555919759053,3.8110518269986375
WD2318m226_a_2000_08_06T03_49_56_all.dat.gz,23247.69174716813,5.325511855275181,19999.996563002307,7.000000154602376,1618.5800866625098
HS0940p1129_a_2003_01_24T05_41_48_all.dat.gz,-748.9761395203826,0.3089624102703965,9926.69891118347,7.00027260445286,61.90255122968452
WD0110m139_b_2000_07_16T07_03_55_all.dat.gz,72.43258116623348,4.080896283737324,25381.45919857143,7.278646590212373,7.012069068608784
WD0255m705_b_2000_08_05T08_51_11_all.dat.gz,62.66103036874707,1.4341175925644585,10556.003397842103,8.405093615219982,3.14383011341254
WD2321m549_a_2001_10_30T05_25_50_all.dat.gz,30.912430946271964,17.509320837910725,43629.50533604777,7.79830681817872,2.0090814176583227
HE2220m0633_b_2001_08_23T02_52_16_all.dat.gz,3.1854853619216565,2.843076165115465,12743.55058849535,8.157291500475235,5.130999864041725
HS0820p2503_b_2003_02_18T02_42_44_all.dat.gz,16.623767651062273,8.19935153137116,31204.071178097485,7.000000001266907,5.352434099721256
WD1017m138_b_2003_01_17T05_10_26_all.dat.gz,-68.70948321228022,2.254557537892772,8695.03947311115,8.999999991022195,8.866430839646135
WD1845p019_b_2001_06_05T07_26_40_all.dat.gz,-36.09148464283535,1.7914012866435949,30041.054074264724,7.78825427165976,2.034239899322802
HS0241p1411_a_2002_09_20T08_54_45_all.dat.gz,0.6532284257363645,5.111615411088518,12030.651032234431,7.499944034585765,4.115587967115788
HE0320m1917_a_2001_02_06T03_28_27_all.dat.gz,-1580.1993437331018,1.2212556100181473,7407.885605304484,7.000004773335315,4.016825299454965
WD1457m086_a_2000_07_13T04_07_09_all.dat.gz,50.48215687810664,4.111896499955886,21408.83805882576,7.904775172163313,3.0556056219414574
WD2351m368_b_2000_07_18T06_56_32_all.dat.gz,-24.20954446608019,2.4048283360296168,13903.536296887398,8.029793261762837,3.6767312841366726
WD0133m116_a_2000_07_12T07_27_46_all.dat.gz,65.8869711217207,2.105517760351937,12362.569732861744,8.151008382789726,3.5876408005045675
WD1501p032_b_2001_02_10T08_12_40_all.dat.gz,-58.81893061104201,3.3274661678035398,14499.797108043504,7.877452423022477,3.410356835238794
HE1414m0848_d_2001_08_16T00_47_02_all.dat.gz,40.03942184351562,3.239522581900385,14923.943520842486,8.99999999998883,3.516980913374683
HE0324m1942_b_2002_09_22T05_37_07_all.dat.gz,-4.670675567481338,5.104299217715447,20005.05745901869,8.288312350034401,3.252177370263891
HS2244p0305_b_2002_09_25T03_53_21_all.dat.gz,47.74982822943108,18.20147220734633,59888.454734832514,7.82941752953705,1.7490480532083703
WD1308m301_b_2000_06_08T01_10_36_all.dat.gz,80.88643446790493,2.0078743322550494,14472.742965608888,7.9940357729150415,2.567874943953849
WD1031p063_b_2003_01_24T05_00_09_all.dat.gz,-109.64079767119333,4.0707897283627545,10124.155268211496,8.778524780233903,8.790014979180311
HE0333m2201_b_2001_01_15T02_24_25_all.dat.gz,-9.079133748018958,33.87518435556427,16483.553795166306,8.499961850458783,0.2301489043098968
WD0937m103_a_2002_02_17T06_06_56_all.dat.gz,62.05303439197994,3.8076848630226223,16999.89177134983,8.753758630304743,2.3854401804771066
WD1201m001_a_2000_07_17T00_09_22_all.dat.gz,84.85480142127595,3.2582454465566144,20273.27071741372,8.373890120137052,3.84876560902713
WD1802p213_a_2002_07_10T05_04_41_all.dat.gz,-992.5851262014438,,127480.4460238308,7.000000000030843,324.93329694255584
HE0358m5127_b_2000_07_18T09_09_32_all.dat.gz,65.85539185192056,4.423221920117189,16537.92843078921,8.999999997166187,4.134451216912895
WD1418m088_b_2000_07_17T01_37_19_all.dat.gz,-10.023672814366773,5.503481248298344,33266.782962883866,7.000000001449981,3.1233693333484105
WD2240m017_b_2000_07_11T04_21_19_all.dat.gz,-756.9545690269476,0.1846535641354307,9670.26609698905,7.0000073116511,562.090601312107
WD1330p036_b_2000_05_23T01_16_32_all.dat.gz,-42.41955823184154,2.373394121852318,11089.081343804071,8.658578358769223,9.736937470466753
WD2056p033_a_2001_08_21T00_57_59_all.dat.gz,-252.77342820203785,3.618378164758667,7526.23471303423,8.999999999999817,8.660218531960206
WD0330m009_b_2003_01_16T02_14_32_all.dat.gz,1089.3958071472853,0.382323692060595,7680.889807390946,7.000000016316776,52.64342376011147
HS0209p0832_a_2000_07_12T09_23_06_all.dat.gz,59.78651585469878,3.818511007694937,37140.65465961136,7.792978574349886,2.781539848093868
WD0950p077_a_2001_04_10T01_47_27_all.dat.gz,4948.137681311133,,101380.33228387556,7.000000000741689,1924.0926321154216
HS0344p0944_b_2003_02_04T01_45_14_all.dat.gz,-1149.4782536022656,,16980.39387773788,8.499960828430746,75.1828790923143
WD2322m181_b_2000_07_16T05_46_26_all.dat.gz,-3.712930477013469,4.197329992117735,21647.68851508513,7.834456532468,2.5117507152451024
HS0307p0746_b_2003_02_04T01_15_51_all.dat.gz,76.15106790057328,3.7991811965645255,12212.856179239803,8.88805717834922,3.218976621965393
HS1648p1300_a_2001_07_26T01_11_45_all.dat.gz,-0.1356524305817363,3.366393662659447,15148.699714963102,8.5743343633229,3.3720097108117906
HS2229p2335_a_2002_09_25T02_28_04_all.dat.gz,-12.416612736043364,4.2915934011249535,19224.130924454294,8.265199648647538,3.617382147411493
HS2132p0941_d_2001_08_20T01_29_53_all.dat.gz,12.99720449663374,2.963872293891513,13498.58990391448,7.8400700845830595,5.324248897974053
WD1314m153_b_2003_01_19T06_26_36_all.dat.gz,50.74365294040562,3.1235690127012177,13499.62164508076,8.00335762408995,3.5564399501672344
WD1348m273_a_2003_01_20T07_35_37_all.dat.gz,-0.39517926298173,2.7603823852863627,9897.42104460375,8.000012438707301,4.625152323990451
WD0011p000_b_2000_07_17T07_38_30_all.dat.gz,0.3512165091441399,3.208221774296632,9423.9237847207,7.766566441990342,3.2099830929549182
WD1334m678_a_2000_07_30T00_47_31_all.dat.gz,57.31528149746962,2.389225688706752,8695.321232897551,7.428795797747496,3.0366208170042284
HE0032m2744_b_2002_09_18T03_06_51_all.dat.gz,60.90575394139925,4.844768820893361,6921.448780444238,7.006252848165989,14.056156748508506
HE2133m1332_a_2001_09_20T01_26_51_all.dat.gz,-735.7602615305411,0.2629118047361203,9501.059268675986,7.000000004703828,119.4465150980744
WD0336p040_b_2003_08_02T09_59_18_all.dat.gz,-286.7859034985754,5.058534837082135,8648.625175449579,8.999999999254776,6.161283066461314
WD0112m195_a_2000_07_12T08_07_49_all.dat.gz,94.4281928098589,6.024145214282783,8583.106356867573,8.999999998557247,10.894096736321323
WD0710p216_a_2002_02_17T04_19_36_all.dat.gz,55.91654844125011,2.8736078546400634,12302.26388383547,8.878975032893123,3.6875920035658174
WD2226m449_b_2001_08_23T04_15_43_all.dat.gz,53.58618979878306,1.5054230478995585,13889.26928146428,7.861695286900424,2.109905160610285
HE0131p0149_b_2001_08_22T09_20_44_all.dat.gz,-606.4890156134115,1.1435194469225962,10999.997395938564,8.499855254966903,25.59269909797157
WD0135m052_b_2000_07_16T08_49_17_all.dat.gz,273.8695357447235,2.838928571458183,128994.63862623322,7.000000001871228,170.30216953559363
WD1310m305_a_2002_04_14T04_55_44_all.dat.gz,-122.24205710731812,2.394456572451752,16999.995309811653,8.784080248617457,47.012149910962165
WD0344p073_a_2002_02_19T00_35_50_all.dat.gz,30.541200413833373,3.705273995886417,11719.174635391584,8.499958856291428,4.593164183485901
HS2132p0941_c_2001_08_24T02_25_19_all.dat.gz,5.056437958364171,2.9877670151130804,13305.58275938552,7.86563420140232,3.4449182337883486
HS1430p1339_a_2001_08_22T00_14_02_all.dat.gz,41.37881771110527,3.568158321816078,14401.747183385824,8.999999996073456,5.340023094166483
HE0222m2336_b_2002_12_08T05_49_52_all.dat.gz,53.20618958141522,13.858428637188265,31737.424797514785,7.763616360644452,0.5682210791235112
WD2311m260_a_2000_06_13T08_31_57_all.dat.gz,-847.641397422397,3.867496732347206,35000.01802934981,7.737845499533943,8.721958479500639
WD1334m678_a_2001_05_15T01_42_38_all.dat.gz,-19.352400744605625,5.218576708123795,31454.826618327254,7.000000000026863,18.297594999742667
WD1420m244_a_2000_05_20T03_23_55_all.dat.gz,44.05278217716669,5.203888896047335,16573.524580468205,8.999999996492587,2.2519516028752977
WD1254p223_a_2002_02_23T08_30_41_all.dat.gz,8.801729297697175,2.904271629192473,39862.60523830237,7.806797101576119,2.237906875681466
WD0106m358_b_2000_07_16T06_41_12_all.dat.gz,10.636543585368289,4.095117307978365,30027.855997523064,7.917435932194304,2.6061178866347223
WD1122m324_b_2000_05_19T00_28_19_all.dat.gz,22.3430792813864,3.6286078453931054,22111.668138481175,7.975641702810802,2.2290120389967703
MCT0136m2010_a_2000_07_18T08_36_15_all.dat.gz,43.926775124101454,2.6172373764788937,8371.251252094102,8.356031094835382,2.9704333607873425
WD1049m158_b_2002_12_08T07_22_36_all.dat.gz,37.21395822845023,2.717784148447084,19844.22744994319,8.407343605317287,2.19399126459518
WD1249p160_b_2002_02_23T05_20_50_all.dat.gz,-3.58502612977768,2.791505284620836,25812.219365519923,7.287618990976684,1.687703010287008
HS1705p2228_b_2002_09_21T00_20_01_all.dat.gz,-23.9513849791706,2.8354837533324204,13188.560041266352,8.063211837160647,2.958601975172001
HE0358m5127_a_2000_07_15T09_48_14_all.dat.gz,28.251375263799517,3.302596329881089,24497.09074988219,7.930138935102796,3.2068061508304693
WD1348m273_b_2003_01_19T06_59_46_all.dat.gz,37.59154016184293,3.263472320813697,9692.655328828496,7.676470817653601,3.408409539138089
WD1537m152_a_2000_07_02T02_51_48_all.dat.gz,16.76883238595529,3.061811563152613,14548.555737232731,8.391320451065665,4.119591836685756
HE2251m6218_b_2001_09_02T00_12_35_all.dat.gz,-726.4365673870681,0.5802749485196159,8746.016405364011,7.00132470496222,23.39543794626345
HE1152m1244_b_2000_05_19T01_42_11_all.dat.gz,124.38282038348277,2.0837067101362194,11557.35393804705,7.280542613420681,6.288929661940007
WD1426m276_a_2000_07_05T03_56_19_all.dat.gz,76.25187444589245,3.164558071968173,14806.283421994282,8.52550888809827,2.869025393234074
HE0300m2313_a_2000_12_06T02_12_35_all.dat.gz,52.28624782561515,3.54777445148434,23857.162106203526,8.3740500063815,2.407307024703559
WD2032p188_a_2002_09_04T01_03_02_all.dat.gz,-30.874103964623565,2.8263142467582103,15395.226522382673,8.648517843959002,2.93329565611635
WD2333m049_b_2000_09_16T02_23_24_all.dat.gz,59.57134650482047,3.419328720173798,12395.395643123476,8.813792395251044,2.5772504356695087
WD2324p060_a_2002_09_26T07_19_18_all.dat.gz,-104.28921016170852,2.666748241529348,14951.581121941144,8.000000006417165,19.11400629800798
HS1102p0934_a_2002_03_03T06_56_20_all.dat.gz,-865.4757000467258,,16999.895300287837,8.543674191211899,52.48594259110312
WD0000m186_b_2000_09_17T03_27_45_all.dat.gz,15.652994238817987,4.103064803183989,13043.010832529277,7.968158580003502,3.955762073856279
WD2314p064_a_2002_09_26T05_36_29_all.dat.gz,-60.84195092252036,2.6859110823073813,14777.020550557494,7.000000000024688,7.47931779997704
WD0048m544_a_2002_07_27T06_30_20_all.dat.gz,-55.98678324208374,2.1776876649167463,12989.286324675464,8.625455603190174,7.531862016439796
HE0330m4736_b_2000_12_13T06_58_13_all.dat.gz,91.89784394197004,4.4398693196659735,14501.026118775424,7.999999647766637,8.67176737788662
WD1840p042_a_2002_04_23T09_21_04_all.dat.gz,-32.344639556940635,3.198816177484945,29999.879996135485,7.6478588423704785,2.985892665735757
WD2226p061_b_2000_06_06T07_57_51_all.dat.gz,-2.866605280028158,2.786498683619945,13945.581970144243,8.254922329057203,2.1771274502537765
WD0630m050_b_2000_12_10T07_58_36_all.dat.gz,-33.405785122514914,19.715613402891783,40083.58295717142,8.338262546934018,2.0516573679782293
HE2205m1355_a_2000_12_07T00_57_58_all.dat.gz,59.45883808176468,3.8523724419026975,25654.373821424044,8.402075774773705,2.0269119346063524
WD0453m295_b_2001_12_17T04_02_08_all.dat.gz,27.702072342574866,2.5551590737547087,28247.61493568885,7.568610961720735,1.854034238249296
WD1116p026_b_2003_02_14T05_54_25_all.dat.gz,31.02816817674781,2.3601013033048712,13446.7263141008,8.247439044560645,2.3851288835925923
WD1031p063_a_2001_04_10T05_19_16_all.dat.gz,760.9652378523913,1.0502941640178278,8833.236335782742,8.996670564671351,15.173045453190944
WD2359m324_b_2000_07_17T07_09_36_all.dat.gz,-175.30133210843712,5.210810626530105,10537.828945468573,7.000000003484829,7.58843424650256
WD0133m116_b_2000_07_16T09_40_40_all.dat.gz,72.96784028191247,1.5677400156047412,13163.74765866791,8.243521625858412,3.1051301577941035
WD1716p020_a_2002_04_23T09_03_23_all.dat.gz,-41.76901622499098,1.9570640047582837,13181.727529055306,8.022188312622395,2.337245936158869
WD1532p033_b_2001_07_26T00_04_33_all.dat.gz,361.0479058619875,,19999.84510431265,7.000000031874491,1318.9819382381063
WD2318m226_b_2000_09_15T03_57_45_all.dat.gz,49.42935339930973,6.852942797503381,30381.750908041617,8.00394383999231,1.9548943113014603
WD1620m391_a_2002_04_22T04_53_28_all.dat.gz,17.85396643179442,0.9040903787658224,25379.578997649205,8.098625717471025,4.316006274062085
HS0209p0832_b_2000_07_15T07_25_41_all.dat.gz,59.66273157163636,4.140701579907887,37618.50707624719,7.777970546876821,2.3915380811391813
HS0345p1324_b_2003_02_25T00_44_08_all.dat.gz,-443.7100246591632,,16499.736541779348,8.999971633512033,27.98276257054524
HS0200p2449_a_2002_09_18T07_26_37_all.dat.gz,31.28221944835253,3.730326542972296,23649.13733406513,8.034584548607198,2.704684213835751
WD1555m089_b_2000_07_18T04_09_55_all.dat.gz,427.36159999737873,1.7583980705792612,10999.798641711168,7.011043576436311,15.427003186322173
WD1827m106_a_2002_04_23T09_32_45_all.dat.gz,-57.55044446714342,3.1757870124937746,13430.486377231073,7.590675967888476,3.068398207894852
HE0219m4049_b_2001_09_19T09_10_32_all.dat.gz,-58.45880133682201,6.444923792020578,11877.380383434347,8.143063426826599,2.1274891410855994
WD1116p026_a_2003_01_24T07_59_11_all.dat.gz,-9.573573051594025,2.411740871040976,12002.104722765009,8.283613281472906,6.061357368204253
WD1216p036_a_2001_06_09T01_14_52_all.dat.gz,73.3923896956996,3.2928723732070893,12432.36524702746,7.766402684247216,4.083817977356373
HE1307m0059_b_2000_07_17T00_23_29_all.dat.gz,161.54852488227178,4.091579039104445,20921.396583106627,7.1741871376775785,12.953969020195093
WD2318p126_a_2002_09_26T06_05_47_all.dat.gz,6.852896390626079,24.178714683632958,13499.841787966212,7.586448282364032,0.1002455412652433
WD0016m220_b_2000_09_17T03_47_14_all.dat.gz,14.73038616266532,2.2633788923994675,13433.729571882091,7.821885387713394,3.1566275329400093
HS0223p1211_a_2002_12_31T01_19_09_all.dat.gz,-144.676527848785,6.625239884935382,14576.12612252007,7.999999725350947,12.656639113096396
WD0318m021_b_2002_03_03T00_55_34_all.dat.gz,74.01002461905173,3.4350447807986413,13869.19428204999,7.907022045130905,5.416002680672483
WD0352p049_a_2003_01_19T03_37_17_all.dat.gz,200.21110563716772,15.83475291314737,32692.58154223881,8.99999986858529,5.0861164539114565
WD1257p037_a_2000_05_19T03_59_02_all.dat.gz,-97.64881518140956,51.60108745182242,128999.41231595828,8.999999336765908,4.176537543804039
HE1511m0448_b_2000_06_06T05_20_53_all.dat.gz,-71.01061684692819,8.938861098762846,53816.05089669528,7.652387727639577,1.6403850862989735
WD1207m157_a_2000_07_15T00_03_33_all.dat.gz,38.52185761207702,4.215124512699767,14278.639818949086,8.119723333154024,3.276722702595561
WD0549p158_a_2002_09_25T09_06_24_all.dat.gz,8.639063228397836,2.220369332629531,33132.65287547518,7.76556557269182,1.512001897596884
WD2150p021_a_2002_09_23T02_30_02_all.dat.gz,91.02372704992084,10.650067786640824,41905.19538071303,7.597297133487019,2.282269140611978
WD0426p106_a_2002_09_23T08_05_49_all.dat.gz,43.15166867933662,5.77999179908414,11499.745549580002,7.921909538216271,5.835648905335893
WD0628m020_b_2002_12_29T06_51_57_all.dat.gz,-741.7811808189913,0.3578539554463873,7767.537474850194,7.198034115409656,47.31812664330008
HS2130p1215_a_2002_09_23T01_58_38_all.dat.gz,-60.4176564243508,4.852348934371523,8562.087267651765,8.999999999793495,4.639837782645114
WD0603m483_a_2000_12_06T08_07_07_all.dat.gz,32.98316245552349,11.730708437151046,36082.94150428506,7.984836283244168,2.6957474521390705
HS0345p1324_a_2002_09_22T07_34_34_all.dat.gz,24.55024575496073,5.580856040707333,25158.881580331803,8.255205429562515,1.863263995202695
WD1507p220_a_2002_04_23T06_51_11_all.dat.gz,-49.60811297771056,3.218211965438549,20324.33506761984,8.010693474922496,2.015383600914741
WD1500m170_a_2000_06_08T02_47_45_all.dat.gz,-4.219736353216456,3.361911997668978,32298.6338520101,8.037177505791345,2.1658142616585643
HE2209m1444_b_2001_09_20T03_03_25_all.dat.gz,-743.1549838228461,1.0082798767415966,5999.8952085097935,7.22930089980148,12.382027230178348
HS0002p1635_b_2003_09_07T04_47_46_all.dat.gz,-52.56562835602684,3.330367702627182,25854.539521417395,8.116520834846872,9.636042714898505
WD2329m332_b_2000_07_18T07_34_07_all.dat.gz,-10.90075485044918,7.643692333382402,16222.95657263554,8.957140003098726,3.632934863671587
HS2210p2323_a_2002_09_24T02_46_40_all.dat.gz,63.96080298397115,4.056631622027798,23698.72388049924,8.431459992368639,2.795945410232956
