source_id,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
91690164426711040,13.280104799654326,3.409988507501372,,,2.150102123401815
3529574716212596736,36.12357348411075,4.418960218658238,,,1.9815037233467132
5125057897336633344,24.693990385634912,1.6954039940429109,,,3.5105232321247275
5098930339964725248,63.41183188909546,2.4802623830079717,,,2.2887455430975683
2656542452030717952,20.37793003590564,8.733133236935032,,,1.2261250780329873
679177201586401280,62.5909938773568,5.779624372148987,,,2.7947046677802168
46896958359881728,104.63965625471468,1.0673110724837045,,,4.578153618511418
2772855182928578560,-16.34579324546958,2.127628983711624,,,5.640480879073937
3846451454781376512,84.41296419379444,2.9552821952815265,,,2.9621172725818505
3866880552624195584,124.72090215024102,3.455243825586372,,,3.019370150667555
2511623211717232640,48.26594024967617,1.6694101089969529,,,3.50431691110796
5083478078426926976,20.674662028530125,3.3925379351173337,,,1.723565648489609
6585878288771383296,-58.70626203755309,3.4328982841601388,,,2.2270044779051568
2442099751463686528,48.44933755810956,2.9537418774903195,,,1.7551877741961983
2390888829168611968,68.58123460881788,3.6930436245067426,,,2.0193912039479445
2658537614663492352,27.04074309260438,4.722091594215577,,,2.985513154681749
4419865155422033280,-18.171634022173237,3.7545652669922243,,,2.171737979148227
5402827451143222912,34.503540645124055,2.379182157517164,,,1.97697342281864
3973707423046985984,-11.154801008592608,11.517970781276581,,,1.7772703724024415
6849796229451135104,-2.7916454033761675,1.8348277942760576,,,2.7836092497202687
4420242631507777920,-998.3897947398614,5.798122374216746,,,11.680891432299317
6468623688724871808,83.39303092610582,1.7387730190127257,,,3.6977188562053103
1738521539295354240,7.0880698185063995,3.923463618259035,,,2.819303854398914
6191268135405788544,103.54761320990364,2.3722313106039365,,,3.1665728688371653
5792402116129561984,236.19427878900922,2.1868563568187795,,,4.432572993072484
4460086458999242368,39.308364379079016,2.0611509000746437,,,2.2974892863106677
6278550873112595968,-1203.418765534471,,,,3.209373991112539
2662658107503521536,47.596563125123225,3.8522532302519963,,,2.054655279554008
61497407625478272,73.88943264724435,2.9305650341674934,,,2.5766556053969265
3724583445679765632,114.58115760783706,3.7649194375964115,,,3.061218946547031
5612710511362093184,32.51447822591841,3.4564628222728686,,,1.5627172080739147
2789398778477164672,64.67713621598703,1.8032753153469407,,,3.0988938317668726
5088334621288740992,69.7832129296246,13.800848801339644,,,0.10684089265916594
2473843786029439104,40.76053492913588,1.389862637125752,,,2.2744925276355707
2510891108771852416,46.58131015279221,4.66303581287838,,,3.6753291105001655
3574739561506431104,71.20394611388292,1.8263954760738699,,,2.181974101594683
4766810380210581632,79.89324989323339,2.118309870710412,,,4.175874045132756
