source_id,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
91690164426711040,26.00520726304366,6.189725593078537,13863.41343663169,8.552742053034578,1.3947095775820717
3529574716212596736,46.646528159503596,7.071955263872336,9774.383008559817,8.999999989887533,1.5469452491704092
5125057897336633344,58.07387682094552,3.5505634760148155,13328.200991317719,8.37750560789639,1.7524622998996433
5098930339964725248,105.1880191228931,4.890508888589473,13257.865984384009,8.326314551826387,1.5080286558914073
2656542452030717952,-12.878073809092987,17.692519013482368,7691.918994876412,8.999999997696097,0.8891177134716767
679177201586401280,59.563338988873575,9.882355913430612,8906.522987578226,8.999999947118878,1.580858875770318
46896958359881728,113.98177366630333,2.05230519280974,13094.323282089123,8.058365349472565,3.919762302579678
2772855182928578560,33.5451951536978,3.4355595449751473,12079.283653434679,8.999999999999353,2.5096909175358815
3846451454781376512,100.17713654559397,7.223772473872096,14999.9726651659,8.999999941283853,1.7373996823591045
3866880552624195584,127.11063640478363,6.50357537870682,12613.831024613515,7.98651207575194,3.4520179899533936
2511623211717232640,51.07620067996055,3.0883856130373815,12850.89043286711,8.09177716857446,3.374551523817897
5083478078426926976,47.68298852757075,6.059519276879456,11696.83657978331,8.99999998795264,1.0046755007294885
6585878288771383296,17.178894215260634,6.293812451266054,12250.130012326641,8.999999996911587,1.2611760663139555
2442099751463686528,56.20714245189489,5.651195190265604,13607.348273102976,8.615137613059336,1.2374015117884694
2390888829168611968,57.76647186489606,5.382823163572194,10046.598133582007,8.999999995814335,1.1388796085058726
2658537614663492352,44.26198000856106,7.014945915514289,8267.644081630206,8.999999999870681,2.0679871576448887
4419865155422033280,17.668658635312436,6.4443741369414935,9533.173623166984,8.999999997902364,1.2479858680015483
5402827451143222912,42.3355727813067,4.204062105080787,12152.562051620313,8.999999999932635,1.7939400353786548
3973707423046985984,52.41307908212047,21.156856563138575,7543.743466206235,8.999999997147054,0.9964391064385376
6849796229451135104,-6.681087614270844,3.6469257203397873,13771.318262848728,8.064355502707755,2.0788443701854997
4420242631507777920,125.28256688678327,8.481614542722738,14398.067436592575,8.768465523971754,2.561844705222486
