source_id,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
91690164426711040,0.28467499139832114,6.271158652096172,15324.336146509604,8.999999999820208,1.4347297069794371
3529574716212596736,15.741941076497175,5.330387352590044,9051.006683787797,8.999999841608565,1.1814318375029307
5125057897336633344,11.597423012673081,3.3673391651212006,12423.635197503432,8.999999999994543,1.5384844679111416
5098930339964725248,42.459731653184505,4.953537240125069,13483.139484638083,8.99999999999898,1.2943875727697212
2656542452030717952,9.018872229341278,9.138641115130431,7399.866935342218,7.000000772899813,0.8037627757920767
679177201586401280,38.969956100207476,6.741686697812991,8285.872509449193,8.999999877297501,1.1791681882211862
46896958359881728,87.4916478589918,2.0596966377220696,12810.096736514026,8.828123499615785,3.3632560259207565
2772855182928578560,16.801417982684516,2.6007912742308275,9244.87407145608,8.999999982509252,1.3534557006939096
3846451454781376512,91.91421069587527,6.060586245460044,15322.90131345232,8.999999987208623,2.6557957823654914
3866880552624195584,83.06097348720841,6.030080766216869,10698.22301472264,8.99999999937683,1.9308950624669636
2511623211717232640,39.899389793022266,3.2148916294736516,12946.388712365762,8.768654881606619,1.7965799597553187
5083478078426926976,21.592467363342628,4.4524235069995655,9823.601183137216,8.999999999998325,1.5892730730765015
6585878288771383296,-25.920788998292984,4.4712598028453705,9811.97078794778,8.999999921314163,1.3527492570225008
2442099751463686528,24.5931442403949,4.227270143494019,10527.616950954252,8.999999994906467,1.2666558166236381
2390888829168611968,29.6011686865935,5.1694844769152475,9116.906147296178,8.999999994461168,1.156949961112565
2658537614663492352,13.693136477791914,4.416908858041415,7677.100810596217,8.999999990076303,2.3024958121438117
4419865155422033280,-20.890990076632402,4.7631782796288125,8806.7453900606,8.999999646734164,2.308556682508258
5402827451143222912,9.185531017149055,3.058565166785141,9672.05137489521,8.999999915539268,1.5924214810821378
3973707423046985984,-8.981006679350868,10.863417324844935,7300.604535211386,7.000000003693748,1.279585908790856
6849796229451135104,-10.68847526124885,3.6736359819046274,13078.415838559278,8.96152910455105,1.3411211731567108
4420242631507777920,32.76627948022996,5.788482713529998,10097.941213554634,8.999999974159286,1.403797428685248
6468623688724871808,87.74933344811318,2.3540388494397035,9170.79629611308,8.999999809309992,6.575274687974745
1738521539295354240,3.341893591737722,4.902712992669965,8140.770332508331,8.999999991855939,2.296088800663765
6191268135405788544,76.40184860598886,4.319331657966508,11035.103488564,8.999999999520867,1.7904255460819893
5792402116129561984,150.31966605948782,2.820680439589424,9416.829877172046,8.999999996331079,2.469044026742377
4460086458999242368,23.17402289557068,3.36424592534253,11588.340332010514,8.999999998699915,2.2963767000336897
6278550873112595968,53.29102672044143,11.808463374713199,8176.198513036692,8.00005868106327,1.0062475630934493
2662658107503521536,16.855032712791353,4.12836697612833,8108.84109997296,7.9999168131910094,1.247662613392456
61497407625478272,66.22646950299519,5.615946052726855,13101.21410166165,8.364940073648011,2.09775607588971
3724583445679765632,66.70852939841838,5.006313926191144,9267.029140357892,8.999999819853706,1.701169950994602
5612710511362093184,18.35677745741106,3.475505858987961,7986.154321869794,8.999999977214282,1.1077279637207493
2789398778477164672,43.85500524094982,2.296917838770071,9916.329877007673,8.99999999999804,2.6684638562491694
5088334621288740992,58.38957966575307,26.194094376639303,14667.039211803349,8.759790013276683,0.05309787237487321
2473843786029439104,30.003408445518794,2.6642311066044364,13254.304954947565,7.733734259832785,1.551511986462667
2510891108771852416,49.58662330479628,9.059714679889158,11936.00665880417,8.447327389044485,1.8721111443700862
3574739561506431104,49.39145556322485,3.5740917197820536,13165.89415491004,7.998847830262305,1.6551192276676459
4766810380210581632,73.84846510617878,4.0375423793960294,12438.651035714278,8.999999999982133,3.2190559423835943
3840288524603932800,16.410254104887336,8.592174527502326,8623.502897601873,8.999999379669847,0.9847641301184575
6615959586875261056,24.87910749024099,4.825127277283199,13255.019021764092,8.999999999380014,1.385767440979621
4921090656364298368,-18.342947260998017,2.454111001992712,11715.122564614783,8.999999999421501,4.8726627484204075
3552845261339955200,51.69856297078932,4.208756893873751,8062.2522865325245,7.161667212832965,1.5546844333543748
1188119762325721600,32.3907098125371,3.8373560934696833,9667.714953481394,8.999999999979686,1.7333134332420082
2739782629080048000,-7.506212880373518,9.17870984487569,7107.31177869913,8.999999917791305,0.47291646428410583
6422236358302245248,3.730831400430232,2.5349255364010217,10162.670141363513,8.99999999999129,3.930184998494139
4920057871348614272,69.53648348598885,2.58907294717946,9723.614753281981,8.999999999995946,1.282875416938707
3695495693769418112,29.377586624844255,2.0063327712987604,9753.555888305273,8.999999993960557,1.4118355948602437
3470463802872604032,39.57983094665494,2.9957218810226145,9674.023484921854,8.999999992314773,1.6718813589519372
4437271867601913472,30.248573569459662,2.2957929794560368,8759.809919655305,8.999999997946109,1.4293988852789876
4452521234885949184,5.2637657865263705,7.79339984714438,6885.44003839582,7.499918557172367,1.4085952076134745
45980377978968064,122.88840622189716,5.157821822539546,14820.168960012172,8.7213354484071,1.6891327321473821
3489719481290397696,21.608566680354016,1.3486352431878714,8380.10135630388,8.999999999960117,1.2855828495148882
6514042654346344704,-16.076213265598472,4.361298617139444,12396.010826087806,8.999999999988678,1.887204155414784
5666295485406677632,8.858784983354635,4.1946457507846375,8550.309511168,8.999999969652306,1.164452482420249
3650552739370519680,92.86002390145904,6.734768629862657,12729.370307899353,8.791702895178357,2.1592938716625825
3855631797052747136,0.6131106000181276,1.8793583013650519,12798.808546691613,8.765391633503114,4.226381893712396
3940955205038857728,-7.709725225889636,2.438669968425413,9891.947121452296,8.999999937944576,1.7455894310931468
1730310347805122816,37.897131791024435,5.1626090267824765,10520.161034048431,8.99999988237441,1.7144477178723743
2595728287804350720,29.53870592266239,3.123924900943212,9847.191180197942,8.999999984021319,1.223884393673364
5575007845317435648,2.3830520349601545,2.0071817591505945,7124.718966265447,7.000000087212504,1.2481433589770556
3215427579684548864,5.530963856428925,3.7709320998240528,8145.97867461816,8.999999996058655,0.9135433429562134
2364272573237917952,51.69987849777929,17.87669345853929,12956.17994347223,8.14419969444204,0.13565134031805487
5055975238166788352,10.902342206618568,3.0954283971359264,9860.867678494906,8.999999999996266,1.503626666638736
2343355051714253056,33.76128583768211,4.707306457405007,9378.91558449141,8.999999998543347,1.2521812599284001
5159714332045197568,35.18235458216788,6.456094483319031,9075.394546844827,8.999999999924182,1.0694797915944518
627412945768300800,52.22414923551531,2.594771062572974,14999.989946135098,8.99998551578378,2.2927544029305547
3804239558419007744,60.21026542487372,5.375334524654985,12912.813201049084,8.730560389387342,1.7079268490314605
4436059415517432064,23.760787829580824,4.9834493165840446,15499.912859228296,8.999997777200209,1.411998642250953
5132580858972702976,33.90642015526623,6.551103234321021,9797.604449045375,8.999999999986189,3.5175801350181737
