source_id,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
91690164426711040,-27.969963925901954,7.5207984077040955,16404.068416752714,7.61675403785016,3.8505010049920867
3529574716212596736,38.64789044016434,10.58438393451821,30701.65695838231,8.720606854838074,3.2081119336720225
5125057897336633344,-32.265812551940336,4.803336260803139,15713.608911916082,8.99999987243488,9.396663749102647
5098930339964725248,29.34577796710936,6.471576137438497,16087.163624584784,7.642946077208466,4.629964341145902
2656542452030717952,71.63353610561386,18.189743739503204,49625.84602158009,7.2701257084601965,2.220784536385706
679177201586401280,49.70647874587588,10.376865054369492,31168.497557532806,7.499879506972261,6.822542248016226
46896958359881728,75.74766309512754,2.079541533645397,13173.602002411186,7.071361602712977,5.924118274047389
2772855182928578560,-68.17500135697347,3.7340465002989163,18682.963697107727,7.000000043723207,21.741364262694812
3846451454781376512,43.58549409082423,7.462057691144349,19657.209290395534,8.50010102626428,4.776124892957248
3866880552624195584,109.21674665628447,7.787003017112383,17158.298558338385,7.499786516125971,2.9810519966279228
2511623211717232640,20.495698721862166,4.116540785289656,14293.69746058105,8.999999963320299,4.790491227759375
5083478078426926976,0.3823702257920495,6.9648687059626475,17954.787883917357,7.027493361668819,3.0590567795897856
6585878288771383296,-140.50345173462085,5.38196903350314,16149.279193528751,7.000000000575051,4.72032443633112
2442099751463686528,20.469439549769827,6.919577095674446,17945.94156001049,7.607549338877564,3.0458242717393915
2390888829168611968,36.561380203134355,8.160704577185188,25152.721501551503,8.047030706495953,4.567442175440761
2658537614663492352,-40.52220495843873,10.388366243209846,41613.739534418586,8.066719338554726,5.047955924727577
4419865155422033280,-65.01567152031983,6.803996099905973,22218.83971603711,7.132681559192514,2.8175120000313814
5402827451143222912,-16.871874860323064,5.070349279083987,20744.30481237717,7.512759347094467,2.9282974083356677
3973707423046985984,-27.45282279189231,20.996595447936663,51264.18127810511,7.000003200750493,3.399002254259633
6849796229451135104,-23.672779952444593,5.118369463698302,16366.255816361325,7.830190021522423,5.282676681842307
4420242631507777920,-167.75861340389164,6.522409938703973,13065.194343510622,8.999999888137326,9.00155421774207
6468623688724871808,25.134086432195772,3.66598527146947,20532.074839432848,7.000000750799458,4.5321540589891365
1738521539295354240,27.40802629591752,9.851730301894055,35529.07176319824,7.571326695086649,6.60524344406665
6191268135405788544,59.73728252505116,5.286197927668667,12061.787905206464,7.000000177066279,3.196334659998425
5792402116129561984,117.04855674128588,4.08029105272113,22223.419812307427,7.875947614566195,7.9177534733304515
4460086458999242368,0.05522287621978933,4.682785546279979,15181.319254339649,7.142601122018906,3.2409158966453737
6278550873112595968,-95.63866613395184,44.291537133348186,43716.47829581058,7.6619718241885995,0.6095477933068402
2662658107503521536,27.343981161783002,6.968265963870838,33474.01707456818,7.000000002104919,2.7878085267873876
61497407625478272,38.625725024299115,7.321677367832029,13773.288118387823,7.999996590102612,2.242322772096472
3724583445679765632,86.28560539467375,6.91481198605635,20631.87710370492,7.005537732242359,5.596817261370597
5612710511362093184,9.24512931399891,5.525681370809455,32636.809393222513,7.127249241407087,2.6163513728433383
2789398778477164672,31.83446407329782,3.58411339884802,18501.39289482005,7.224138848736337,5.315362401958152
5088334621288740992,21.036669705784355,32.023809463170345,14743.960199049614,7.886542521203944,0.1083094848972635
2473843786029439104,34.06221375983288,3.4949420577189336,14774.382549329794,8.999999998029686,2.2521401846796953
2510891108771852416,-46.45024628494549,10.690535069943842,11499.84368095584,8.995199249529746,6.234379043860919
3574739561506431104,13.071950719419961,4.534437640731775,13079.995650812398,7.990457833262784,2.4398558770950403
4766810380210581632,51.38533713577029,4.920752839076933,12629.60027554341,7.733469694605445,8.3644837738443
3840288524603932800,-54.22303284170238,18.96706892925845,32578.27826853968,8.691619342575077,4.9995084501331615
6615959586875261056,12.19197824337039,6.515119735446412,16476.343823159,7.704406711466672,5.160020419712783
4921090656364298368,24.793474046543334,3.5094087673860805,17057.029471454676,7.653578215121108,2.6505534264307147
3552845261339955200,78.26854850879978,5.990077532595933,24766.96492102953,7.000000156891171,1.4685064079310743
1188119762325721600,55.872583078376266,6.007419049807751,21384.075381157105,7.458957206418398,3.6307787074797093
2739782629080048000,98.85954342451956,26.23276171234952,57835.42277049052,8.013401485768803,3.1408815108543235
6422236358302245248,-9.73157296872671,4.094738847251794,17648.371934079125,7.352256158536232,4.320086063919851
4920057871348614272,68.55292317544402,3.357330381698425,13417.231278755935,7.000000018131183,3.0016565820022327
3695495693769418112,-11.526862933526532,3.086492356783591,17070.33684406501,7.019380740543147,4.961737405516096
3470463802872604032,-3.2725941688149875,5.1451343454157685,19595.853424882567,7.738775316293234,9.564876827020083
4437271867601913472,1.8872553249510822,3.452697910611733,22901.193136180194,7.000000004488453,4.8391129852257535
4452521234885949184,72.33986213328727,5.819683843977792,30750.45472035637,7.000000001841952,2.3546361463866816
45980377978968064,93.2514024662381,5.402234652146795,15532.083317560513,8.00253800190618,3.696128654829939
3489719481290397696,25.5667877361017,1.798026118221106,19625.01075359771,7.000000000728721,9.22255046736199
6514042654346344704,9.818424146901775,5.862812976480459,15223.239297979024,7.478949536988441,3.690732935051817
5666295485406677632,21.20873341095779,6.60680275940888,30047.435986461664,7.84973957138991,2.178941767370436
3650552739370519680,81.82809159554023,8.157026389053378,14919.88638381483,8.999999652130011,2.7034847118586307
3855631797052747136,-15.367866475742932,2.3090895584127225,13099.031324851345,7.000000001215954,6.397386613872328
3940955205038857728,8.106816746979456,3.692105957470616,16264.38602632217,7.02213781480414,7.2560235229024865
