wd_source_id,wd_rv,wd_e_rv,wd_teff,wd_logg,wd_redchi
1100971233759127168,81.8004705735743,24.633731388488894,20154.303948521956,8.012008784110588,0.5244370002871083
2841187146239791872,-10.317760784814112,15.447518459657104,7857.662493202766,7.712750296348794,0.8331052451465709
2841283151645302272,6.707256287801159,6.651639182697211,15184.113904347663,8.999999919505251,3.5346416052861462
6431084300169300224,-31.801801058255183,45.692846133006995,52009.21032701206,7.581313438781716,0.6334037818536571
6886973535081311872,35.77330916499364,27.729456857572444,14877.477688528827,8.999916413382008,0.7341663809897101
2166332030390763264,26.00553992930868,15.315130795795936,11021.441920196634,8.99898225586086,0.6386064743942166
2854365720811907328,78.99358406176013,22.779017511506073,14876.876745857468,8.983267915995249,1.9503070364420054
743097619303531904,3.3302748044768014,13.917317391431975,14654.91184349134,8.653256306882886,0.7239916776623686
760742440172273024,-19.358687080127577,17.497775893885002,22086.236752843783,7.311208402171865,0.5963926992782399
2853971996865556736,16.139883891248072,11.323234207958116,9763.93840110893,8.969649923547982,0.8928256230499066
6898255177217741952,91.68860481768382,25.383938889992592,34390.24890875994,7.663060805107162,1.1629980266457556
6898705800892401280,-18.623316146003255,24.586668202842134,14973.528640228562,8.382346713300775,0.7024799210812193
611167150367477888,73.49096766034617,7.53840773716032,21621.464962285077,8.00062814664076,0.733954164209084
2657451056656635648,-14.853589984316201,9.628801803050512,8069.41070901376,7.179519571438735,1.0601204952530108
3843361002474467328,31.098199794490956,10.378207238142945,25379.357238283577,7.784208680765474,0.7184600288615017
3843636017819635968,98.26657580570959,24.53087363503745,16994.118480790967,8.050316667768277,0.7786561928207036
2500203890109764608,36.792071201022395,13.896857874673108,14781.103559984967,8.028696879460444,0.7032187031173742
3848777093672899584,72.63530987278367,26.18501796780632,22979.738384994165,7.580543485602498,0.7202410315580924
3869354556869630464,95.3062829172034,21.45231769274529,15095.908756459818,8.785259323547617,0.7787314581237167
3863816316796862464,35.57001138662041,14.663580858563973,30608.11998719691,7.991776886498235,1.1450561587962478
3869971692126504960,36.88803856889872,15.243452066862844,15811.920975191195,8.998030189499037,0.7069138216230523
3870963314176171264,-13.268404220164793,25.01167938040778,15504.85314589037,8.999999994132176,0.7860409591573922
3871381747071227008,14.147948059960864,18.88676610910714,31816.55648158616,7.000000019738543,1.3002445287445785
3855792630692650112,35.89712943637544,19.228303726809965,30910.475798944695,7.000000000443493,1.4599438894977321
3852170667594666496,63.12335725666706,36.131224929941496,29443.494518224943,8.577123037532349,0.8536283234425512
664633926927091968,-55.791482798760775,27.71370519194138,29088.59712938347,7.735449344941001,0.7903201134106184
3804750586512019840,9.320779571052057,12.345483979684953,11600.245642690817,8.999418751564907,0.8815019320875166
2267838943853424512,8.389630621034911,22.6769176381464,9839.54947239345,8.920175300784075,0.5554156216577125
635639045092641280,9.41648976528343,22.008496962009268,33238.382342723664,7.000000055066999,0.9810445820281184
647300160472509184,56.51129444523183,9.419229517803007,15252.007510693546,8.04061229886054,0.732880925250484
642837135401004672,61.961411345032,20.013430323764364,32327.522236179764,7.000001266916669,1.3555141213500093
649472245695986816,108.6715375737723,17.014529141991062,31567.407207473243,8.253682380617837,0.7838059115615087
1371709479423611904,0.9992339316850479,11.668643821597177,15181.514017821146,8.614612877976345,0.5515675514247461
2533633780942700160,35.70075262228726,8.062724357771154,7943.659951079808,7.001650834215558,0.7510173907346201
2424880574738721408,-63.110432380382804,7.440740776729633,14817.32386843386,8.99977521367303,2.1511500788053732
3065487140349466496,47.99929478238852,15.623556851112223,15500.003184445257,8.999916700185267,0.9718776955936297
3632954402933841664,0.6379082186000148,19.77143157407729,38954.11179405928,7.0000000102935696,1.5317810158140153
