wd_source_id,wd_rv,wd_e_rv,wd_teff,wd_logg,wd_redchi
1100971233759127168,78.77646790951546,24.3935289383621,20227.448692432998,8.02985655035607,0.5282384899744859
2841187146239791872,-8.66028210106126,15.477701200242755,7878.933416713799,7.7644495730114915,0.8530216395287856
2841283151645302272,10.288739513588858,5.665748671757439,9455.242019831345,8.999930908713228,1.7305309963287867
6431084300169300224,-26.074267343776945,45.28511914718127,52226.01432228616,7.545813412499244,0.6184998442104754
6886973535081311872,40.01831060576576,24.683721011137905,10055.71233473422,8.9999963203777,0.7136323486770657
2166332030390763264,26.08552932900045,14.36973188057643,10203.69491596202,8.999999998996838,0.578713506112052
2854365720811907328,79.65827504512644,21.88037416624279,16425.107250618974,7.6858536359271135,1.9284309788916403
743097619303531904,1.7543041812707687,13.776404367689588,14724.839363511664,8.788810592555599,0.7618347358528401
760742440172273024,-16.107935950541822,17.407914746192077,22105.29603309372,7.317471435769538,0.608247179061144
2853971996865556736,14.918611732903473,11.2245572708777,9756.481290369073,8.856283935412844,0.899969951717571
6898255177217741952,91.82808139590708,25.19580534565233,34426.285485948276,7.641637699554304,1.1169706941027766
6898705800892401280,-21.105899566045835,24.32744714293986,14842.218661863793,8.620318146044314,0.6983223022458903
611167150367477888,74.96187887895462,7.440263410732605,20896.788900539123,7.800276760579891,0.7225220421325681
2657451056656635648,-15.030704509727265,9.603712442145286,8083.6218828422125,7.020753379858669,1.04357429449598
3843361002474467328,30.61688987082059,10.312637051115848,25374.39453033187,7.769952949107599,0.713824868229281
3843636017819635968,96.07420679996014,24.13773835217315,17046.377474564222,7.99635614713603,0.7612644310334509
2500203890109764608,42.63909704017366,13.737373852655578,14805.720165400664,8.075119238653102,0.7127037990374742
3848777093672899584,75.04797571683386,25.837673300427152,22409.45727278443,7.373942378013959,0.7163121733861905
3869354556869630464,92.53649385600467,21.215379636522833,15146.509290884736,8.769519932509805,0.7662339676851087
3863816316796862464,36.20334333691985,14.571712955982534,30606.469999905727,7.996883412898788,1.0972234705932806
3869971692126504960,38.29704080893131,14.643013419248687,18087.28193289197,8.11233476528377,0.6123347696557976
3870963314176171264,-12.580163829482087,24.0908052684513,17822.364773779904,8.09910089236872,0.7885122262012636
3871381747071227008,12.732207713572185,19.024010270873273,32131.415792041735,7.000000959858806,1.3213891926654897
3855792630692650112,34.83148745346959,19.159034421773278,30844.80315007586,7.000000318419505,1.3807600207310002
3852170667594666496,63.75021223084742,36.12654514731718,29357.23932991503,8.629172684706843,0.8764228180839803
664633926927091968,-54.34316214544167,27.498787117193302,29130.523341006334,7.6929160658881885,0.7584381021824426
