filename,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi
HE0423m2822_a_2001_12_04T06_28_50_all.dat.gz,58.88772876439229,4.199899146646025,7812.030681124943,8.760369635614055,5.973770340604291
HE0049m0940_b_2002_09_27T06_27_23_all.dat.gz,19.97359140033652,1.5971578880451958,12999.950122339302,7.118126336028362,3.791179204371658
WD2303p017_b_2003_08_05T06_20_05_all.dat.gz,59.4065959078775,12.971533423518949,32336.79710873253,8.985355051964163,2.071566717387269
WD2059p190_b_2002_09_23T01_15_39_all.dat.gz,14.984151717911931,2.4828049256856985,9091.8021483032,7.000000000009413,2.686124690999957
HS2244p2103_a_2002_09_26T04_12_00_all.dat.gz,27.43617991652974,12.93537994768792,14286.955403150903,8.000016151597277,0.3451750329976452
WD1952m206_b_2000_07_13T04_43_44_all.dat.gz,26.42938388496432,2.262273958717456,12999.999018775916,7.294387628015972,4.363738745552632
WD2058p181_a_2002_07_10T06_54_05_all.dat.gz,-68.60707247872672,2.3520051521678624,13705.138662754376,7.745653266489807,3.001601631514223
WD1531p184_a_2002_06_18T01_44_31_all.dat.gz,32.83948531322001,2.5217326401966176,10754.465309198904,7.000000136981995,17.532933348090936
WD0140m392_a_2000_07_14T08_21_32_all.dat.gz,30.483222282252427,1.759703298064231,14142.012226336134,7.9999999927391965,2.575758932535028
HE0205m2945_b_2002_09_15T07_43_06_all.dat.gz,29.130902871072763,2.4329430449000817,10492.081196818155,7.654266476902832,6.4238268044236975
WD0126p101_b_2000_07_18T08_26_23_all.dat.gz,-27.50440157430824,5.175604010310261,7274.534712343775,7.000000001029376,0.1155232607483187
HE2135m4055_b_2003_05_13T09_44_31_all.dat.gz,-166.76027717548837,0.08607249097426,9997.18282946649,7.031743105921088,5518.2412118995
HE0349m2537_a_2000_12_11T03_34_19_all.dat.gz,19.839178483859182,3.494552308752564,12912.832811507267,7.525683082507911,3.110758717042632
WD1241p235_b_2002_02_21T08_53_49_all.dat.gz,-10.577726895229738,3.342654392112148,15133.645542272194,8.68310405456576,2.734253446752932
WD1950m432_b_2001_06_05T08_39_56_all.dat.gz,-70.36823489540377,13.195592884278106,32521.2424525772,8.790746822802857,1.7917560731217288
WD1620m391_a_2002_04_22T04_53_28_all.dat.gz,18.10946040689149,0.7264967611982485,14965.282146532072,8.499959418935322,2.2882198894873684
WD2350m083_a_2002_09_13T07_51_46_all.dat.gz,41.72067756275257,3.503321965135882,13304.294245471878,7.42764811255666,3.39881304199753
WD2122m467_b_2002_07_27T05_39_07_all.dat.gz,14.799157218765998,3.222990023465956,13711.28206700692,7.734972237131141,4.367169634371052
WD0204m306_a_2002_12_03T05_49_15_all.dat.gz,114.49001197877983,12.020713780862096,23157.577170771227,8.999999998425947,3.823714421537912
WD1022p050_a_2001_01_10T09_20_04_all.dat.gz,72.07462305342438,2.5666269192873656,11499.965746814814,7.359881061693946,5.41504241133881
WD0922p183_a_2002_02_24T04_08_07_all.dat.gz,37.10649213401712,6.104159858099296,12095.776115265391,8.075517230692533,3.4571445351817984
WD1102m183_a_2000_04_23T03_23_00_all.dat.gz,67.6338030237745,1.1041379985296302,7219.141084522373,7.000000000471549,5.397512877411993
HS0047p1903_a_2002_09_19T04_38_23_all.dat.gz,34.350461829707555,7.997264682900672,10347.234521795386,8.49933445863788,5.624340080919357
HE1326m0041_a_2000_07_13T01_55_46_all.dat.gz,50.99535096797866,3.3320656848898977,12500.004960841075,7.000000055747393,3.928251470653378
WD0102m142_a_2002_09_12T08_43_02_all.dat.gz,-4.576961148959621,2.3113102205714204,13961.324584409444,7.939920728062757,4.114102507553382
WD1210p140_a_2003_01_18T07_15_15_all.dat.gz,35.27853599288429,3.1144668037853087,16999.85731189816,8.999392933690325,2.038587635101385
WD1614p136_a_2001_07_26T02_05_57_all.dat.gz,17.48271644438822,1.721620062184981,13499.881942741024,7.503331902442172,3.451015360558973
WD0315m332_a_2002_09_21T08_07_59_all.dat.gz,-11.141603985054354,29.2703424316882,32948.89710470368,8.999999851618336,2.527222347735397
WD2353p026_b_2002_09_13T04_11_41_all.dat.gz,-26.30382117109568,19.502248887893963,39836.852834328936,8.499967219144805,1.7325402934111984
WD1857p119_a_2000_05_26T09_12_01_all.dat.gz,-46.42982977476189,2.2952512335666952,8458.982915692051,7.520751956031707,4.190960128898488
HE2230m1230_a_2001_06_19T09_42_28_all.dat.gz,-27.703242066609526,3.1222246695805964,13987.284094308632,7.820386521789697,2.4985062137669694
WD0137m291_a_2000_07_13T10_23_17_all.dat.gz,0.1345320536774714,3.3773362445365507,13658.855692032976,7.86577845697481,5.005046882569574
WD0029m181_a_2002_09_26T08_24_43_all.dat.gz,38.86268128286621,3.514794574896833,12500.06535945839,7.000009033953829,5.28705380046672
HE0452m3429_b_2002_03_05T01_25_14_all.dat.gz,72.77431064681939,2.525521836824552,12500.006352895887,7.0006500921547,2.866829833524512
WD2240m045_b_2000_06_06T08_22_06_all.dat.gz,-98.10914128647066,8.332492705856772,33603.6120586342,8.86772995405697,2.022808532015049
WD1308m301_a_2000_05_23T03_18_46_all.dat.gz,72.73098745442563,1.5333152090977509,13413.423441977904,7.490453737688845,3.3033937586649453
WD0205m365_a_2000_07_12T09_07_48_all.dat.gz,-6.101856432279732,18.055966471624032,80946.66866641899,7.612536937465073,2.650356143282359
HE0410m1137_a_2002_03_01T01_25_00_all.dat.gz,83.70309173099199,3.1197900182019964,10791.248165197356,8.222506544369898,4.2011833944627845
