filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
WD2056p033_a_2001_08_21T00_57_59_all.dat.gz,-10.01117851633681,10.913053446792103,7532.08279886953,8.999999999834168,2.6882238923482142
WD0028m474_b_2001_12_29T00_55_21_all.dat.gz,62.5412746897966,3.453088543387622,11696.659883325128,8.520228925251747,3.699111324625081
WD2211m495_a_2000_07_14T04_35_56_all.dat.gz,33.112226551330615,2.569245510660746,7271.414138110527,8.999999998981655,3.978457067740092
HE0308m2305_b_2001_02_07T01_44_01_all.dat.gz,67.23861621027375,3.785842586415594,10375.663582600046,8.99999999998113,2.6270633254457363
WD1620m391_a_2002_04_22T04_53_28_all.dat.gz,21.273295754812267,1.065871364714356,9954.178942349554,8.999999994044625,4.842268782875342
HE0210m2012_a_2001_09_22T09_07_09_all.dat.gz,40.45571921354097,4.691209914950186,12080.563635389708,8.83974885172171,3.6426706841675207
WD1207m157_b_2000_07_18T00_47_40_all.dat.gz,172.67127791966962,8.020725870528196,13499.905172183444,7.8244441599788095,12.81651271067361
WD2312m356_a_2002_09_14T01_50_39_all.dat.gz,36.800094543853646,3.163360203997474,12999.971607544903,8.14564458989252,2.5939457860524384
HS2225p2158_b_2002_09_26T03_19_42_all.dat.gz,53.74705434824289,4.46498485401376,9583.594963756314,8.999999999977812,2.820182580526576
HE0201m0513_a_2002_09_20T04_28_06_all.dat.gz,-7.511813754358636,7.139750812641191,9652.887764323405,8.999999997440003,2.2667168043274604
WD1840p042_a_2002_04_23T09_21_04_all.dat.gz,-21.28324838031747,4.011195168150934,8783.443917177878,8.387827918364808,2.263392031528584
WD0344p073_b_2003_01_20T03_49_23_all.dat.gz,-317.57876456283964,7.072351619072748,11360.466007004694,7.000000000053541,10.569564121391648
WD0032m177_a_2002_09_18T03_30_10_all.dat.gz,17.69040523804705,7.45643940709303,12212.394124011938,8.205065507522683,2.7879977868209185
WD1053m550_a_2001_05_15T00_20_32_all.dat.gz,43.460305884762604,3.2617469317631347,13418.99774120974,7.93104238296611,2.4698358868229566
WD1116p026_a_2003_01_24T07_59_11_all.dat.gz,32.994881743891774,4.088718119400417,12115.658806764255,8.392934845616129,2.9419121063614515
HS0237p1034_a_2002_09_20T08_39_55_all.dat.gz,28.580806300219407,10.73581013666704,13865.83727478221,8.625390622858394,3.677800870932743
WD1015p076_b_2003_01_17T04_24_01_all.dat.gz,1499.4589125229652,,59938.31801811504,7.4998141056432015,987.7214349817224
HE0315m0118_b_2001_02_09T01_10_45_all.dat.gz,111.9828029526494,4.40019806637828,12781.694726668626,7.689230000169573,4.293538313116398
WD1411p135_a_2001_06_20T02_26_21_all.dat.gz,9212.545131071269,,16034.989310168408,8.499958323291162,27.8138577017664
WD2152m045_b_2002_09_23T03_55_10_all.dat.gz,40.82383846660111,6.75453406436478,10450.095478783698,8.999999873406926,1.750199745713804
HE0324m0646_b_2002_03_04T00_25_34_all.dat.gz,78.84092336349495,5.806853474630387,13000.150269060468,7.499959880333412,3.80876639500092
WD1056m384_a_2001_05_15T00_32_44_all.dat.gz,33.86066797354262,2.827683489738529,9556.725092593118,8.999999999792767,2.0588356144778013
HE2315m0511_a_2000_07_11T04_46_35_all.dat.gz,61.24119345517147,12.495535244920262,8653.64354873332,8.999996551132371,2.940266308150199
WD1615m154_a_2000_06_06T06_26_14_all.dat.gz,21.557215312558643,2.1418703471330893,9242.891056800749,8.999999993736584,3.3439549752947726
WD0352p018_a_2002_02_27T01_14_10_all.dat.gz,66.46523437085504,5.012863661125998,10649.628101729437,8.99999999994739,2.927637493609327
HS0412p0632_a_2002_02_19T01_02_45_all.dat.gz,69.30052662394087,3.056896306609545,13466.518396528842,7.499961717099107,7.261119039825776
HS0325p2142_a_2002_09_21T06_01_12_all.dat.gz,49.49897535879165,5.021758704550837,12613.612630172378,8.0292869376037,3.176619714314592
HE0436m1633_b_2002_09_23T08_56_42_all.dat.gz,40.61470334776335,5.034626547550847,13000.061211147518,7.546560222410969,3.534377556199594
WD0101p048_a_2002_09_13T08_20_35_all.dat.gz,24.59627160463393,3.626156672220112,8493.19146845385,8.999999979487184,1.9061580813648904
WD0852p192_b_2003_01_24T03_55_01_all.dat.gz,23.28397176454731,6.761071070980099,12627.11072491992,7.95575549636883,3.119038972212997
WD0017p061_a_2002_09_18T04_15_19_all.dat.gz,5.169601796555527,5.288872392911241,9284.432938878126,8.99999998555184,2.1273208193090243
WD2318m226_b_2000_09_15T03_57_45_all.dat.gz,53.8558607761811,7.932553463846663,9147.792860222346,8.999999999890584,1.4432329598168985
WD0029m181_a_2002_09_26T08_24_43_all.dat.gz,41.99777256112451,6.77931995565374,12718.641061198316,7.721895932675984,6.53455879922965
WD0416m550_b_2000_08_03T09_42_20_all.dat.gz,39.29503397928109,42.624966922593885,8238.952279006291,7.000000000025327,0.5735268975581979
WD1015p076_a_2001_01_15T05_44_05_all.dat.gz,-28.218632896949494,11.612215736006943,9767.794796708182,8.999995944231548,3.1667505014874693
WD2309p105_a_2000_08_06T03_38_50_all.dat.gz,3.196556115858159,5.670762347723489,7561.490605639502,8.999999979883492,2.2982544460442105
WD0027m636_a_2002_07_27T05_54_09_all.dat.gz,-11.500663419110092,6.678247629965189,7696.977379010004,8.999999959721881,2.297692199474384
WD0107m192_b_2000_07_16T06_50_00_all.dat.gz,49.54137092582095,6.851536013504418,12499.909510393563,7.223063075466746,5.6194625829952125
HE2159m1649_a_2000_12_07T00_28_14_all.dat.gz,56.636388041747736,6.468773696912912,12254.861078921977,8.999999999974852,2.2125186010727296
