obsname,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
wd1233-164_2452657_80827182019,20.51130393275648,8.88067904723486,25589.60429714564,8.379431135601985,0.18992004696078832
he0409-5154_2451802_88238281012,76.41024576436153,16.617142680577896,26930.330516958013,7.861110391441338,0.046450988866985954
wd1544-377_2452771_77995079989,18.757886638533982,3.4649469178728447,10832.86830644949,8.54773448970397,0.6007495522697466
wd1236-495_2452044_55416511977,88.59672246529102,6.037966326309011,11747.801801367012,8.974190554212685,0.24006428010484865
hs2108+1734_2452465_77714412985,51.190486253134374,14.439871468606235,29610.092531913684,8.342338518470065,0.1261563723922994
hs1102+0934_2452657_72088382998,84.94407127800233,13.461042289436868,14222.163570004013,8.220083076549288,0.30329648754683053
wd2303+017_2452862_71435815003,58.0110840836734,49.003202855140536,41267.44462388069,7.829777529234071,0.02033958131338775
wd2159-754_2451884_53299224004,143.95438640197588,4.803647810009011,8802.499426117953,8.999999999991726,0.3923798314761657
wd0018-339_2452532_59347552015,37.01884568845506,7.558343456789462,21260.291014018876,7.941516435730704,0.12889615486101047
wd0341+021_2452538_69957063021,93.59257171119467,13.05323036745353,25148.020012355744,7.500384719883093,1.6197199222698306
wd0723-277j_2452008_54529477004,41.02479426457629,16.180142020275078,36785.42164526257,7.884903830800696,0.0672012378111441
hs2056+0721_2452140_6006800998,42.436203134166604,10.98990665650445,27632.55624607556,8.386893233720096,0.05455861287475649
hs2233+0008_2452542_61282981001,53.230943014541694,6.145958078162309,25809.755209070372,8.104138491955686,0.1624434715751664
wd0143+216_2452536_75360593013,-13.207510576737603,9.984116787199286,9334.010571134593,8.888715523600935,0.11407685600951337
wd0628-020_2452637_78608774021,90.47408741276047,9.348000151581921,36326.74819712571,7.000001137855465,2.2011349047487565
wd2122-467_2452423_8101614099,-4.016971219382309,15.982921362485648,16562.06607780308,8.217260147925739,0.07868060978761748
wd1020-207_2451655_68202733994,97.61761761268134,7.84885527058082,20901.100653505517,8.041512371151951,0.1553332482134383
wd1422+095_2451739_56652603019,40.20834648717519,8.917225117860658,13227.367668141791,8.196795902930756,0.13022086146336412
wd2137-379_2451685_90114504006,-34.737214090980224,16.59224703022313,16243.245263269986,8.999999999570365,0.20649946245841713
wd0352+052_2452334_54856831022,-39.7634611449541,12.295973727001579,10533.415368853108,8.588848242458468,0.08257911211154895
wd1257+047_2451684_61657434003,76.4712125106547,9.133939973809106,22586.48857143013,8.278361112591368,0.6031195599857749
wd2314+064_2452543_73367507011,38.01874020722612,11.415780732596152,15829.894796076813,8.620550194030258,0.1632955737748097
wd0628-020_2452632_8493609298,89.77147841288401,9.646559819271566,36228.99855068566,7.00013182061794,2.5496291646978984
he1328-0535_2451741_52455702005,87.96040816110542,80.3746151339165,37336.49586479451,7.907839602437189,0.01348650969443593
wd2058+181_2452538_61966144014,-23.894687483822707,10.546503277315947,17622.714396492403,7.994148200852297,0.07774215070952568
he1225+0038_2451730_47756223986,39.71827325947413,3.693749848908258,9518.767152256429,8.73216818452417,0.6922614206256389
he1328-0535_2451738_59161739983,115.01173468008523,40.043497912537426,38767.35450027528,7.636476424095282,0.11859749540710358
hs1705+2228_2452521_51471672999,2760.0463951684023,789.6869088340878,56439.32695401845,8.999999664987307,0.15171497490074468
wd0029-181_2452543_85050080996,49.77444831276302,13.122565396459827,13586.248701820028,8.092630400360232,0.07072455499822335
wd1058-129_2451920_87073851982,45.097507338080185,14.760695103520137,24891.97821715817,8.847534813825678,0.0711512934581229
hs1527+0614_2452080_65264953021,93.228402076861,13.50346045451942,15608.647823217674,7.957249832912089,0.17847710227524147
wd1609+044_2452117_51509218989,66.34028436745662,9.125162139065754,30314.92374050092,7.912494104231118,0.08961455607117064
hs1648+1300_2452117_56675382983,-10.467323814983429,32.900479779161124,18821.195180420025,8.103986584761333,0.040938393357511184
wd2205-139_2452541_60556008993,69.37784228957672,7.5512562159647345,25903.060582957565,8.344436797577568,0.5377817340106807
he2356-4513_2452466_86973962979,62.47017663871309,15.682585182913847,17132.265271986784,8.089914533931001,0.10222371708206054
wd1230-308_2451684_57946245,66.27565282865189,11.522076248505872,24111.093543140418,8.543855818313965,0.4090184427374182
wd0320-539_2451759_91959910002,48.15934666395997,43.30784144049752,33166.36263110291,8.13895915142149,0.2688745007650733
wd0336+040_2452853_91618959978,7.117500212825556,8.426375011302413,8829.069532113886,8.721193711634127,0.09429983028961506
wd0250-026_2452465_9167510001,28.026386408926577,7.30874493915884,15868.574765696541,8.000005672367864,0.12434919051035034
wd1257+032_2451939_86932299985,-0.563959795976475,10.402534962341207,15024.300720925585,8.568678307363163,0.16724033539580646
wd0205-304_2451802_73206542013,95.66167948919639,11.967435715878793,16600.262563784487,8.302910498969458,0.5082063968608046
wd1857+119_2451690_88334839977,-27.629613728268506,7.3942539474908,10261.286918499878,8.485897618598027,0.18321025304345026
wd2205-139_2452172_6051613302,55.48402649305121,24.198751565736615,26224.91830006203,8.222573109556818,0.050453488497180024
wd2321-549_2452531_56635934021,51.56804246354601,20.307539884000867,43992.38632714068,7.9148806347225875,0.03954772649280128
he0204m3821_a_2452465_87999136979,6.312561254644335,2.1924676318723617,9114.297436483608,7.401478515927702,30.361360581702286
wd2350-248_2451761_84363088012,58.50800470859633,11.11294464693675,30093.77676396336,8.383918074966378,0.15139711961422803
hs1102+0934_2452330_76804758981,159.14809249464435,18.06830057372612,5237.517726444705,7.355299793305884,15.382519901874318
wd0053-117_2452544_78863753006,16.84302583755468,6.554270021133517,35196.66512745703,7.000000193496178,3.1871221845288975
wd0605-483j_2451884_83828045009,33.491667172316966,38.30288176258264,35276.212736389905,7.9181688064506925,0.05881928076805782
he0219m4049_a_2452139_90640365984,29.07716975012683,12.333138411293119,16031.596297064483,7.993678484521211,0.13693162212458887
wd1124-018_2452330_78016158007,75.98467897126751,14.693903978680765,25340.4817209571,7.78528029823327,0.072532234439916
he1511-0448_2452108_50025271019,-20.423709369626046,22.013136522814733,53268.24676531828,7.306223075631512,0.1856487265397708
wd1229-012_2451686_55282730004,47.198085780535,7.3548677913251375,15208.507198744483,8.863275065172292,0.9142304068111738
wd1914-598_2452065_82837411994,63.1249573621713,9.570790478203378,20441.402345814986,7.939508222868318,0.1560000263950544
wd2253-081_2451742_75808817009,-49.118260724138175,44.234922430344334,51025.972123459636,7.000000000791664,0.17944654299480217
he1429-0343_2451742_57777184015,80.40671977716788,12.187930525425038,11666.128706255979,8.347465015977821,0.09116398508828079
hs2130+1215_2452541_54207934998,42.87083184776441,29.1526739578462,33618.82108665534,7.79098727175676,0.017342416930557752
he0049m0940_a_2452543_86078453995,33.35941271348596,7.3025537174674415,14405.778283527117,7.8159607818873305,0.10816593663830873
he0303m2041_b_2452544_88455364015,28.1762687660477,7.538751428726279,10287.859036258877,8.703967197972327,0.13953175609311488
he2334-1355_2452544_69300642982,34.338332069219696,10.359043130938351,31286.626125819865,7.468107505145851,0.062177516957457844
hs1053+0844_2452322_78866173001,21.61230235071081,17.77198092437865,16433.98573786539,7.950187781023425,0.07005215342828551
wd0050-332_2452532_64380938979,41.23514319804935,8.655806278013515,36270.87941547335,7.939074472961472,0.07912902361420766
wd1204-136_2451681_64622404007,75.4936682932608,11.709989080622599,11592.31007162766,8.58094530526036,0.07899768458981297
wd1342-237_2451742_53545835987,83.5607090542547,10.030081719191635,11403.530669921736,8.494585691035368,0.13546646935755668
wd0346-011_2451743_87507221987,248.32721318355112,32.81654438326578,45321.59868819444,8.99999998822054,0.31586562328036943
he0508-2343_2452006_51608848991,144.93038981526027,16.030847077305637,16954.42942312786,7.876749253801116,0.0916544121558495
wd0110-139_2451741_79438909981,35.0966756639675,13.041572378449674,26177.029790287146,7.952160683899006,0.12760214954576207
wd0955+247_2452272_84821827011,32.802939412317805,4.938998253709599,8620.05802474667,8.77574183004755,0.39000625025852254
wd0939-153_2451660_63269296987,59.33858781256582,7.789189584365662,13972.238445888777,8.001121986982772,0.13644518844600118
hs0949+0823_2452663_7669389802,-45.78511520560294,17.279727574647374,15410.651557466246,7.675777965825587,0.6616991479214347
wd2254+126_2451740_7021658998,4.754011790007155,9.051042120535683,12278.385068423333,8.329951782715849,0.2191945484333958
wd1609+135_2451705_7240933599,108.21698033128867,4.9951032412723535,9236.826586689436,8.999856033508996,0.5679335014094098
wd1334-678_2451755_5330007202,80.94146222486403,6.365108858400241,8932.471389762786,8.701349625239676,0.4305832437506446
wd2318+126_2452544_61467023008,-8.892917376299609,9.400382315241037,14630.847877454757,7.883472880051575,0.09596370909970385
wd1201-001_2451742_50651415996,100.76205043064236,10.019311036985911,20802.851789146443,8.344297843134,0.2202787455900571
hs1003+0726_2452656_70488766022,49.874120294933086,10.951745507980807,9655.316016832556,8.739552971898375,0.3146880460047219
mct0111-3806_2452531_6501362198,33.68451303232106,33.792327266371245,70405.15770135229,7.050184937473638,0.06417033013847764
wd0732-427_2452008_55299062002,105.43455879005397,6.056182691093284,15497.228089034412,8.147716236268684,0.2863677213668986
wd2309+105_2451762_65197480004,-30.39442525666968,25.563721887567926,59753.62281104413,7.704686681208491,0.15852785572610054
he0452-3444_2451891_76933145011,35.91698779721044,14.911389535264346,16178.883182118992,8.973199311385438,0.5416382622498451
he0425-2015_2452542_86756299995,31.783757416760256,17.4146051061061,16664.61597553167,8.820738696114114,0.1380547871511402
wd1511+009_2451950_85193481995,-14.967115168608201,18.116229694045984,28888.926208242527,7.882950505696798,0.02773727027999139
wd1515-164_2451706_58182063978,57.50084612164927,35.66415386064954,15499.788309264179,8.021419904629122,0.007981640637136038
mct2352-1249_2452822_91814811993,22.983987205493285,66.10593041797551,45027.80488037808,7.693880473730761,0.04819140328419728
wd0407+179_2452695_56614967994,93.709949408612,8.23481705612518,12947.38015608694,8.127817330395093,0.09582604105250861
wd1716+020_2452387_87735906988,-34.944304635222,5.550205765623772,13038.348730911775,8.068667264530683,0.1752769627321409
hs1614+1136_2452839_65189317986,-2.210760279667934,13.262918482210399,14398.405889286956,8.346264172048182,0.23582968966077364
mct0105-1634_2451739_79141543992,34.596476726894956,27.5200401028996,28896.12886226363,7.808483713732387,0.09674181055828489
