filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi,vstark,e_vstark,real_teff,real_logg,snr
,1.7279628389917787,4.560474858887273,13474.56479704225,8.581754429460242,1.0286518314856683,5.260952710924465,3.601424362038296,13260.477582125737,8.691604923471992,1.065231611684565,-3.5329898719326858,5.811040214456087,13504.03976324685,8.572730343333394,50.0
,2.6494314937006167,5.666705454969061,24869.936757526244,8.043568170038943,1.0300111736506457,-3.117472195555785,3.968361111560491,15859.844056250133,8.613972786002012,1.1590843414101735,5.766903689256402,6.918051794047348,24585.063809929477,8.025653786771661,50.0
,1.9794509135100493,5.192543688346024,22597.823356365,7.5675849210431,0.972700528121358,2.8802472466892817,3.5072269864123364,22662.11397469998,7.669545914903206,0.9902760536818912,-0.9007963331792324,6.266031526381039,22499.07951523391,7.590417421937899,50.0
,-2.7847238659533744,3.9315155919280516,12106.685976662207,7.904392274706272,0.9936725265174174,-1.4870579807732163,3.0015847999053236,12239.174831568924,7.900786437807674,0.933145683733885,-1.2976658851801581,4.946344727230004,12143.0253374583,7.989561307289265,50.0
,-14.14204463608455,22.658900514260235,68757.65614484486,8.049110785766558,1.575627011980886,1.3711104683085351,1.455695578121083,7041.527544271537,8.052217827670189,1.021207565159397,-15.513155104393086,22.70561212853122,6982.661196071123,8.015332492576949,50.0
,-0.5405423233190125,5.681892464833441,17958.507340296295,8.522881531724874,1.055789741407604,1.2572061337979896,4.213882080890606,17687.760504454032,8.603827852994,1.0476413750060438,-1.7977484571170022,7.073945446042256,17980.79675718106,8.531520480150608,50.0
,7.10250076824344,5.195665528152803,23041.3295558881,7.545372943532994,0.9487025268078565,-4.602856466642177,3.507995033628083,22516.28658290745,7.618030238096896,0.9137159954587207,11.705357234885618,6.269048527200491,22964.767923154886,7.606000167714998,50.0
,-2.4349277978300177,4.640349754921031,18258.081579479665,7.499961690011259,0.990993367812107,0.004773364477246501,3.4330174080275357,17270.56394306056,7.624217953341204,0.97638949686354,-2.439701162307264,5.772213992205744,18203.70739442019,7.5035390125796395,50.0
,4.614721268577005,5.635593917998968,20468.500790569782,8.30021472768092,0.9184642735864377,0.14189193245538032,3.9323576025317513,19788.932666353085,8.286589241356895,0.9883956190695488,4.472829336121625,6.871925139491569,20531.951901806,8.240591491828852,50.0
,-0.6382919116563215,6.3690106614988835,19613.13831263828,8.98227336369572,0.9945310681433326,-8.005537343506019,4.499362114149141,19935.51350589634,8.887119283221752,0.8694096706171425,7.367245431849697,7.797984113892967,20054.887548747854,8.87724679148804,50.0
,-0.7642318407369882,3.6082900934666897,11320.719904761616,7.639802515097514,1.0067059413381783,0.3977961195468455,2.721962271161326,11581.753896641949,7.5690287585457074,0.969006167329125,-1.1620279602838337,4.519826988307802,11429.25855630013,7.662593689073226,50.0
,-6.287595608639839,4.275026343178753,8214.27716021542,7.962822350456839,1.0046473419107809,1.6059235954032147,1.459197999078057,8241.02683948168,7.9993369330152015,0.9723526543363566,-7.893519204043053,4.517201460571103,8241.49349416778,7.975987138501081,50.0
,-8.923144031641794,44.979795644075786,128999.95926036108,8.999999993494834,1.2056881080443236,4.214849907647963,5.826790578734552,27388.675532515354,8.999999998975227,2.4023358329231623,-13.137993939289757,45.35563365924071,6001.89502169214,8.614551329685076,50.0
,-3.1653908138884503,4.373320806019119,13297.882937217988,8.003646882317865,1.0108555145727462,-2.1601174368578504,3.1235193781210313,12997.497553909932,8.01110841239476,1.0293845713974632,-1.0052733770306,5.374226286439501,13150.397123109027,7.9832468848966425,50.0
,2.390260446385183,5.242285489908208,15879.537000808046,8.413937233568433,1.0283800841882567,-3.653796512678712,3.9659960276487287,15507.098763895558,8.54719861476647,1.0600395192640322,6.044056959063895,6.573483220411203,15666.983660680684,8.469696816888385,50.0
,2.7788525102904464,3.7386538460247447,12101.074427217443,7.121174377281435,0.9613180181825375,3.5352713328272176,2.52771519397001,12499.808161230241,7.003031590716372,0.8953073962212229,-0.7564188225367712,4.512967613690847,12130.041583912982,7.100801323206445,50.0
,-7.047493511521412,4.675607622346595,14151.39501477238,8.291091986773377,1.2712535861402439,1.5339586996289707,3.1861720692139976,17988.310929815525,7.182628840375672,1.0232974554794787,-8.581452211150383,5.658003101164313,16478.553822207974,7.218650743924982,50.0
,4.626700900235782,3.655669204801193,11717.99513858853,7.180278191602084,1.0257768500590485,1.790797521333849,2.6161338613181835,11566.843938014266,7.346401827504012,1.0133410983043762,2.8359033789019334,4.495339110152578,11773.039306016351,7.252267456399266,50.0
,-0.32230631016799705,3.9747126580373147,12196.914057480697,8.060486237005026,0.987498906317998,1.7857405138349225,3.035027327299965,11825.95762280063,8.101987758816863,1.0015315866694925,-2.1080468240029195,5.0009730644565185,11911.97237306313,8.038103996910419,50.0
,-0.32314777146074225,4.253802646050667,12232.023809459835,8.756200002793983,1.0060664623594775,3.353258270843179,3.4142241328381226,12092.590296518703,8.765920979587136,1.0741975732817943,-3.6764060423039213,5.4545177037756405,12195.596820721257,8.755696344328829,50.0
,-0.6485723615525333,4.101032040792377,14593.372531992043,7.343630115920874,0.9867425765781404,-1.4880411308084742,2.9433185663389567,13989.771037064476,7.297158770402441,0.9294359925972345,0.8394687692559409,5.047929078598599,14447.106292820701,7.311009400657515,50.0
,2.7793949834429914,6.062817798577754,23041.578997882934,8.540228910659836,1.0110684829748682,-4.084888215218172,4.477330707657823,16737.327847822016,8.981810401634254,1.0453778654413923,6.8642831986611625,7.5368594205071195,22962.082952068035,8.505870002174648,50.0
,-15.290574642585618,14.149876523315259,48135.679508792964,7.69183294891201,1.7316951862961831,-0.5019676703778136,2.5615444842351884,12500.000471237063,8.865146367215404,6.332470622907928,-14.788606972207804,14.379864942682321,7278.277193055859,8.812519322531054,50.0
