source_id,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
91690164426711040,-13.83193250989963,5.011268611845949,15517.367269779588,8.327941562381238,2.5933137044207664
3529574716212596736,28.139283607167684,6.121853936092933,26802.11117443043,8.063878777130647,2.2542311054238806
5125057897336633344,13.95325199442522,2.909901255201002,14485.436825201545,8.241327352576935,5.8158196902241714
5098930339964725248,32.786603810014704,4.033370134797227,14666.93455636285,8.015691363595064,2.5379678184710266
2656542452030717952,77.81724288999096,23.76419967585221,48541.546491548565,8.693313054346515,1.348510203347884
679177201586401280,56.146719942147925,7.755168897473538,32126.032047503348,7.6834346396412,2.9471753830557703
46896958359881728,90.85976015576216,1.5072180992023334,13194.472867418774,8.126966991869704,5.123768064406812
2772855182928578560,-13.117393782383452,3.368492080208078,18679.151849088437,8.99999999999946,9.916575225525808
3846451454781376512,79.85508953561194,4.62778671752195,15625.229230342304,8.82169326533193,4.447066951282205
3866880552624195584,98.54860002256056,5.129830820831586,13782.31916455992,7.893708396826418,3.904366907706651
2511623211717232640,36.21622718624553,2.403107283863971,12956.18609068759,8.088366138554195,5.078850668394945
5083478078426926976,19.019481273109506,5.165949080563872,15999.036843631506,8.722489271919306,1.8594560826727249
6585878288771383296,-71.36993156917619,4.894577793036277,15323.792146346124,8.982984537769452,3.0991836314788257
2442099751463686528,28.210959984647232,4.434877788525267,14928.871823088775,8.456752445393155,2.2091022688154425
2390888829168611968,54.17373498006438,5.054516613612741,26232.614879535664,7.8514028492474655,2.4879234861500867
2658537614663492352,51.57479620915753,7.297012021681596,41759.62408710117,7.86728994298052,3.0058418897288064
4419865155422033280,-27.971812914724904,5.141028855601874,28587.03998155457,7.667049291582641,1.9710602264606945
5402827451143222912,13.819752708282753,3.6976470767710063,16887.82840317737,8.794012453899615,2.266363914604028
3973707423046985984,34.43666346017006,25.540187563120767,60895.27369122797,8.111823573023763,1.8772433365037264
6849796229451135104,-12.58349177141828,2.9624123779677056,13999.8971428905,8.050998615190645,3.146722543726736
4420242631507777920,-1104.315773055912,,16999.848181071004,8.309962320784187,47.50393837971783
