filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi,vstark,e_vstark
HS2130p1215_b_2002_09_24T01_00_35_all.dat.gz,15.980927713844263,4.332654175558145,8278.281118986728,7.04814211506171,1.8333069091979013,7.943848646063776,8.611918604947443,16999.89894108585,8.999999999688868,3.211247736239084,8.037079067780487,9.640385586853949
WD1503m093_a_2000_06_01T05_32_52_all.dat.gz,19.081759571976534,2.330078189378165,12879.221566223454,8.270430855698997,2.8390103399501485,7.466672793336381,2.145174749398284,11936.039051599,7.611179193713594,8.446171472200946,11.615086778640151,3.167181566325464
WD0612p177_a_2002_02_17T04_08_22_all.dat.gz,44.95047902652646,1.209078482937432,9254.728750729182,8.037724261359365,2.9153872175890254,58.860993804612896,1.779986902773974,14072.656387726072,8.770815616248743,2.6205118990372,-13.910514778086435,2.151795564627171
WD1241p235_b_2002_02_21T08_53_49_all.dat.gz,-2.249156150464432,2.3998401125372744,9157.945277112069,8.13829274991166,2.517954529816416,-3.7977636463807793,3.6201750474904304,13904.36194003424,8.999999507514072,3.812228364707899,1.5486074959163476,4.343374257442623
HS1115p0321_b_2003_01_17T06_26_52_all.dat.gz,4.738984839237618,2.206096956281501,13476.31898091005,7.812890254055882,3.119407079884488,0.9152066980001924,1.9101666859588688,12999.844229285727,7.164624570470577,8.921547604477087,3.823778141237426,2.9181501929581337
WD0339m035_b_2000_07_15T09_33_28_all.dat.gz,199.5377841327804,1.685789330418601,15648.834142797488,7.0000000021216575,44.19847794608646,51.16916537240715,1.7707288225571496,10999.947281012232,7.617619679145497,10.457785214444607,148.36861876037327,2.444865278412662
WD0510m418_b_2002_02_22T01_23_06_all.dat.gz,19.50775827910436,6.294551136829869,7564.397066975569,7.000000000101514,2.060189974816611,97.721948187817,37.68890442783506,37697.97366795274,8.000023081111037,2.1224220754971235,-78.21418990871263,38.21092632984251
HE0426m0455_b_2000_12_07T06_42_11_all.dat.gz,39.7903069002696,2.225811934150361,13879.95535925989,8.070996218099067,2.0235082003544,21.35903368717182,1.9156233109650795,12500.031303757518,7.509266381165895,4.699833650400855,18.43127321309778,2.936639480038192
WD1412m109_a_2001_08_16T01_33_47_all.dat.gz,47.86341861740228,1.917788996814984,9018.099013495214,7.000000004644649,5.563405908579562,33.484275537313245,3.0113548055821333,19086.318177629524,8.317707825128567,6.551372306606804,14.379143080089037,3.57017820303234
WD0250m007_a_2003_02_04T00_59_57_all.dat.gz,-417.1019429003314,102.28923443975282,4003.377254069109,7.500690462662334,78.51436581645154,67.22497097559796,1.1659109811849078,6715.297995297391,7.173456971527042,10.00655118353419,-484.3269138759294,102.295878854853
WD2204p070_b_2000_06_09T10_02_53_all.dat.gz,285.3777285756568,2.339276651329726,10156.182677700566,8.999999948141957,10.839012718751468,10.97462506310596,3.301533810541971,13011.407249145495,8.9623142910143,3.361363394531117,274.4031035125508,4.046274923137108
WD1457m086_b_2000_07_16T02_02_33_all.dat.gz,59.44695838616882,4.154704582754153,15998.04547049138,8.999999999972967,2.8630388218228977,52.04877237938142,3.6496269995216615,12521.270612010592,8.471333677049467,5.932225958237366,7.398186006787405,5.530040452437563
WD1959p059_b_2000_07_06T05_18_04_all.dat.gz,-2.221596527851725,2.1645448360171544,10674.169846633828,8.001171751734034,3.268655216030166,-23.693218781999235,1.3417995594883187,8198.88909329288,8.475756470055241,12.184135026828963,21.471622254147512,2.546699904773151
WD0621m376_a_2000_09_14T08_59_42_all.dat.gz,2.246575643068506,1.1603836048309877,7154.562697826828,7.000000000411741,3.2945082125908,17.258883707809062,3.962830951323487,33628.05569917124,8.494537005024684,2.941056624511109,-15.012308064740555,4.129227440954055
WD1237m028_a_2001_06_19T23_27_56_all.dat.gz,91.5738517722667,3.2990131620732086,9972.359539468518,8.193242421446033,4.324843430074564,144.3018868039964,1.3162106607642556,7764.548268504001,7.499851626916417,28.94738965613455,-52.7280350317297,3.55188658983388
WD2139p115_b_2000_06_09T10_17_40_all.dat.gz,-319.76026125254856,3.039903736313903,16006.016016167605,8.499960459132529,27.99064922856418,-1.761389075411431,3.2044546407126195,13999.696001330602,7.818375040102175,6.398962404256188,-317.9988721771371,4.416960976784815
WD2240m017_b_2003_08_05T05_46_07_all.dat.gz,28.63355628273215,3.4793518930454628,8923.419236824227,7.300575701571209,1.884897732797125,14.74686328146859,1.7104493011516793,8128.632942030085,7.822633858824323,5.415024583978998,13.88669300126356,3.877051251589191
HE0130m2721_b_2002_09_27T07_32_41_all.dat.gz,7.763338305531531,3.219068229101908,12122.834753508338,8.999999999995255,3.603077026108069,21.69722293218771,3.4297361506713173,13657.758205402672,8.27565793083723,4.08311645782467,-13.93388462665618,4.703774051422431
WD0928m713_a_2001_05_15T00_02_02_all.dat.gz,329.841722144707,0.56983167581771,8551.251058854412,7.000830643050637,13.152309876119686,64.97722522881429,1.0375021025702686,8688.421344848239,7.000000000316144,13.611562341532863,264.8644969158927,1.1836886210498725
WD1207m157_a_2000_07_15T00_03_33_all.dat.gz,46.34316852416107,3.47709044727295,12986.405360416094,8.326843238666523,2.8985591519576817,95.89501173607312,2.086219999397102,8897.850840054532,8.73830480536246,26.61909606572528,-49.55184321191204,4.0549317952835215
WD1230m308_b_2000_05_22T02_05_41_all.dat.gz,54.347381936033074,3.3220471812943373,15999.99987030702,8.999991571393082,4.7586073181029,57.550672189846686,3.7690991269641856,25000.00445666573,8.219618162388485,3.604259844460614,-3.2032902538136128,5.024152237306095
WD0556p172_a_2002_01_21T02_31_49_all.dat.gz,119.23815740236373,2.23271946975283,10048.547907678383,8.999999998785237,21.35424865328798,86.38276769246689,3.260807817263462,14176.211255395114,8.568101533178899,5.99031912155619,32.85538970989684,3.951949373630672
HE0152m5009_b_2002_09_27T08_18_41_all.dat.gz,82.21334032053716,2.7806279245746026,14635.181592785008,7.862497530750316,8.123022526852663,39.83405613602588,2.00044243864588,11174.401678893892,7.000068778306093,8.315399815156699,42.37928418451128,3.4254432713532914
MCT0105m1634_a_2000_07_14T06_59_38_all.dat.gz,30.64012681003854,5.451155263134844,9243.83018086456,8.000009276547553,4.107416343893318,93.08491363487742,6.986779265149657,10499.905783700307,8.999999968101642,13.05353442829546,-62.444786824838886,8.861725464193071
WD1053m092_a_2000_06_07T23_42_29_all.dat.gz,39.36162456336443,3.2118359303932635,9679.611261962553,7.937807605696107,2.573491992476944,43.421713625737006,3.815250933767208,13500.05243517317,7.974777396798317,5.098700762737055,-4.060089062372576,4.987186554699624
HE0436m1633_a_2002_02_10T01_37_29_all.dat.gz,95.19707727239242,2.537160683875719,15788.443861519649,7.81311515045797,13.011309531315453,29.11152233273665,2.06953169636374,11499.997640875756,7.563490529232849,11.706183274496986,66.08555493965576,3.274163370703863
WD1845p019_a_2001_05_04T08_28_14_all.dat.gz,-14.30025728339058,1.5034477110865376,8698.10082045836,7.099057536589059,2.288836073074219,-41.07892320217218,3.5061682633614843,29705.327139945577,7.97938884014696,3.92361576223581,26.77866591878161,3.814914273083294
HS0145p1737_a_2002_09_19T06_22_53_all.dat.gz,1503.4062125672926,,9999.978099669115,7.000155623062036,695.6787144926107,31.836610777537945,2.2981286702958847,9999.954547257415,7.000010862792092,18.026603094881114,1471.5696017897546,
WD1953m011_b_2000_05_18T10_00_07_all.dat.gz,-66.32535260430987,2.509618614997848,7717.1892173684655,8.99999996285504,4.968358669492994,17.401355398813482,1.0838237845250127,6941.377071896287,8.392071865414927,5.227321907231698,-83.72670800312335,2.7336531580736128
WD0027m636_a_2002_07_27T05_54_09_all.dat.gz,3.2044537478695525,2.693445399694668,7310.606056387984,7.000000000705144,2.3500157414701053,0.0782452556572301,20.46604777688852,38541.944286866405,8.499967367872507,2.4431404198223903,3.1262084922123226,20.64252309498574
WD0005m163_a_2002_08_04T10_00_27_all.dat.gz,2.946376598081821,3.458489471466319,12958.23510667286,8.067445433462392,1.90283230087736,-9.134653889096343,3.189852506546889,10722.070649664434,7.656158237064521,4.401041802343944,12.081030487178166,4.704923850368552
HS2229p2335_b_2002_09_26T03_32_58_all.dat.gz,-2.05629811645516,3.57947300917215,15767.391823412809,8.945839382883404,4.278560903677917,-0.7481556570541944,2.760466370959384,12813.732645018968,8.179587718385529,6.516871081581174,-1.308142459400965,4.52026565686018
WD0307p149_a_2002_09_18T08_52_36_all.dat.gz,-8.171052316299837,1.598158517614423,12042.075500949017,8.999999999994145,3.568415092094248,-18.06943136693544,1.7768719845469771,13800.322060944429,8.434845675283409,4.067427756189686,9.898379050635596,2.3898503503130573
WD1026p023_a_2001_04_10T05_06_36_all.dat.gz,37.32425479693669,1.692688674075967,12956.073145896817,8.294017685905995,2.482769322581867,29.420484203956203,1.4190332572445676,11673.504779368452,7.368382966294796,7.012475901028591,7.903770592980489,2.208811973100287
HE2356m4513_a_2002_07_11T08_40_10_all.dat.gz,43.16927595064325,2.577054757511249,14509.5003623824,8.605989157057994,2.3398657889321783,23.36340387625744,2.380794542665031,13507.69271221006,8.0625068103807,4.742461347404811,19.805872074385807,3.50847457987014
HS2220p2146A_a_2002_09_25T01_38_57_all.dat.gz,43.6754829599943,4.58988313187924,13043.412632860936,7.499962280139213,3.6619075231104494,-75.64297624863937,2.6133787813632594,9000.03022212837,8.08973121848264,28.285644949748047,119.31845920863368,5.281739847738556
WD0937m103_a_2002_02_17T06_06_56_all.dat.gz,74.89195739475834,3.2825573825020697,17606.588063665993,8.64636279147373,2.170341805204018,56.55198506647697,3.3234646895393425,13162.47972190417,8.999999999999996,4.109423843223472,18.33997232828136,4.671252563503035
WD1327m083_a_2002_04_18T04_37_09_all.dat.gz,48.22782000953899,0.7024776525096179,13883.527043852238,8.098847024916713,2.5625194112777216,31.632318146923662,0.6713726581214736,13261.794506890908,7.773334247827973,7.747024101087764,16.595501862615325,0.9717078256083548
HE0031m5525_b_2001_12_17T00_51_42_all.dat.gz,71.18940960393464,3.944911993604201,12179.000689042214,7.804606947360577,3.785798037709039,105.98925763167726,0.6462358691863415,7000.039339838871,7.13940662293497,42.07454853173698,-34.79984802774263,3.9974931439472536
WD1952m584_b_2001_08_19T01_38_32_all.dat.gz,-31.82864309750623,3.3132325443861337,8389.836721975298,7.499984976221399,3.21271589129332,17.506849762284904,9.150607540247256,29215.285978400152,8.588799111601597,3.2541379742567536,-49.33549285979113,9.731964254394349
HE1522m0410_b_2000_07_30T02_21_33_all.dat.gz,-1147.360625096209,,14999.78865168117,7.000000003826157,205.49907323667668,48.409250605013504,1.5488320439048593,8073.506847598739,8.108958340742504,14.3093109217635,-1195.7698757012226,
HE2205m1355_b_2002_09_23T05_18_27_all.dat.gz,41.92959954325739,2.3305054710319872,9548.818884766217,8.499962768211972,1.8760914142809384,56.86055594111381,3.7924109897953535,14668.780282996306,8.995131559755295,2.7894188750366906,-14.93095639785642,4.451251157374812
WD1053m092_b_2000_06_10T23_51_31_all.dat.gz,-749.0265445615433,0.2468683991170337,9330.230268557018,7.0000010145034,62.59777023341385,36.54760823830233,3.547721638123786,12999.97593872335,7.989853705963141,4.55977417146662,-785.5741527998457,3.55630044120211
WD2152m045_a_2001_09_20T00_46_20_all.dat.gz,1513.6950965106955,0.0037123268431287,128908.49246065116,7.000000028794546,3203547.6217185305,-435.840291661664,2.648924666733365,69933.50544202715,8.999999999048754,1333.8078959854256,1949.5353881723595,2.6489272680462665
HE1215p0227_a_2000_07_12T23_03_58_all.dat.gz,-9.23086076603342,7.161265688434202,7336.495430393021,7.000000002307192,3.316490910843968,89.14701833972974,22.43540912333588,34346.88078282373,8.499963370342975,6.07592841061031,-98.37787910576316,23.550611643687887
WD0908p171_a_2002_02_24T04_26_24_all.dat.gz,34.78310571513032,4.226486073941292,11788.158845901806,8.403741620127239,2.5131830504542894,7.040478643019217,4.2029277223182575,12583.008689182643,7.933783593928928,8.305950057802825,27.7426270721111,5.960518934811885
WD2039m682_a_2002_04_23T07_58_44_all.dat.gz,45.89604271707221,1.29401366276538,17482.612051881304,8.420114535686574,2.2725886040329306,29.74304680116396,1.4182594885557815,20822.87517520846,8.300554875134255,2.6812102282240744,16.15299591590826,1.9198779482826456
HE2356m4513_b_2002_07_11T08_52_25_all.dat.gz,45.84287528226744,4.089681357589775,13823.15087760063,8.329756687440922,3.0325207306045527,27.99087440348062,3.497869633538878,12338.13118761232,7.573190836154566,7.20190518492544,17.85200087878682,5.381504025813857
WD1824p040_f_2001_07_27T02_04_48_all.dat.gz,90.74812163019176,1.2966536859550502,15175.785370516527,7.540373819849621,2.487240427900253,81.23421160872853,1.224566549359814,12999.817456904664,7.236342134416444,5.836314008940365,9.513910021463218,1.7835004948448483
WD0954p134_b_2002_02_24T04_59_09_all.dat.gz,814.5633588202808,0.9875407499947072,10604.937152197885,7.000469988222552,11.74704145283159,-422.2687117765601,0.0805895745244242,6999.840569175087,7.000069243403033,11865.373361020143,1236.8320705968408,0.9908236030808596
HS0315p0858_b_2002_09_22T05_23_07_all.dat.gz,31.76279754427211,3.0012401361526546,12163.40109164124,8.839520752291186,2.4813194841753825,12.989715048205186,3.0466956612663463,13155.111008629528,7.981028575766643,5.089827743335922,18.773082496066927,4.276657200107671
WD1614m128_a_2000_06_06T06_16_47_all.dat.gz,91.6905435085453,10.95538385009928,14019.642193992158,8.421075279141617,0.1136014505007772,83.96438866759956,11.118725133095332,13586.396445730496,7.686725279541195,0.2215733937549172,7.726154840945739,15.609179475178763
WD0951m155_a_2000_04_23T02_19_35_all.dat.gz,58.40431123508146,3.6209496809264223,19375.35715257505,7.890813307502082,11.566616521363892,45.22158226408363,3.3338973177910773,12470.57069036249,8.272692838625217,4.9014581171864124,13.182728970997829,4.922006493024536
WD1911p135_a_2000_05_17T05_29_58_all.dat.gz,30.254854804231872,4.027355378516987,12362.853367905887,7.500173551380052,4.2492890843941655,-66.75889303733595,2.064419961667056,7999.93783118703,8.494869027562679,20.47223600181399,97.01374784156782,4.525640410262299
WD1434m223_a_2000_05_20T03_39_30_all.dat.gz,91.58729509122044,5.060052338878826,8212.587954095907,7.0000074447077,9.55165435010394,-61.49392307010029,7.070369165539713,11007.39166674014,8.999999998837492,4.165619107991354,153.08121816132072,8.69449537404028
HS0820p2503_a_2003_01_24T03_30_44_all.dat.gz,26.153589787242083,3.945493368099326,8387.689706691737,7.49996185244198,3.075965935717253,35.10938626326998,7.273371712021015,23902.069862422188,8.999999997077486,3.585237248220334,-8.9557964760279,8.274590864746322
HE0031m5525_a_2002_07_27T06_08_16_all.dat.gz,56.83014723037861,2.394846263598833,12402.123761577152,8.083720161342457,3.4798441861652103,46.28890848734756,2.409222406689011,9784.29127540587,8.99999999623905,11.858366335262016,10.54123874303106,3.397004744059932
HE0330m4736_b_2000_12_13T06_58_13_all.dat.gz,143.5104910287648,3.812433449062653,14494.619651895233,7.999999966038959,6.563723614645899,54.4419222900287,2.6581833966300223,6148.855909464005,7.916733729597432,12.829300468356758,89.06856873873609,4.647643249395469
WD0204m306_a_2002_12_08T06_04_33_all.dat.gz,92.69847558922773,5.471459315461367,7366.354839942798,7.000000000274761,9.799560772651644,20.9641062189424,10.592165203800777,26281.06052362755,8.99999874345617,13.092299891955273,71.73436937028532,11.921863560088116
WD1733m544_a_2000_07_05T04_37_22_all.dat.gz,-3.1190387767897367,4.238067498841048,6546.194547410385,8.50011473221206,2.55218736491833,-18.28088552159029,0.8188849028290175,9999.93250974392,7.000000002213897,68.60545739227636,15.161846744800553,4.316455560852457
WD0315m332_b_2002_09_22T05_08_30_all.dat.gz,-2644.972254592285,,6852.25685413549,8.99999999970574,78.11880876822707,178.73167610202114,7.177110524120778,19255.11724160082,7.007186780168031,5.167702832259568,-2823.703930694306,
WD1249p182_a_2002_02_23T08_15_02_all.dat.gz,656.1876641908123,0.4981795056809233,9702.219074193805,7.215132322755699,34.97953312915856,-19.91322826430961,2.18715234851531,14150.357576046594,8.148803574710948,3.459278934934353,676.1008924551219,2.2431714636862976
WD2253p054_b_2003_08_05T06_06_26_all.dat.gz,1106.8856423927218,,128763.16836930618,7.999984641314734,4.39282375577975,13.90656345094152,4.862295188031757,19999.981534983017,8.87298569733783,2.885351663666302,1092.9790789417802,
HE0325m4033_a_2002_09_21T08_54_24_all.dat.gz,9.901105346191718,3.768899054760087,15373.709463842306,7.756427559738129,5.503924574001247,49.79760311403518,2.7499420296484374,9999.849888951789,7.63570469966596,10.512717517663562,-39.89649776784346,4.665488318643445
WD0140m392_a_2000_07_14T08_21_32_all.dat.gz,33.38853127507254,1.3382885906245612,9740.75171244077,8.14773970397106,2.904774491877128,25.67258891953099,1.815853935394984,12500.239379449224,8.739726191315274,3.482125729366885,7.715942355541546,2.255735327223769
WD0628m020_a_2002_12_24T08_23_04_all.dat.gz,3.083674041641423,4.287172654438258,6984.534706673774,8.999999905573647,3.8411212492368825,87.38397145021298,1.3585691850216364,9999.977989504654,7.00287089566196,12.857096584980232,-84.30029740857157,4.497283580057359
WD0243m026_a_2001_02_09T00_54_35_all.dat.gz,9.866249124380078,5.22056233520172,6701.0220200922895,8.005883462262586,3.651625772032479,39.66195964020874,1.6006327906088558,6595.27773572186,8.185337869253361,5.674498841148555,-29.795710515828667,5.460430058713245
WD1244m125_b_2000_07_04T23_17_34_all.dat.gz,-12.304738323890437,1.8286100997829529,12499.99669972184,8.076538317835311,15.155055337800436,60.12091102612666,1.3205133358936436,7195.8412229959295,8.777682724969722,20.04103794670839,-72.4256493500171,2.2555643123841933
WD1537m152_a_2000_07_02T02_51_48_all.dat.gz,22.68251151081009,2.6437439705112933,14027.61380816912,8.527442032829205,3.627042323623293,11.629953968650543,2.80469281075934,12499.814286149483,8.834972646938327,7.571784688616994,11.052557542159546,3.854307193820952
WD0053m117_a_2002_09_26T09_08_08_all.dat.gz,8.429361732561736,3.2532659672633284,6910.471622901883,7.875287383446804,2.392013958719919,15.926637930342618,1.0642939570265737,9999.970413815305,7.000003875419938,9.533507663094849,-7.497276197780883,3.422931650021233
