wd_source_id,wd_rv,wd_e_rv,wd_teff,wd_logg,wd_redchi
1100971233759127168,94.44480142933716,23.143027265436743,18567.05136429721,7.998447331988951,0.6996828756976148
2841187146239791872,-21.830793905024084,18.191547103621996,13729.574685141282,8.999944444257647,1.454975696263526
2841283151645302272,8.373172175832297,4.892901619675151,10729.812323136866,8.594276142974012,1.4190199250992048
6431084300169300224,67.88618249269923,46.94818203996904,46069.06589566415,7.911927163844993,0.5660409590213786
6886973535081311872,36.41337771203649,23.769572037964373,14103.162981238394,8.000362258936423,0.8332485944499283
2166332030390763264,19.327912178755348,11.902913187900692,11321.941022060711,8.369504086496978,0.6614231527854799
2854365720811907328,94.9336457382163,19.925361226458985,18022.958732620653,7.949380665471558,1.849741332268011
743097619303531904,-17.307853880861384,12.306416766124656,14828.390542729969,8.307710289812572,0.6952455071856395
760742440172273024,-68.9714773571994,14.83821552781274,15581.713660584372,8.500072228106871,0.8514398341432498
2853971996865556736,3.412672211443725,9.134305464611932,9556.233157835431,8.54513304464307,0.8672347140662459
6898255177217741952,37.74317083286813,21.738041553288937,38232.33089950288,7.000008106665607,1.580042809048764
6898705800892401280,-27.599473755430925,22.3518638053512,14364.284890641873,8.342718937240672,0.8668761697018694
611167150367477888,68.68589429819647,6.411196839924706,16360.727023303045,8.406552991642952,0.987193115668511
2657451056656635648,-18.540681624755493,11.429123532872254,11408.250067014622,8.999997266567394,2.600355383182649
3843361002474467328,37.62027628088262,8.940675757056955,24506.212923214713,8.14617123538816,0.7014728013960576
3843636017819635968,53.108411133017285,20.529892077180477,16775.457528928753,7.886723281109322,0.8783461495095638
2500203890109764608,48.46812143770639,12.246272229354226,14083.080696431734,8.33787188707118,0.7482432254239336
3848777093672899584,74.6567605963892,21.228709421267062,16454.74264951252,8.032984194809387,0.6746839778384291
3869354556869630464,75.66838222212608,14.974030884893068,16485.361364292352,7.986316555618483,0.8147685183572756
3863816316796862464,32.99081606840408,12.989489972230743,30232.553848239128,8.026719587257727,1.046769403999664
3869971692126504960,28.578217151099842,13.114808661310315,14963.234068355216,8.321025258321423,0.7598362548429592
3870963314176171264,-12.128415502884357,20.572155056797335,14440.150281669263,8.614191722292341,0.9682626496600093
3871381747071227008,11.980965618697086,15.044511190657717,24999.989905666043,8.162279666368429,1.6686550850044513
3855792630692650112,31.18638033448026,18.275435128908548,24999.72263323243,8.706211261909639,1.7586571062617178
3852170667594666496,43.32403036512801,29.545374941400766,28609.78346668484,7.999246279487137,0.7556523947371957
664633926927091968,-54.33308108851751,26.058762409022656,21908.951238260935,8.842618824961995,0.7300671182692783
3804750586512019840,12.884656253224541,10.408915071614585,12072.644304469075,8.127682967372628,1.0488345951715137
2267838943853424512,-2.2581896898145035,18.98821931223381,9192.658068886238,8.898346450197092,0.6864245071367474
635639045092641280,9.217209444685448,18.912057849611013,24999.915905635335,8.62959485399453,1.2101492920203627
647300160472509184,57.68494431287549,7.806037357854066,14539.673476552123,8.089334770651032,0.6889215376919591
642837135401004672,36.114172305986926,18.564294961257385,24999.74006037361,8.96875899524875,1.5699461664458154
649472245695986816,97.07548261488624,16.373643887608623,31517.43784578188,8.277969951515233,0.8398019966149094
1371709479423611904,-15.742950668767488,9.922575366482288,15413.625220407324,8.117696977538102,0.5722409404162084
2533633780942700160,27.77275322057053,6.7961229114361466,7917.8235782596985,8.363027304351537,0.8451331420000764
2424880574738721408,-69.90912611224645,5.750006977200407,11183.760454828507,8.461329607498767,1.4389640158888213
3065487140349466496,34.641090733011644,14.098694515600243,14956.928642710474,8.254020128228492,0.9127522261581745
3632954402933841664,8.03887404153113,19.372117518480017,27056.517948425342,8.99997606393397,1.5626309460779357
2783444265882515968,27.30732271234176,8.066958236849944,9124.1899822372,8.549426542589671,0.8182968207276478
3075883228950785408,81.32975384648701,20.954409323511356,16188.027222632252,7.685538665270516,1.0119710189220044
3079481999225480448,64.48744139542158,4.65856217053614,7793.857777933636,8.379337843790832,1.006452478489113
3079923831100607744,-1.1806998264392194,22.324196539607392,14284.521300130982,8.640339071227846,0.6035236930645461
3651432073795645824,-12.65442643486012,23.80915289092178,13618.572689485494,7.5671896512181664,1.1900954331070424
2806739000264778880,26.373180543234817,15.614979169177303,10821.065389224135,8.500562265570975,1.1911861302943971
3988995032719018624,15.545517810730399,21.3234797989694,17882.38292372953,7.002393712987831,1.1756090936896233
3897577164925150080,5.229051885071452,18.551066712411224,16541.07146663995,8.180930002171221,0.8089286184624083
3881936165343328128,50.40177008285127,27.313890138477518,12402.069169914652,7.99158947169969,1.0083273643021056
2731772377633104128,-23.43969571715174,10.9199498426008,7888.332546446993,7.961163376332288,0.8073972634677408
2745244002118134400,33.45953069549459,12.602947785600449,24999.874121124674,8.998805790460617,2.605254960645972
4168907879862434176,38.70910699778473,9.532852800219954,10576.036479177601,8.498825947983615,0.6106126701908077
4599716189388636800,-19.86802228426627,8.908670943311076,12939.627671484921,8.096099684378839,0.7914858963880899
1266120732108636160,31.286696548145525,9.567826128714875,14512.666456333372,8.480180765548644,0.6054141379233906
1277028742153245952,-32.53721298201597,12.94136858077271,11102.574797397325,8.999085815660084,1.428990646115273
2690763205257368832,41.44043500546463,10.48178833846175,14823.18154746321,8.0932288152019,0.25243356508550757
2688215048406240640,33.821790495880705,14.367008288959118,17944.64213110206,8.0281375502893,1.037350646268591
2690056111908578944,46.32042268784152,13.108534056596465,13889.498723345016,8.999999280285099,1.6333240516515821
1296865581185679360,76.31671877566093,8.453069499433866,9241.050886867117,8.639456163355229,0.7148942269565047
1730955589333576960,58.25978486406354,19.648559668635215,17050.229033489977,8.188220902378593,0.7050737727903612
2023375963778106880,-7.981442602766951,12.096606857609505,14807.221861400469,8.042900402732744,0.5386244389183173
4406733207018066944,-23.988292561848578,5.9101872063145855,9243.380067048736,8.68667614676433,0.8694832830462179
2608247533357159424,36.5270202678196,5.455791471606723,8340.965939318317,8.576102605390588,1.0618903709915641
1902773453904187776,46.64607599939952,8.942742424284159,16215.427603321994,7.866334139761163,0.6592092029358568
1909041116862115200,3.5015733012212915,13.390733563433848,8833.458726593804,8.451728924198493,1.5327412805120317
2544285918312054656,75.13938277695286,21.788783155955674,12993.299210381065,8.125668248899721,0.9791959577332853
2560208465885160832,27.379308912707874,10.2133408049703,24999.97771045338,8.20297048552014,1.928946761407651
2545590733671247744,-60.40922092741722,42.41337357207402,66188.92464803041,7.5482064249457315,1.1981571930300663
2540555790755342848,13.611601213882345,17.266253153944547,24999.94363001661,8.520697623904724,1.492108488065191
2546874374843802240,7.4108495562423355,14.9346044970019,16342.113410636293,8.999986035712087,1.9598360699456268
2542955234365003520,40.22420677482547,19.163740679209496,13262.964942145456,8.94725519945238,1.171568148703469
2576762266276447104,68.29647292655811,13.169717484368288,14420.923730947083,8.301224063300564,0.9189965554691002
3715969592414447488,28.625010205278535,10.399699394105795,8735.551512572707,8.49229125849762,0.8491179875085209
793575201703625984,21.76437342357775,9.356287578274802,24999.77348062077,8.99984018562593,3.453632437965376
809417476336725248,15.417945551078923,17.59361681834867,10827.910292885192,8.783224866208466,0.9585999736461405
820542992117501952,4.497447271610196,14.876232059597445,11131.49582322676,8.382236746817473,0.6272411388114345
1489687725623439744,-54.558112896184085,29.852118029047695,16087.676365338177,7.611236472954262,0.7802333063864599
1508121484739540224,35.57941211781406,21.767766032557567,16083.419230231291,8.436024247108657,1.0532296067764932
3739784361441769728,-23.761204304467032,16.664447280855835,20280.4593163089,8.67044386177287,0.7208424823364895
2159403487916761472,31.035294427222215,19.983510576335036,17913.05187167151,8.4928688597453,0.6457055723676337
4227320672031546240,33.773267518994516,9.175497909164731,22033.871687179715,8.276264326740948,0.29884381852716235
4453746571874680064,30.961612358130427,12.863077781054916,9306.136115471316,8.567836258787697,0.7929451340839803
3089874656147104640,59.66972872558493,12.7490003713805,22569.554427170024,8.099784435807596,0.639435213312656
1477734110083441664,21.38304533233413,12.308146871321627,9323.311017363641,8.675419294972404,0.842386778131111
1483533488459297920,-4.266403541120213,21.598565518583705,15250.066097797167,8.99999995311772,1.3346233700508778
1480124929399017600,17.638665002889553,19.387134492469855,13523.489468459602,7.7382199263393785,0.7496944705358816
4440676638498789248,16.338283977649105,13.496207547786032,14660.750025628606,8.200747591186134,0.5070545541544209
4461228611063376128,56.57942998986176,8.40284451146195,24999.832711736606,8.99997729016196,3.954732977636219
4462626296499680640,-13.917281926179937,22.032672248734713,25966.074028030213,8.00888817787401,0.5466916419143063
6910805342238827648,8.10241808243401,8.031261245429622,15871.776062799587,8.807715073527692,0.7685687865499519
1600636802578005248,17.666880056436117,16.866369818452295,14674.69994004732,8.262948198910745,0.49349970225070294
4010863661865642368,16.63660946838598,16.164248657363583,15855.284023619904,8.619642849665949,0.6970750370666551
4005438916307756928,52.06972768406407,5.686957518900208,9765.8236591305,8.590720002714958,0.7648294691352423
4019285336818845312,38.50282307364331,22.77936921231398,13410.845715158348,8.140672810679419,0.6509873631327994
1523397828713912192,-0.30920204575469296,7.575919861469107,12888.494708915969,8.41512164291765,0.6604643811090865
1532756940408129792,77.43192429198506,6.885640973494191,16448.730748777525,8.2939105492921,0.7072146013207492
1311660540930405632,-4.0144778631663876,21.55954046459069,24999.843678394187,8.778047219543625,1.5492939436096076
1613297915194682368,40.36678226253401,15.36195560312518,24715.938469874367,7.975713773123135,1.0517294225049603
1575509800786419712,-38.60457943613351,78.34445058776443,46550.79035127102,8.999954543809626,1.0177847588549391
1559995863518817408,18.852172721461255,6.416072734345457,14814.47420010487,8.357675755206794,0.6482378235286994
1551633527833800448,-41.684158815837286,16.371284830723383,21230.122712123004,8.982236542108938,0.6582726484327244
1579901250228323584,-11.638219151521744,11.730743463688894,18587.80604161367,8.483194960231737,1.172952986767036
1551861813935664896,19.051804314966912,12.026475059327709,14821.189653307447,8.038215775937015,0.6468602076068601
4032775038821332608,14.6688003989616,11.77347601317301,9518.7445953143,8.623004249919251,0.8812262663549427
4034132866962718848,13.95419803022343,9.388916634016393,11450.017392682661,8.999999825092692,3.1694601233330992
1379988076130545536,-56.11287967849206,10.791386325829865,15369.124315425897,7.994549424421921,1.2362274373294335
1382382812457475584,35.783825380119914,21.04567049768523,34010.121996035,7.000155633169743,1.0425532473391006
1323407624377828224,38.88538947009069,15.137656821977743,13819.047719223503,8.998895262446613,1.5499684782222347
1392710284657419264,8.755520302436583,12.323349696649476,19831.21044045958,8.418967792357895,0.7257978762844614
582150381380638080,68.9354183137731,17.499215991649702,30296.80867476509,7.941455449211128,1.4272773189365004
1220062430539961344,7.319358649889827,6.314661236021541,11124.94746543813,8.999997715544739,4.128167052956517
1672479751330081152,12.197365863232893,24.7105750669179,25619.0099143042,7.836999388391499,0.668520900956169
944149092879368320,7.418886527119931,5.755378398182606,15960.332475885712,8.462774808231366,0.7707744052575766
944149092879368320,7.418886527119931,5.755378398182606,15960.332475885712,8.462774808231366,0.7707744052575766
1052236755246289280,-24.945963398082103,20.21950275160219,15738.52209139573,7.91863330757729,0.583305925111929
1047961746662556416,15.754764352822809,18.896208885861878,13099.817641462345,8.181620604817837,0.873559195627722
3803142859993965952,16.221680799705666,8.971488445411921,14390.456016987759,8.215347722821836,1.0203273494451028
3803909666275539712,-0.16380527148736457,22.96424673168431,11042.379914241155,8.999804858640934,0.9878853775949827
1253031630294811136,14.101856414062166,8.366311849374775,16583.441407053335,8.138451912480425,0.5792036016032271
1245026464090289280,8.311940538665072,8.767534664113905,15691.39267426207,8.187958901471522,0.6418714793753666
1236858497150236288,18.473613519348884,8.059015151397048,16085.025078182007,8.18185803856894,0.7321513465281713
3227607247943070976,6.071185466394079,17.852343073624787,15776.547419878754,8.1772407599635,0.49327747061631044
4276493817043885056,8.020231223668262,12.389347337424269,15348.370911013164,8.786421115552036,1.0999107051987123
1015215752063651456,99.63141669897897,11.126185147111102,9307.427839175427,8.80890425521998,0.6786228210903432
3243900253623213568,-68.66316854872449,28.40112099372412,14419.141380540099,7.581485480997819,1.0625622685042022
