wd_source_id,wd_rv,wd_e_rv,wd_teff,wd_logg,wd_redchi
1100971233759127168,109.29085489738137,19.943435536590528,18292.244939005715,8.031928020136489,0.6771045128200174
2841187146239791872,-8.638056452122346,16.423955575152245,29999.872348724453,7.001168901921083,1.2368301414313796
2841283151645302272,10.565115819564468,4.557140873024758,11006.109977941946,8.694763611317,2.068715603942482
6431084300169300224,14.389256339444842,34.91023321935883,47464.681617935705,7.675474990848783,0.6060265238908782
6886973535081311872,27.548914026924972,21.00500222338098,14098.908678207381,8.11546588041579,0.7495818479017353
2166332030390763264,14.673340261585524,10.54879651010572,11378.928978175669,8.483222721972567,0.5922877634325437
2854365720811907328,75.76718209979282,16.86607251271776,14476.609387295826,8.635074073218242,1.8382306864273545
743097619303531904,-11.276029956865283,10.624546718602364,14861.619228021926,8.226610639992893,0.6603324463234719
760742440172273024,-58.1307959198487,13.430826577955944,15843.2923235073,8.796130711528862,0.8968731485087509
2853971996865556736,14.1978159158854,8.63129665096347,10014.168524083689,8.480360887183444,0.9919500602244313
6898255177217741952,54.10343032956541,19.94796117385734,38050.608605511945,7.000039397881512,1.8620370801286348
6898705800892401280,-18.9817119087404,19.34505570440344,14946.076037068693,8.0719637645969,0.8559199010130373
611167150367477888,67.41062571527632,5.748442233572504,15793.77093997957,8.68906514151886,1.0669690165211982
2657451056656635648,-19.41622865322861,10.933609898969788,11240.218600573884,8.99999991281718,3.297911281814096
3843361002474467328,36.402773228687266,8.027688484214785,25277.350411359916,8.089636939204457,0.6865943411226156
3843636017819635968,48.647450981514865,17.752732547339086,16131.527827247462,8.140228257309618,0.9301840353788836
2500203890109764608,44.13500966514815,10.543947478102751,14334.24963459412,8.179498510681501,0.746066885718239
3848777093672899584,74.56463754400032,18.383790980804918,19858.91545562112,7.936611102678712,0.7775478664441703
3869354556869630464,79.00572874930137,12.773551755808604,15477.810192369237,8.008659476768393,0.7846892795121617
3863816316796862464,25.687989812163433,11.293351838547228,30117.184630924963,8.088640771337673,1.0950593116530773
3869971692126504960,29.747683058266986,11.635340526471918,15034.946637633315,8.416543907254587,0.7392787309754058
3870963314176171264,-16.52002036879392,18.102232288154593,14707.447476867335,8.560981983672256,0.91747440004474
3871381747071227008,10.939426706148188,15.500388850490113,32911.18757284043,7.00000305441726,1.6141009296035516
3855792630692650112,38.50305990025272,17.63194639350226,32538.00176154187,7.00000013036876,1.5097639699466232
3852170667594666496,56.02809774927453,25.827461387740005,28320.272355863523,7.972604926291772,0.7879973025711835
664633926927091968,-50.63012033435814,22.688782310800537,26996.388381821856,8.26527803819986,0.7833194795930394
3804750586512019840,13.701746571238218,9.080556590328968,11685.807797504815,8.342976725028302,0.9742731086525528
2267838943853424512,8.87700276633081,17.79234536448665,9559.966525161093,8.727484759259141,0.6314737246840846
635639045092641280,12.056602868035032,19.30832325553999,34532.40824966959,7.000000010215347,1.2717486861044747
647300160472509184,60.81587171018966,6.766202888905735,14594.506553690106,8.039019055511291,0.7315017538153227
