filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi,vstark,e_vstark
WD0945p245_b_2002_02_22T04_33_10_all.dat.gz,25.518078126010774,3.5300891327864736,7879.60654241007,8.999996506262697,1.9073334903412125,74.071341319074,8.565175739013846,57922.94439477193,7.000000000000227,1.518991956406996,-48.553263193063216,9.26411165334316
WD1425m811_b_2003_03_22T08_53_48_all.dat.gz,-33.388618924825806,2.1147240941264585,12221.811168396836,8.338175389491271,8.256749840341751,12.066366054774956,1.7512459579884103,12515.387840920175,8.094215135438443,2.2423659340009223,-45.454984979600766,2.7457094528827546
WD0107m192_b_2000_07_16T06_50_00_all.dat.gz,8.292400127769504,8.460379311792405,13499.968894267706,7.716948949677758,1.78903814054093,-14.142619118215068,6.005861724561045,12502.422040913969,7.410684383542404,3.7050950192506735,22.43501924598457,10.3753743621111
HE1328m0535_a_2000_07_13T02_11_55_all.dat.gz,54.04937730658206,9.95514715801754,8087.721976385977,8.999999370659845,1.219285535834102,35.830447944053404,21.51093342352818,43785.871907562505,7.000000028841967,1.5921689745381875,18.21892936252865,23.70285239563472
WD1056m384_a_2001_05_15T00_32_44_all.dat.gz,30.66810953607524,2.6804033940655945,9045.40993762304,8.999999977480595,1.4458312976749583,50.76883660984974,3.149647807078278,18341.11926611041,8.99999999560173,1.635418795422135,-20.1007270737745,4.135800244638438
HE2148m3857_b_2000_05_22T09_20_05_all.dat.gz,-1116.0922786608448,0.4941686308218322,9999.790662502648,7.000000793356756,75.39098627830208,10.73902771544693,8.459166349739577,15159.62365733748,8.999999984425767,2.2043027323995403,-1126.831306376292,8.473588258126231
HE1518m0020_b_2000_07_18T03_27_43_all.dat.gz,53.07073634935677,7.672586655485539,12640.402874836462,8.511725242325847,1.8198648176797516,8.305331175458592,6.49839253013786,16499.98283317625,7.340444319351764,4.341082402165516,44.76540517389817,10.054734778286612
HE0256m1802_b_2002_12_08T06_26_35_all.dat.gz,508.4416866446342,,19999.913141082387,8.998272241288678,21.125895365214426,35.303033164287655,6.350945423771824,15500.24788626502,7.855457219276383,2.38242571499155,473.1386534803465,
HE2347m4608_b_2002_09_25T07_14_35_all.dat.gz,1606.1527787685145,,73107.20857042927,8.000001514069664,248351.4557325184,46.50206128739113,5.02772050723868,16499.997390817727,7.414803489755784,3.0293015644942347,1559.6507174811234,
HE2315m0511_a_2000_07_11T04_35_06_all.dat.gz,71.26332721734528,17.54781089990665,8668.088922551518,7.500028826934238,2.260071158183782,73.12184812522855,11.100355598098268,12584.112637959255,7.499917324541444,3.915286564600956,-1.8585209078832747,20.763996768038524
WD0204m306_a_2002_12_03T05_37_52_all.dat.gz,640.5753954928279,14.290932693300192,5537.92369745834,7.846583286436675,2.2697666938183367,63.21026554584086,24.711363911645183,5201.512860611143,7.635410271089139,3.2755315360756203,577.3651299469869,28.546142709973907
HS2138p0910_b_2001_08_20T01_44_49_all.dat.gz,-35.47776692270111,4.519088308317189,9183.780076963312,8.999999340580288,1.432198157327897,-29.177823057156058,2.137139376206136,8333.045177080981,8.990504689027425,2.318531804241059,-6.29994386554505,4.9989522753973015
HS1648p1300_a_2001_07_26T01_11_45_all.dat.gz,1.486199954070324,4.234763926678757,10536.125886281412,8.999999996072232,1.7589983777609908,-28.708272364071355,4.241014811240909,16500.001848999796,7.643889050311379,2.140435965147138,30.19447231814168,5.993282251309748
WD1003m023_b_2001_02_06T03_59_47_all.dat.gz,-3.034548047896599,4.953388427340101,9762.23119319938,8.999999995322419,7.700753076796621,21.226119656105,5.267839285294836,16999.755097843285,8.18610970728545,2.526859334074468,-24.2606677040016,7.230918866077979
HE0150p0045_a_2003_02_05T00_59_38_all.dat.gz,49.58662322348049,9.059714669328198,11936.006646411695,8.447327377293934,1.8721111443700944,11.696832619219157,7.144280555283637,10304.216352868396,7.59708159321652,5.984738218164038,37.889790604261336,11.537728309430952
WD0830m535_b_2003_05_10T23_32_26_all.dat.gz,30.13197803410108,2.980545846311978,8674.447586646023,8.999999999243647,1.3562328162936237,43.61957483170251,3.732097525136574,17071.512220828132,8.999999995590859,1.93862558092501,-13.48759679760143,4.7762124616790365
WD0558p165_b_2002_02_21T01_07_41_all.dat.gz,93.6089690576121,4.929753410680632,15015.308749403488,8.999999999374598,1.53611435110539,111.74487010062816,3.8417732111102234,16559.281138620987,7.843837571698555,2.9125277352479326,-18.135901043016048,6.249935207321872
WD2351m368_b_2000_07_18T06_56_32_all.dat.gz,-8.291950115682862,4.252387526892916,13827.26841264094,8.30188132347413,1.6727779847417386,-30.90764585388279,3.172808708461209,13763.385737151017,7.874447527284788,3.0213842939509425,22.61569573819993,5.305611631033856
WD1914p094_d_2001_06_05T07_36_27_all.dat.gz,-9.608256495821006,5.679735606408559,8303.739210873457,8.999999985201708,1.2441912508226396,-11.845239205000755,8.942749872782333,35876.66427755168,7.000000020470662,1.6300637725003524,2.236982709179749,10.593968654184966
HE0201m0513_a_2002_09_20T04_28_06_all.dat.gz,16.62167166735552,6.731027649792804,9377.533507247212,8.999998804689504,1.4309662763846562,-10.237114821530923,6.521573156951746,20799.244240671163,8.004883469201879,2.556381962654415,26.858786488886444,9.372174222865729
MCT0105m1634_b_2000_07_17T08_19_23_all.dat.gz,-42.71055050349167,17.422998233303538,9327.882896923667,8.999999986981917,1.8477214200184815,19.68937524190837,7.174791424788938,9405.851739463194,7.000000446930026,5.1868874824635895,-62.39992574540004,18.84246532242857
WD1515m164_b_2000_06_11T01_57_49_all.dat.gz,66.92274143752745,20.409229602506414,13831.145731797527,8.073540439186962,0.1085702818179861,55.0956833587292,14.260791457483151,19999.67334723554,7.000000000249939,0.2516158023809713,11.827058078798244,24.897928145965253
WD1334p039_a_2000_07_30T00_24_57_all.dat.gz,-1603.985675464255,832.4791436587943,4749.374930345468,8.99999999845095,1.5219385488287729,404.41909192910725,253.2914476767908,90613.18817202962,8.499857953736413,1.4085273297773513,-2008.4047673933624,870.1598026185097
