filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
HS0200p2449_a_2002_09_18T07_26_37_all.dat.gz,49.87151221772032,4.52774954823305,21808.677285989696,7.455425048377943,4.096933391017612
PG0922p162A_a_2002_02_17T05_35_38_all.dat.gz,70.61116011028278,5.612695106021938,25200.21725107097,8.248324565495363,2.868294097755128
WD0317p196_a_2002_09_21T05_45_32_all.dat.gz,28.233906404402333,4.735432845452991,17408.065311230097,7.803934359120225,2.543472911266001
MCT2352m1249_a_2000_09_15T04_58_51_all.dat.gz,-889.7138042614291,,13999.23827275599,8.999999746362514,2976.755738169687
HE0349m2537_a_2000_12_11T03_34_19_all.dat.gz,18.77535800158372,6.575836185518493,20177.42629369473,7.706181115987741,2.4541944257613397
WD0027m636_a_2002_07_27T05_54_09_all.dat.gz,32.29575076957286,10.211760891131917,57032.46776381324,7.571237781234384,2.3631976567927864
HE0246m5449_b_2002_09_22T04_50_46_all.dat.gz,54.43975295600709,6.189947424835275,13366.277693150194,8.050174511558362,2.55120994051018
WD1122m324_b_2000_05_19T00_28_19_all.dat.gz,5.2807230103513785,4.759094313837533,21915.636922964502,7.797617223755621,2.0948166330061637
WD1544m377_a_2000_07_14T03_55_56_all.dat.gz,20.989082539929687,1.0561477888402315,10154.453568121906,8.30899118349838,4.550615550029579
WD2205m139_b_2002_09_24T02_32_00_all.dat.gz,62.18849035119772,2.867512746020701,25166.78668884304,8.096685444138073,2.2346333300665773
WD2354m151_a_2000_08_05T07_32_24_all.dat.gz,-74.15858325511313,4.5355782818027,35432.74218340826,7.096260834548042,3.150281934384628
WD1152m287_a_2000_07_11T00_45_39_all.dat.gz,-1377.7109797861408,0.3523352138897735,126507.32765474085,7.000000005212437,1411.028975656057
WD1952m206_b_2000_07_13T04_43_44_all.dat.gz,35.544531969511546,3.692002413491373,13410.26663530362,8.000003139159482,2.7569785406468768
WD1105m048_b_2003_01_17T06_18_04_all.dat.gz,-746.9965621192065,0.110278169478704,9983.399672130548,7.0000000000246265,605.8306025297691
WD1233m164_a_2003_01_18T07_23_54_all.dat.gz,13.83288379577745,3.513965255661456,23888.562879124725,8.085016392289326,5.1689023528923865
WD1204m136_a_2000_04_23T04_54_00_all.dat.gz,34.27716864630049,2.96941934032556,10557.40265077202,8.999999994158209,4.393519545191749
WD0510m418_b_2002_02_22T01_23_06_all.dat.gz,78.2694615741511,25.114535488153333,50128.72613407395,8.035815377297572,2.568124415057127
WD1531m022_b_2001_08_16T01_59_31_all.dat.gz,59.54860153640437,2.6880182248587587,19808.698601174947,8.323020760336766,1.8441356628041403
HE0257m2104_b_2002_12_08T06_41_18_all.dat.gz,33.901657950345644,5.684191829905105,15048.702452252932,8.99999999957448,2.372264154292905
HS1204p0159_a_2002_02_23T07_24_57_all.dat.gz,4.657776671477597,22.506614785983,25146.034530735385,7.759051106800153,0.5046963811342856
WD1422p095_b_2000_07_17T01_14_40_all.dat.gz,16.338689784473292,2.7272692399945795,13487.902062663145,8.703570009012864,2.248889929297295
HE1340m0530_b_2000_07_18T01_16_16_all.dat.gz,-119.15982512180923,19.99428927533402,31112.83185037731,8.999999999772541,6.255837785180933
WD1010p043_a_2002_02_23T04_31_00_all.dat.gz,30.000276745987165,8.139399402133067,28397.371307827605,7.964922377431662,1.6949562148707182
WD0052m147_b_2002_09_27T06_41_53_all.dat.gz,52.47817206311662,3.0444290344650966,25181.26679395943,7.935473629921012,1.553231603260527
WD0013m241_b_2000_09_17T01_52_33_all.dat.gz,-0.8302807175856084,3.8261456027085448,18925.027876759385,7.931521525357127,2.5006614961630813
WD0050m332_a_2002_07_27T06_44_39_all.dat.gz,15.58057662680878,2.9237077806917977,34891.219254898635,7.589110098605062,1.90243553913459
PG0922p162B_b_2002_02_22T02_59_02_all.dat.gz,-157.59158840935703,7.307550849672864,10542.186266376186,8.999999982567353,6.646053049370748
WD1943p163_b_2002_07_27T05_28_51_all.dat.gz,31.22124941974224,2.50415268429556,19893.576454879192,7.70387702607946,2.209836176082953
HE2159m1649_b_2001_08_20T02_45_08_all.dat.gz,-722.9850314729557,0.8009486521374924,9116.113740822904,7.000443034432844,22.036353427640996
WD1207m157_b_2000_07_18T00_47_40_all.dat.gz,18.903462211615093,6.862717040159802,12858.35175546249,8.999999964221374,2.914069812767072
WD1149p057_a_2001_01_15T08_31_32_all.dat.gz,-88.97042451339745,10.237302167819784,12000.0,8.0,7.780415415666783
WD1202m232_a_2000_04_23T04_43_31_all.dat.gz,16.045374238018436,1.0991210378674952,8456.940262421986,7.820016251899435,1.337555458892341
WD0830m535_b_2003_05_10T23_32_26_all.dat.gz,51.54151448439696,3.2645449601576253,29999.584811698573,7.639625567632825,2.2914830143415568
WD1531p184_a_2002_06_18T01_44_31_all.dat.gz,-112.04714410057746,4.597293928974274,11404.770364343029,8.28024300289028,5.721765293270825
MCT2345m3940_b_2000_09_16T01_16_37_all.dat.gz,21.25131387922646,6.352701411052829,15999.99712089465,8.999999993229768,2.8110254932664733
HE0348m2404_b_2001_09_15T09_11_32_all.dat.gz,-18.921319185489025,3.853540872442048,12499.93031449826,8.447380969942046,8.96348758402068
HE0410m1137_b_2002_03_05T00_55_59_all.dat.gz,79.62145226596313,4.680218069161562,18916.332214132475,7.630902406514103,1.9044919747245928
WD0216p143_a_2002_09_05T09_36_51_all.dat.gz,-9.504514978991434,3.0924156410837065,24652.274268624336,7.40146236169624,2.1027190648163248
