filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
HE0423m2822_a_2001_12_04T06_28_50_all.dat.gz,49.89912319901386,8.99943558396058,11343.626880688997,7.999988317915962,2.979487708416927
HE0049m0940_b_2002_09_27T06_27_23_all.dat.gz,28.73523588285891,2.6154685755779834,13485.713292173394,7.68204279780679,1.8584196390666257
WD2303p017_b_2003_08_05T06_20_05_all.dat.gz,-162.76936729543058,10.150320264768425,128961.21591691418,7.000000002291177,50.117906902826974
WD2059p190_b_2002_09_23T01_15_39_all.dat.gz,-80.05531194444043,23.2974304626016,58610.666301828525,7.000000142305894,1.6321246721234486
HS2244p2103_a_2002_09_26T04_12_00_all.dat.gz,48.37852834545642,20.614401585250896,22061.7852889715,7.577621460282366,0.2326987487367425
WD1952m206_b_2000_07_13T04_43_44_all.dat.gz,33.513409106759006,3.6227224735516224,13384.692038668914,8.000003536625458,2.7006044293663347
WD2058p181_a_2002_07_10T06_54_05_all.dat.gz,-47.26246665281445,3.750343828177346,17174.96436229506,7.730207663645805,1.8605546374997743
WD1531p184_a_2002_06_18T01_44_31_all.dat.gz,-115.66805255812346,4.59321773846559,11499.999529545432,8.98793583568067,5.445280797778183
WD0140m392_a_2000_07_14T08_21_32_all.dat.gz,27.538489568135105,2.8847763678153413,22665.489751351248,7.912195427602511,2.4705879152472123
HE0205m2945_b_2002_09_15T07_43_06_all.dat.gz,24.972703375508114,3.425223454698118,10686.896555533342,8.99999999616062,3.8030206361087697
WD0126p101_b_2000_07_18T08_26_23_all.dat.gz,-24.95365109613896,18.46616932767545,8398.59564684781,7.59509187034988,0.1078321257124816
HE2135m4055_b_2003_05_13T09_44_31_all.dat.gz,35.964592461434336,2.6530009236530674,18814.327632814784,7.785382179593876,1.8663316693220289
HE0349m2537_a_2000_12_11T03_34_19_all.dat.gz,18.176428174215545,6.522041507321808,20274.11372800936,7.756980600325775,2.393041356157191
WD1241p235_b_2002_02_21T08_53_49_all.dat.gz,-30.871062934567924,5.136705339947378,26834.34963874937,7.7316407663818785,2.761647087526008
WD1950m432_b_2001_06_05T08_39_56_all.dat.gz,-44.59177818675132,8.89081401213554,36278.71336522488,7.228286296356557,1.9268553524007832
WD1620m391_a_2002_04_22T04_53_28_all.dat.gz,12.063416984502537,1.112070172728684,24657.57994072739,7.758985866005674,4.926375857862127
WD2350m083_a_2002_09_13T07_51_46_all.dat.gz,37.49263166589004,5.860040222003949,17866.895913110464,7.692659862030834,2.5169493361378072
WD2122m467_b_2002_07_27T05_39_07_all.dat.gz,887.8758080025578,8.305187812444899,31958.280037030167,8.499956973534314,47.34743025095468
WD0204m306_a_2002_12_03T05_49_15_all.dat.gz,450.43588803343926,12.116629739398547,94302.6206945709,7.035458517626744,2.182378935353828
WD1022p050_a_2001_01_10T09_20_04_all.dat.gz,77.58661747537512,3.794837551911996,13343.921118509516,8.999999999955332,2.5276265061848666
WD0922p183_a_2002_02_24T04_08_07_all.dat.gz,18.153114533431893,10.905861639408908,22916.45042039326,7.85920223033682,2.526772706431493
WD1102m183_a_2000_04_23T03_23_00_all.dat.gz,46.86480044723788,4.212775795893847,8110.393996017725,7.451730557768191,1.4054487871991217
HS0047p1903_a_2002_09_19T04_38_23_all.dat.gz,50.395920647384166,9.2657414414743,15358.980861890475,7.000000004827275,8.102445998051019
HE1326m0041_a_2000_07_13T01_55_46_all.dat.gz,70.70173789788693,6.929572557491131,19012.484212678974,7.910505667793177,2.418550874431211
WD0102m142_a_2002_09_12T08_43_02_all.dat.gz,25.342048393233625,3.9467077914994224,20411.938417223857,7.855027897143799,5.3274232579542975
