filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
WD2152m548_a_2000_07_14T04_26_37_all.dat.gz,-15.773442917038675,5.79327194218631,46925.93747986178,7.870672260709082,2.2037839819233294
HE0221m0535_a_2002_09_19T08_01_11_all.dat.gz,-33.03765281574123,3.7035512073668517,9789.45323587929,8.910126272051816,3.6530117597299174
HE0222m2630_b_2001_02_09T01_51_28_all.dat.gz,-128.7827377012082,5.256098175590566,17162.813219873213,8.055078118922571,6.797796061215984
WD1943p163_b_2002_07_27T05_28_51_all.dat.gz,32.42660327010919,1.8635211813203014,15999.794372864357,8.999999357145445,2.8697852848160887
WD0310m688_a_2002_12_03T05_21_40_all.dat.gz,69.66801415802846,0.9010756035759186,16926.828936403974,8.0019407384654,1.7097641367205527
WD1914p094_d_2001_06_05T07_36_27_all.dat.gz,-1025.89875857984,,7465.9470193661255,7.018195381783732,686.2105620477915
WD0344p073_a_2002_09_22T07_05_25_all.dat.gz,38.86038887212141,4.180966568974025,10533.592932276097,7.809524756515403,4.31123945929925
WD0421p162_b_2002_12_31T03_09_41_all.dat.gz,84.98874127166968,2.0850105825252854,16248.038502794569,8.947810256964898,2.9785904431973873
WD1236m495_a_2001_05_15T01_17_59_all.dat.gz,79.50905400389476,1.9004574266083054,12475.882655597203,8.99999999998122,2.6241397327056104
HE2246m0658_b_2003_06_13T10_17_32_all.dat.gz,-744.1540500321732,0.05879719787367321,9864.501994776845,7.000056390627284,1124.6202750403465
WD1334m160_b_2000_06_11T01_00_43_all.dat.gz,-727.696905047328,0.32951092483210687,9579.5654975176,7.1195531097271045,86.42939869787443
WD2058p181_b_2002_09_10T00_45_40_all.dat.gz,-553.8831006970872,0.0015277094936436697,9335.803049544993,7.00000012240496,1654618.2752807832
WD1053m290_b_2000_05_17T01_25_10_all.dat.gz,41.025853912776206,3.168766450320067,11254.502583040965,8.49996209279529,4.327656792059603
WD1548p149_a_2001_03_11T06_23_19_all.dat.gz,-2.826237620338213,5.2892867602199605,16113.154317471372,8.99999999545077,2.518125801165015
WD2322p206_a_2002_09_26T06_21_23_all.dat.gz,17.95718480957708,2.5383423906849085,13410.411751689291,8.047587730843405,3.2692577911587963
WD0630m050_a_2000_12_07T07_11_29_all.dat.gz,-1341.041738467217,0.6563069497674405,6499.220972963572,8.255477096739734,59.34565945546127
WD0205m304_a_2000_09_15T05_34_10_all.dat.gz,107.13903489090956,3.5343054666747236,16499.910747066024,8.299274284694231,8.354254139106787
WD1049m158_a_2002_04_23T03_03_42_all.dat.gz,80.8665675186988,2.491712772214406,20321.642639388923,8.40708536033185,2.026660093575674
WD1326m236_b_2000_07_17T00_37_36_all.dat.gz,3701.331247304835,5.336390519530369,16500.411371430593,8.499961619224493,124.98614242773303
WD1507p220_b_2003_06_09T00_57_20_all.dat.gz,-52.18388955415334,4.307271097584689,15499.956978548891,8.999563356310269,2.019472035472845
WD0922p183_b_2002_12_28T08_02_03_all.dat.gz,8.884909674974775,4.138485288962018,25056.11371255913,8.139816228104147,2.528922397521949
WD2122m467_a_2002_05_29T07_26_37_all.dat.gz,39.57601124811096,4.545255662252412,13084.855079960596,8.190797856071281,4.3964581378853405
