source_id,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi
91690164426711040,13.967227492842914,7.0260495760897985,16499.853847332895,7.790220387505672,6.49968113324636
3529574716212596736,40.94320020936186,11.486470725898709,14783.97776161116,8.999999999636456,5.1980957169517445
5125057897336633344,41.51289850136175,4.746632003841857,13709.593064075976,8.473658469660828,6.491290444547421
5098930339964725248,46.322252720637415,5.495483199267085,13014.895013398092,8.124124625181603,6.714442627652884
2656542452030717952,67.53987726373435,46.39280473654941,56687.50393456148,7.31577524662592,1.5599989748658578
679177201586401280,13.014595598867642,16.58266040072707,25164.703370503383,8.999831185997285,5.421831152508491
46896958359881728,68.8627225145475,1.422673270468053,7531.598183897118,8.999999996204366,13.864088110003754
2772855182928578560,16.916715992132282,4.400281017124313,13906.526666123827,8.740680934354806,2.959020241595728
3846451454781376512,44.797900336999405,7.2614956121629035,11267.188001762235,8.999999952926203,7.3006305457181835
3866880552624195584,138.01315944630863,5.408822978103615,11999.897330163461,7.0006954552072225,15.257935549534343
2511623211717232640,27.041343444565694,3.0052685702504647,10771.145540026255,7.784614691472349,13.842684788500767
5083478078426926976,17.22041445688828,6.173721396496187,13901.150273413285,8.000143047953825,3.566234901007527
6585878288771383296,-12.58943379118515,6.280031878930071,13499.835157630308,8.17673300254993,4.924088696955275
2442099751463686528,37.742334617665676,7.568319657707564,14785.292590424317,8.413742109710872,4.165099783380032
2390888829168611968,16.97869901792344,6.971142489963579,12424.046064260188,8.902504489721924,3.8032859346086005
2658537614663492352,23.323081036882286,17.475563002072185,32752.157038364974,8.73282968698943,4.931380395895787
4419865155422033280,-10.990302557705736,8.508214124164237,13482.597525217088,8.99999999994645,3.1870342921648924
5402827451143222912,7.541298727248301,5.178963559651478,11723.42683882387,8.999999938501666,4.394985963413948
3973707423046985984,-162.324968160634,35.796064298444726,34380.87532316892,8.999999393041797,2.4101516765707096
6849796229451135104,-39.909998315432425,3.756234874885312,13495.128869586408,7.694498865802186,10.646979981969821
4420242631507777920,27.73374781029753,5.151910875953007,7371.814073749429,8.999999998631827,11.132673914532512
6468623688724871808,57.90110415811967,4.885932329603765,15346.166775036616,8.999999997557738,4.534389960911626
1738521539295354240,27.48406121322036,14.029669538740816,27782.755941892443,8.99999991773762,2.9498001516440175
6191268135405788544,43.041483830402974,2.4172917542316448,8278.073343960052,8.78230997333671,18.97251158108245
5792402116129561984,239.97520913159335,3.6456021728869104,16499.974689593644,7.162019876862325,26.60193268849046
4460086458999242368,42.31490107167372,3.8434023214840494,14098.656320006292,7.572704517543959,5.837617181848839
6278550873112595968,-72.27102070776878,7.033367722182994,7502.052307353559,8.99997380717691,4.481476853030492
2662658107503521536,-18.942995738597652,11.879331195764143,27766.056505424534,8.999999860247492,3.4419326229841225
61497407625478272,117.23487948526359,4.426519860641662,9990.860949831707,8.499963234867446,34.20408968539193
3724583445679765632,51.22644973620964,6.402461111122101,14999.927895438324,7.500417832006873,7.239429783015671
5612710511362093184,34.76652901362542,11.339591114791718,41572.93300041148,7.061659950236881,2.6447113424288125
2789398778477164672,57.323159007469336,3.3490680154135504,20939.41404347072,7.675445972718282,5.343542088034682
5088334621288740992,72.64972178095259,23.942077783940537,23637.396538409823,7.381046111649403,0.2485002928411041
2473843786029439104,14.652709698135578,2.4654869232393324,13999.882769548805,7.000174255266917,7.735915076231853
2510891108771852416,31.197235761435028,1.5355730535923975,7499.856898315666,7.000000005411156,85.14061935775847
3574739561506431104,46.811824375658475,3.2663386275524076,10069.743453748404,8.999974899369617,11.841595445393857
4766810380210581632,38.872712636449194,3.311502714627096,10377.148439860313,7.631570845688813,12.67302220071216
