source_id,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi
91690164426711040,8.397766114922824,2.3231037636597263,13607.00518065766,8.328649731329634,3.8124581240175544
3529574716212596736,29.400213916857112,3.4881312754180342,15989.746936538599,8.999999959950989,2.9545201885324075
5125057897336633344,22.688663039151162,1.5488821023249812,14071.992624524524,8.21332348782681,4.0524808723395855
5098930339964725248,50.2217099783821,2.164972533238764,13999.901613038968,8.2028775810513,3.6157185762733746
2656542452030717952,29.576211220304728,20.548986380151355,42851.4391817352,8.255083803908631,1.2821050096987234
679177201586401280,59.79656774666457,4.934818706386334,21494.892922057432,8.999999863989643,3.5601336766044103
46896958359881728,81.11901951922378,0.7127650992993964,12499.862813521204,7.334548265007512,11.271862747196474
2772855182928578560,17.968713477073912,1.5656684859895442,15364.805073851927,8.758083567047871,2.418674141367199
3846451454781376512,38.74944554125129,2.54371437535249,14526.0633278535,8.887423784827984,5.9142320684979435
3866880552624195584,114.71707657648672,2.700575210503878,12732.79234078009,7.499965102371745,6.643123091571332
2511623211717232640,29.482277626794975,1.103700866788806,12546.47455229078,7.08741206373441,7.442747308247773
5083478078426926976,25.90452878526345,2.3598454423464954,14138.785056198052,8.645088477912559,2.597306657135578
6585878288771383296,-37.151884825520064,2.4869225263423758,14391.091000368198,8.541428460308476,2.741700323880779
2442099751463686528,36.53693762386782,2.2960125819308033,14227.811830412287,8.333576794246143,2.7478947084998975
2390888829168611968,13.418550727337452,2.86695020089408,14733.056339324226,8.99999997218103,2.784990128444185
2658537614663492352,67.6415234453263,5.456500683154978,39852.12398424011,7.570910906257687,3.450742180624321
4419865155422033280,-9.395123068770628,3.077218997313695,15395.190638474505,8.989532747668738,2.57145217476567
5402827451143222912,9.273715213825156,1.6712403659120216,14573.974122427104,8.568641662200825,3.1329202700351697
3973707423046985984,10.405497135264316,21.630199354481174,39682.247811797104,8.474490731848936,1.6536056282686733
6849796229451135104,-22.28288117931425,1.5634173421713413,13529.049664199878,8.09358285289601,4.876368997495167
4420242631507777920,-228.02386793147664,0.6099046808231492,7177.0334490017285,7.000113981752722,30.327391663259334
6468623688724871808,65.49787283799246,1.5899750254186351,16588.709579592003,8.778431657234574,10.937700042545607
1738521539295354240,15.25098603406632,5.466050953337942,35403.31637909462,7.61368272924854,2.096478333859687
6191268135405788544,60.64116062935574,1.4605422201319058,9386.665307417576,8.740740087380008,8.057663424201714
5792402116129561984,210.9329282173803,1.4495330484122917,13732.890904446027,8.321806110953801,8.862660058301573
4460086458999242368,30.682117925190386,1.5375847908298752,13979.051864667763,7.9511496561468284,4.0532521517544176
6278550873112595968,-63.863549758388785,3.7435823504751937,13736.3914610816,7.8056851195894374,2.907133802360099
2662658107503521536,19.36125520232201,4.246882600624551,32474.015423070432,8.108512759291438,3.1646031633544798
61497407625478272,45.637464396980114,1.866902386118511,12499.96010446405,7.347493208983275,8.168384897216667
3724583445679765632,84.71474702738053,2.6330289628854686,13949.476465002528,8.580868994012784,5.733286017124516
5612710511362093184,30.312185249236954,4.069748991853778,36911.43451967524,7.612755423817571,1.837649124396005
2789398778477164672,47.23126909312326,1.2880360926908807,14557.913870732362,8.572047998104376,4.775129688913223
5088334621288740992,66.01196229905044,10.124528461250513,14013.346039246184,8.306067301665617,0.15841291005873634
2473843786029439104,21.992003842342772,0.9923264390893198,13239.551956778781,7.499960659597118,5.160714465086434
2510891108771852416,30.216273621343245,1.4328053383133295,8499.998259794625,7.000014978872668,18.76095864352584
3574739561506431104,48.37075428809231,1.239621111090866,12999.7599710101,7.278947861426456,5.081234498302222
4766810380210581632,63.03763978259697,1.5327105668490226,10148.430363716561,8.999999999870749,6.089214638983287
3840288524603932800,52.74911679932605,7.986873139985999,24493.634762143345,8.999999998635438,2.6494297293850826
6615959586875261056,26.47230910692938,1.9042006104952964,13594.912468809525,7.934968473208102,5.52660209466045
4921090656364298368,27.325574792948245,1.2013433406075453,14709.9016534241,8.326796142793263,8.505745482093175
3552845261339955200,69.85522993861153,0.5740722512790626,7654.944173940426,7.863815198683081,11.972538968299382
1188119762325721600,46.467788554857684,1.9883881279015867,13849.559129882786,8.680093152547515,3.8536994553776034
2739782629080048000,-66.51354695302982,15.381839822177184,47667.28614295856,7.854837017244547,0.8217816591925878
6422236358302245248,0.28767125797702375,1.3980995872672182,14422.9535383831,8.401026645838446,7.367635532438753
4920057871348614272,81.22958996427236,0.8402890447705644,8852.222293445377,8.809050756823634,6.281371892127036
3695495693769418112,34.180423654833355,1.0000607871739255,14003.541527775744,8.021669088907498,3.1841508534120395
3470463802872604032,65.82780830789983,2.0620853236445313,15940.588091298068,8.999999892447864,3.219671035016862
4437271867601913472,54.31498137064528,1.6152700662950252,16790.09252386497,8.999999999607212,2.4396970010193417
4452521234885949184,63.24845408280513,1.3960335840533453,13201.323189577875,8.999999997398497,7.363605102863153
45980377978968064,120.18333146766292,2.0065517410443547,13564.45434370953,8.298593268581776,4.643907468065732
3489719481290397696,28.744581457068982,0.20573138663795376,7378.5910940831,7.665184848772307,28.69717069071209
6514042654346344704,-11.100883494702359,1.7603059005783752,13500.015229268214,7.856595639174496,4.412064996802363
5666295485406677632,29.535157440827934,3.3231513504456363,19724.90498683755,8.999999998507045,2.6904813381383472
3650552739370519680,44.662373229294396,2.9186431019542063,10989.391813900027,8.500294874315305,8.868427437565577
3855631797052747136,0.7062952201786099,0.6564177885772478,12499.840032634289,7.361548389265424,12.447733000927695
3940955205038857728,-20.465986903557496,1.3292962200405878,14650.16525302109,8.27006827117769,4.241795092367913
1730310347805122816,20.489535194740423,2.509286894145637,13600.565842042772,8.058755804027308,6.418653282709233
2595728287804350720,30.448219527246383,0.9050545661316232,8846.32699970491,8.502288040384773,6.164768813324002
5575007845317435648,42.24116198426791,2.1205449559248706,33983.513290347124,8.686118035298055,2.5803043890585227
3215427579684548864,4.783330752720532,2.286708014921361,16999.96466964056,8.930233688410475,1.714751105791019
2364272573237917952,41.13290402829126,6.042615643891448,12500.005852171755,7.404754448620843,0.5441070428874012
5055975238166788352,9.759994763273204,0.9707454703081533,9175.650941253667,8.544449771877616,7.518639044888588
2343355051714253056,43.02062081631245,2.6103344415079768,14336.368332932972,8.646377998621663,2.668021366365934
5159714332045197568,79.3317499204602,3.5872034381272258,13749.359239046033,8.99999653486973,2.297705266510252
627412945768300800,56.97180309791299,1.0277589288161941,14470.501189167311,8.196570426676484,3.657354525854019
3804239558419007744,50.70884871532293,1.9149680768123254,12465.076432675149,7.418576651844624,6.923219920274955
4436059415517432064,16.477777620195116,1.9745785092006214,15272.58856553631,8.170934421131587,4.044788385433055
5132580858972702976,61.51870396470745,3.38529296340851,13977.732356116403,8.680181628617706,1.758007495677045
6127333286605955072,82.59900175095827,0.8086795584885849,10591.939142665971,8.999999998988557,5.126082164180152
3626022634955198592,68.85316162825498,1.8326989579122284,11180.240652399054,8.999996350206137,8.822355617548133
2735175263041913088,-3.6558426888139173,4.985544228603249,9771.842555677958,7.000001230735267,0.67274892594486
6443328221136801920,4.423161923994762,6.590166016624622,47104.179878557916,8.000005576801222,2.349260338766935
2842650153836732928,10.15073624553183,1.03449889703254,11062.808300035105,7.7586425330865385,6.664046733751408
14141304376849280,12.303038005672617,1.7188330117665327,14271.103933640416,8.167074437328687,4.8592746029064084
3569231970322760448,53.65823997354521,2.0215045064547503,12520.425876198111,7.624887475677256,10.349276887208735
4435778215414219520,75.34202534171818,0.8766905744853091,7169.886121110008,8.040643218876838,6.8165808299398964
3474544434121450496,26.579046795576733,1.557845687153975,14173.21318148259,8.142359094665043,3.964269047620903
3117320802840630400,90.36875427927096,0.6305262299623848,6499.977169956729,7.763559522495601,9.989767143270543
2734319087081051264,54.0178675998924,1.7403629120098039,15867.449138994878,8.99999989347876,11.986824395500172
2488960249844340352,55.63865467981319,1.0401530800331145,22109.320799686917,7.682448051144477,10.117577103635856
6575491133702739584,3.5455531407678604,1.6536775885226156,13765.541654767325,8.182671135938229,7.125004447135323
3787451081014802304,22.67814758110709,3.827396269945062,31074.018521538637,8.236275013069399,2.5054035381857305
3956176053739681664,-11.322975534835793,2.196478169708217,14755.530074831064,8.9223299763297,2.6739772375934585
3705070756419217408,57.199836093230424,1.5112459162000036,15108.174066050276,8.594411893226447,3.0593911632668602
4330093466990008448,86.24217352401658,4.570285644976927,13999.70551741731,7.919362575209632,0.3475748292093576
3682835848166848896,79.13885635123755,1.2635562872544597,8990.01037818911,8.606476307740568,6.025973281162178
3523347735187987072,29.731417542201168,1.3646026673252578,15692.198851153313,8.950369008900502,6.568845200327754
6499376994593401344,27.462007647384063,9.015774649233418,34819.56603048422,8.652110894140478,1.793395432935278
3607725941130742528,84.61421602134952,1.223740098559226,13687.302331175859,7.871982691296337,6.358392644972387
6616313457820826496,34.921297013736556,1.9631577473251802,23398.357465545516,8.86992865802269,2.48110624413035
3623233040812235904,34.58084619884523,0.7243422221286373,8385.935946555324,8.297356837576249,5.587941609890634
5685624040829463552,58.13601341520402,1.3331182800216475,12974.72488116341,7.450439388889985,7.927236386888027
4447202622266019072,29.58125472699871,1.7274332423314682,14077.268804136163,8.555466294624297,5.634701193445865
5220896587855584384,35.721770568066745,16.314436302708366,19772.645733281555,8.999999999770957,0.16877707872031486
2610488514148351360,-61.746148614446355,1.6730944013508555,8042.87061779089,8.5567977484363,18.694040442703646
2361264618662161920,8.927149739492126,1.0463315499878307,12971.200438065853,7.514945231230272,5.227267058208548
1794118516552814336,-57.252540028036464,0.7802725862145401,9231.709016380566,8.571916971923432,4.019431098119609
67620897117741440,5.253164810250774,1.9825744859497634,14492.333406973612,8.268425121643066,3.1035681689400025
3277482882085624192,70.73733988554,2.788596076558754,10171.304198459335,8.999999988681914,7.564844273309237
3229005792373924224,37.421994610111035,13.715232062750733,39021.67875556683,8.601102442233417,2.307681329808077
39305036729495936,71.51993801307087,1.2243336462939496,14127.385806319831,8.249974627829637,4.4913776631476106
6842831888437047680,14.783951328373286,0.5743993627681236,9224.22228598579,8.351115151363793,3.844617226182719
2611423167751076224,88.81013282238415,1.783726898301964,9055.007257538122,7.000000527747961,22.04203444324079
3891718417216600448,17.862262499918142,6.053593720530923,12500.028602537086,8.927181689240033,0.9603072763215832
2414099622710507904,29.383343675395977,2.431678420947355,13287.300042698278,8.245628625571044,4.274045917342038
2354670057156360576,-32.246301714683966,2.2194977878000426,12998.488899750862,7.181074638468329,8.6192850818192
4988781711771040128,25.59538711001327,8.544853444856805,33993.370304835466,8.747282190716792,1.8662410690881448
3313606340183243136,94.79429191209215,1.3176841366269159,15342.377938805172,8.419991727508368,3.2025873793636617
5104856776357892480,-3.9339256348711347,8.064941024610789,8999.912638139525,7.000878310767692,0.5200998587421938
4426435871273922560,56.12912019854444,2.3953914813573327,16882.29238908919,8.92385142479703,4.920849903700688
4280632829779587072,-18.136028170475115,0.4988541992900064,7618.7329776723245,7.814149402952117,8.48138043975583
2654170736729886976,47.90189985562866,0.9969314181316307,15798.470059056152,8.736351459193676,2.4205967410051614
3759722119317000448,45.3354610652074,2.299142799085015,14389.895205846049,8.291786246669279,3.7090018785935004
1789361097242243584,11.030207555513647,1.7138905158191946,12654.129774616034,7.499961823068358,6.25881707404465
2310942857676734848,-28.065659521160903,1.0910173010535793,13500.01438190729,8.049176772791366,5.905813493269933
3910122047137575424,9.592743164270317,11.328081698179458,34180.76792980547,8.863498925379915,0.8156142501336108
3924401920043360896,18.53197860650262,2.580435653109234,11513.781549139798,8.276939922323068,9.172915670664807
5134814168951616000,40.86157283636574,14.37628543610068,32596.094864393213,8.99999999241445,1.9444450534665667
1742342784582615936,-7.774750000426101,1.1669863632298672,12499.937869504276,7.001406690550382,6.868977920325419
98092934167683072,-11.226371013651123,1.2175182077190394,10451.163648003676,7.0364015630642935,16.586387803143978
5123291871208145792,35.1754165921029,2.826823796128558,14772.318730594752,8.999999999227125,3.264287930937146
3273645105468368000,-69.97573552814305,1.502625329638036,9203.285992188308,8.221897544448423,7.024587703175011
3636072278607729920,72.43476282602846,4.426100421846982,12500.012967662371,7.338668807809435,15.7645055898018
4968128554074903808,3.20233951874208,16.064413726841902,44040.41377767921,8.141190698216391,2.307273820995577
1158347014670132864,17.722974792541557,0.9423980808509107,12499.999706435312,7.479298161259822,5.738017203002154
2693940725141960192,24.99167709215238,0.5714816865963162,14684.482294991973,8.280966741858844,3.7794965196859893
2591091789004351104,72.18378621604636,1.7523794391032652,8719.825782227392,7.151209692494753,11.778509969942762
2388953031573382784,-49.9351662864775,2.627504422245348,14126.66458323358,8.675753688238363,2.5171666981929177
1750545141328217984,-9.555743768559257,1.3672678427312999,13748.570718880663,7.809073670738877,5.890309287060231
2716039358376761088,59.91676568554333,3.4365066820163577,37810.269508574886,7.5340416341915635,3.63168080489072
2756675044691990272,34.27426720030848,1.5814400114038492,14571.26408782855,8.31254258841881,2.406035442478469
4401558183740868480,52.76904294857813,1.7085887005959428,9467.119264507059,7.316883417998636,10.921828290957885
2395444208921491456,58.91154810158195,0.6685965890389944,12999.9683586324,7.511981739340941,5.168995556604115
6272562623549966208,25.069317129394637,2.233854952183856,15419.737604614405,8.684740545567635,3.3746037072700488
6009537829925128064,32.171463067423055,0.4636542331034619,9694.053760312665,8.638535515203301,5.903515109857812
3258317294901181440,83.75473187359536,2.213329892720502,20935.59405644486,7.931475717079305,3.888401394110368
3632418223511334016,8.387978831001469,8.779474624619283,23679.238100815008,8.999994597235833,3.4133362343628924
614972658894818688,-54.539677570151895,4.010270665106702,10561.588162183278,8.999999999994461,10.359676632832368
3888723386196630784,60.364363582454445,1.70839454835982,16999.8573108508,8.646743082923882,9.099671329576372
2625078449333017856,-101.53652562307326,5.934116172265874,38248.910744497894,8.060533854735912,1.923763380030051
2668622270889053568,54.56062330204778,6.809996416782351,33758.80403967003,8.050559554661676,1.96908313680565
6836795672680406272,0.0007633602398003425,1.1012002580839444,13057.547767110145,7.692031019953842,5.040023147901071
4716787274071022848,51.22803985685595,1.9540331890297225,14567.160801307078,8.776400259476762,2.2407057289623715
3877952432852336128,30.72824126608385,2.2647842894470003,12482.110685409492,7.730755300638258,9.14606218775598
2364311331022888704,15.089968313527582,2.359306646370813,14263.996828118507,7.965199602969851,4.408872025987045
610478649930041856,58.27362082857234,7.339325367740848,12733.639337195113,8.160347167955901,0.40394159931699425
3179499250541535744,68.32074545846719,1.3310669297118878,14767.62427295132,8.285682966877907,6.272520385646671
3685854179383579136,76.39131479586085,2.229696742888578,13955.130838833396,8.061429946518082,5.418676670178245
4892048018790150656,60.14024636998722,2.2075124660596686,10499.845519053353,8.42577160310172,8.324293963161722
3202808828330265088,23.16387114277121,1.6230488319731506,13182.999386699372,7.74850255916905,3.5387457002550486
5118624311204821504,50.88579304357814,4.135684877249673,30321.911848850694,8.122591032582918,2.6987575822765706
4899868157803497984,28.210443029369223,2.666007990090872,14499.673303902155,8.54288143176879,3.974998229928239
5043926824108837376,24.89545701798889,2.010677250273462,13999.986000039,8.305093530207207,5.344087788321201
31047257726638592,-18.130758958631915,1.4289399061219594,14655.5638922772,8.628280285782534,3.7203961737463596
2836176779127265792,28.104893395569995,5.7262275028208975,14724.736927742862,8.688195179008627,0.5926760368207808
4228449385142100480,17.16671422199769,2.900446083009717,16914.64673879115,8.846522412785337,6.359371559386389
4740913887782857216,29.49866340484005,2.1070547824804873,12999.972028614919,7.8424811113511135,6.556917433391687
1793946026371051648,16.708736759946184,1.7416405189579107,14312.844854851655,8.299079724682331,1.5691839169273298
4565048312887877888,60.454438810294896,0.5280084513749053,8580.46924136374,8.280159195126634,6.283088583053157
3466326581136347520,14.966108422747853,2.2390901637219125,14952.762338489001,8.709192209491956,4.624553607348599
6571754443436630272,-111.38998221696711,9.095738034621633,54977.74020890071,7.547257412195068,1.8816977739564498
3557394009663078912,64.50934714324352,1.3152254550932057,19999.98348447332,8.263995145246614,6.684458754320582
2612155476855186176,59.2667184574372,1.7190803728366078,16702.610048953655,8.999999739730052,13.95347540633043
3541237717085787008,66.67198308213194,2.022958349465206,10612.307493939516,8.332763137018947,6.934336397658173
4780544792270137088,53.64573523041619,2.298831001585082,18622.701348774885,8.03420197655029,6.879712121384541
2810585920868186240,-33.52022352773506,6.7061011454033945,47998.33830834595,8.080379725904711,1.7169010825257263
5393763111644515968,54.29421962166843,1.2756349623512868,16454.680730141747,8.999999992374114,2.260821284984246
2529237113117694336,85.06414027570489,1.1035416112676373,10000.002562196969,8.833344822633288,7.516588026719487
3701290326205270528,-3.466025650941071,21.849058231511982,58241.68612922291,7.000000000031902,1.2644653281122658
