wavl,flux,ivar
3290.9677209471124,0.0,300518242796036.0
3291.007731116754,0.0,300518242796036.0
3291.047741286418,0.0,300518242796036.0
3291.09775399853,2.677,41.934722544484
3291.1377641682466,2.5902,44.792356118876604
3291.177774337985,2.2519,59.26144722699365
3291.217784507746,1.6158,115.10524023567899
3291.2577946775314,1.288,181.15004252906988
3291.297804847339,2.0013,75.03191243116353
3291.337815017169,2.2701,58.31502696126484
3291.3778251870217,2.2122,61.40753608875128
3291.4278378993704,1.8733,85.63586933531094
3291.467848069275,2.1931,62.48180611843843
3291.5078582392025,1.529,128.54503351818835
3291.5478684091536,2.177,63.40939122637046
3291.587878579127,2.0255,73.24971122297896
3291.627888749124,2.2753,58.04878383284333
3291.6678989191428,2.1775,63.38027431153927
3291.7079090891853,2.0167,73.89036527062859
3291.7579218017704,2.2333,60.25267322392655
3291.7979319718634,3.9503,19.25796811593411
3291.837942141981,3.0637,32.016811869160485
3291.8779523121198,2.893,35.90654952801606
3291.917962482282,2.2019,61.983381199736336
3291.9579726524676,2.8488,37.02939483603185
3291.9979828226765,3.2417,28.59729337737126
3292.037992992907,2.0613,70.72745203423558
3292.0880057057284,2.7493,39.75815849394908
3292.1280158760105,2.4079,51.831477216564394
3292.168026046316,2.041,72.14137335885242
3292.208036216645,2.5187,47.37155179452771
3292.248046386995,2.1823,63.10176942803748
3292.28805655737,2.6252,43.60594660994495
3292.328066727767,2.5011,48.04059537338363
3292.3680768981867,2.0601,70.80987290729341
3292.4180896112434,2.1869,62.8365879135935
3292.458099781715,1.9099,82.38518637602108
3292.4981099522097,2.4727,49.15046509808517
3292.538120122727,2.6938,41.41329835107182
3292.578130293266,1.8814,84.90008004425647
3292.6181404638296,1.9763,76.94221064321445
3292.658150634416,3.107,31.130640390828745
3292.6981608050237,2.6187,43.82268797989955
3292.748173518318,1.9304,80.64468929085979
3292.788183688977,1.8612,86.75295691490817
3292.82819385966,1.8908,84.05802739288987
3292.8682040303656,2.8205,37.77620483863117
3292.9082142010952,2.8644,36.62715677817927
3292.948224371846,2.5373,46.67957136564765
3292.9882345426204,2.3098,56.327660105611244
3293.028244713418,2.3029,56.66570599782082
3293.0782574269474,2.5134,47.57154689193867
3293.1182675977957,2.8991,35.75560651388867
3293.158277768667,2.4102,51.73260121679658
3293.1982879395614,2.3214,55.76612994264082
3293.2382981104793,3.199,29.365817068059325
3293.2783082814194,2.9431,34.69449002719114
3293.3183184523828,3.3408,26.925862691866627
3293.358328623369,2.9402,34.762964012641746
3293.408341337133,3.1174,30.92327623560378
3293.4483515081706,3.5115,24.37166769236747
3293.4883616792304,2.2327,60.285061314848974
3293.5283718503133,1.9076,82.58397025223924
3293.5683820214194,2.4908,48.438733339652416
3293.608392192548,1.9414,79.7334108411877
3293.6484023637,2.6202,43.772527540742814
3293.6884125348743,2.3179,55.93466933713012
3293.738425248875,2.511,47.66252756049802
3293.7784354201003,1.928,80.8455893104465
3293.818445591349,1.8652,86.3812653523202
3293.858455762621,2.6775,41.919062118186375
3293.898465933915,2.2636,58.650414601388775
3293.9384761052324,1.9044,82.86173815152927
3293.9784862765728,1.8514,87.67380453155722
3294.018496447936,2.3985,52.23854030576244
3294.0685091621704,2.7186,40.661172348856525
3294.108519333585,2.2175,61.11434929517269
3294.148529505022,1.8862,84.4685227969211
3294.1885396764815,1.7088,102.9171762103297
3294.2285498479655,1.6235,114.01597877267825
3294.268560019471,2.1748,63.537744320940504
3294.3085701909995,1.6555,109.65083567921118
3294.3485803625504,1.7904,93.74977136300544
3294.3985930770214,1.7935,93.42596543865096
3294.4386032486236,1.9874,76.0851380130247
3294.4786134202495,2.6467,42.90037394979896
3294.5186235918973,2.1573,64.57276023024767
3294.558633763569,1.6389,111.88333423401734
3294.5986439352628,1.4428,144.36368905294432
3294.638654106979,1.0933,251.4150954837446
3294.678664278719,0.7421,545.6885071549558
3294.728676993426,1.139,231.64483971882015
3294.7686871652163,1.212,204.58080559365004
3294.80869733703,-1.66487,108.42032559913818
3294.8487075088665,-0.0543462,101753.28948134556
3294.888717680726,-0.34191,2570.690396713534
3294.928727852607,-1.48753,135.8125671136625
3294.9687380245127,-1.95886,78.31852292234595
3295.0087481964397,-6.50971,7.091656489848992
3295.058760911382,-7.16286,5.857307660284039
3295.098771083361,-8.3155,4.346044906132498
3295.1387812553635,-12.5122,1.9195682355947827
3295.1787914273873,-5.53938,9.793742477653769
3295.2188015994348,-36.9996,0.2195213709553677
3295.258811771505,11.2894,2.357919867684695
3295.2988219435983,-19.5039,0.7900015841035968
3295.3388321157136,-17.6833,0.9610461873786411
3295.3888448308917,-44.7372,0.15015274010619034
3295.4288550030583,5.5476,9.76473372992619
3295.4688651752476,17.2149,1.0140556327632577
3295.508875347461,32.7677,0.2798845313324547
3295.5488855196963,13.6837,1.6049580628762277
3295.5888956919543,29.1327,0.35408647442870894
3295.628905864236,-10.483,2.734637418399965
3295.66891603654,-24.9901,0.4812102700276258
3295.7189287519523,21.3396,0.6599305765359611
3295.7589389243067,18.1069,0.916605769584352
3295.7989490966847,5.0127,11.959891506444327
3295.838959269085,23.2721,0.5548807450804827
3295.8789694415086,11.8543,2.1385476911257997
3295.9189796139553,-115.449,0.022547089943873746
3295.958989786425,-47.2847,0.13440938165994806
3295.9989999589166,-2.26007,58.83387371904466
3296.0490126745635,0.1024,28659.09322596399
3296.089022847106,-26.7568,0.41976142774642067
3296.1290330196725,-113.346,0.02339152043445481
3296.1690431922607,-1.66191,108.80688101253993
3296.2090533648725,407.215,0.0018122716821756333
