wavl,flux,ivar
3290.9677209471124,0.0,316952297004706.75
3291.007731116754,0.0,316952297004706.75
3291.047741286418,0.0,316952297004706.75
3291.09775399853,0.0,316952297004706.75
3291.1377641682466,0.0,316952297004706.75
3291.177774337985,0.0,316952297004706.75
3291.217784507746,0.0,316952297004706.75
3291.2577946775314,0.0,316952297004706.75
3291.297804847339,0.0,316952297004706.75
3291.337815017169,0.0,316952297004706.75
3291.3778251870217,0.0,316952297004706.75
3291.417835356898,0.0,316952297004706.75
3291.467848069275,0.0,316952297004706.75
3291.5078582392025,0.0,316952297004706.75
3291.5478684091536,0.0,316952297004706.75
3291.587878579127,0.0,316952297004706.75
3291.627888749124,0.0,316952297004706.75
3291.6678989191428,0.0,316952297004706.75
3291.7079090891853,0.0,316952297004706.75
3291.747919259251,0.0,316952297004706.75
3291.7979319718634,0.0,316952297004706.75
3291.837942141981,0.0,316952297004706.75
3291.8779523121198,0.0,316952297004706.75
3291.917962482282,0.0,316952297004706.75
3291.9579726524676,0.0,316952297004706.75
3291.9979828226765,0.0,316952297004706.75
3292.037992992907,0.0,316952297004706.75
3292.078003163161,0.0,316952297004706.75
3292.1280158760105,0.0,316952297004706.75
3292.168026046316,0.0,316952297004706.75
3292.208036216645,0.0,316952297004706.75
3292.248046386995,0.0,316952297004706.75
3292.28805655737,0.0,316952297004706.75
3292.328066727767,0.0,316952297004706.75
3292.3680768981867,0.0,316952297004706.75
3292.4080870686303,-6.65131,7.164397189731341
3292.458099781715,4.6637,14.572447701113907
3292.4981099522097,9.005,3.908646305263599
3292.538120122727,15.1436,1.3820876514162783
3292.578130293266,7.3981,5.790997685707842
3292.6181404638296,7.0614,6.356413685809799
3292.658150634416,8.6645,4.221888808631417
3292.6981608050237,4.2006,17.962676175859634
3292.738170975656,-1.88604,89.10304906101658
3292.788183688977,-4.84406,13.50750245723308
3292.82819385966,-1.39031,163.9725819683651
3292.8682040303656,1.6962,110.16389273777432
3292.9082142010952,3.9156,20.67269237332644
3292.948224371846,6.1328,8.427061397026778
3292.9882345426204,-3.06932,33.64417225913122
3293.028244713418,4.2153,17.837612306272543
3293.068254884238,6.0606,8.629040696445086
3293.1182675977957,-0.0825763,46482.93938099802
3293.158277768667,3.1492,31.9589970880013
3293.1982879395614,3.6835,23.359972078167644
3293.2382981104793,3.2691,29.657683528260275
3293.2783082814194,1.8214,95.53945557617841
3293.3183184523828,13.4577,1.750056836515846
3293.358328623369,5.1275,12.055421405599366
3293.3983387943767,8.0706,4.866112551022134
3293.4483515081706,5.64,9.964041817888472
3293.4883616792304,6.9209,6.617114196883248
3293.5283718503133,8.9572,3.950474508125421
3293.5683820214194,4.6527,14.641434043953929
3293.608392192548,12.8584,1.9169905526048387
3293.6484023637,3.4974,25.912125818650782
3293.6884125348743,3.9032,20.804250327067667
3293.728422706072,4.9097,13.148730213823418
3293.7784354201003,6.7132,7.032902591996356
3293.818445591349,3.7233,22.863231277923862
3293.858455762621,6.0778,8.580269935919867
3293.898465933915,-0.470001,1434.8225305781198
3293.9384761052324,-8.01117,4.938580263848933
3293.9784862765728,4.0833,19.00951836057565
3294.018496447936,0.6997,647.3943640975805
3294.058506619321,-2.17951,66.72315444388714
3294.108519333585,-8.1089,4.820256193083994
3294.148529505022,0.8804,408.9148186059087
3294.1885396764815,2.8608,38.72742358379025
3294.2285498479655,10.6962,2.770350971066006
3294.268560019471,10.3786,2.9424986443840604
3294.3085701909995,6.2944,7.999909777075695
3294.3485803625504,5.2059,11.695050290224176
3294.3885905341235,10.7544,2.7404472791200214
3294.4386032486236,8.1414,4.781846282349565
3294.4786134202495,4.4876,15.738575844377074
3294.5186235918973,3.9187,20.63999786660681
3294.558633763569,3.4782,26.19899019177066
3294.5986439352628,3.1057,32.86053423269623
3294.638654106979,9.7181,3.3560705884443878
3294.678664278719,5.376,10.966681278114184
3294.7186744504816,1.8609,91.52660745247563
3294.7686871652163,0.7539,557.6545689216096
3294.80869733703,5.3363,11.130463930281111
3294.8487075088665,1.8173,95.97103365481708
3294.888717680726,-3.61363,24.272067869081955
3294.928727852607,0.646,759.499553648851
3294.9687380245127,0.3304,2903.428913078959
3295.0087481964397,-3.56626,24.921153613273347
3295.0487583683907,-0.950805,350.59999315425944
3295.098771083361,4.6732,14.513260202085053
3295.1387812553635,-1.85898,91.71596416754808
3295.1787914273873,11.8814,2.2452184180890056
3295.2188015994348,10.3486,2.95958364193114
3295.258811771505,0.0590437,90914.27145463818
3295.2988219435983,1.4527,150.1901436059604
3295.3388321157136,3.912,20.710757770367643
3295.3788422878533,5.5078,10.448102448263308
3295.418852460014,4.6628,14.57807370516588
3295.4688651752476,0.4932,1303.0047729391242
3295.508875347461,6.0218,8.740597156635376
3295.5488855196963,4.1437,18.459378852773803
3295.5888956919543,0.0543522,107286.15171558622
3295.628905864236,1.1623,234.61548918776916
3295.66891603654,1.379,166.67280381572925
3295.708926208866,1.9039,87.43899948334399
3295.7489363812165,3.1354,32.24094171509149
3295.7989490966847,0.6868,671.9424303843787
3295.838959269085,6.6621,7.141204641238616
3295.8789694415086,2.8905,37.935660989982914
3295.9189796139553,1.0875,267.99986395432717
3295.958989786425,15.7294,1.281060188580529
3295.9989999589166,17.4496,1.040933299198771
3296.039010131431,2.9605,36.16291905621012
3296.0790203039687,6.0019,8.7986541752521
3296.1290330196725,3.6666,23.575808675059545
3296.1690431922607,-0.952366,349.4516139787144
3296.2090533648725,10.5459,2.8498796709819754
3296.2490635375066,4.28,17.30239261596038
3296.289073710164,5.8137,9.377531231753968
3296.329083882844,5.6709,9.855752123195472
3296.3690940555466,2.8193,39.87594724368173
3296.4091042282716,0.4029,1952.5277408674224
3296.4591169442097,0.9418,357.3350434309084
3296.499127116987,5.0033,12.661368290861878
3296.5391372897857,6.8404,6.773775203317251
3296.579147462608,5.8653,9.213259307389896
3296.619157635453,5.9329,9.004502034365103
3296.65916780832,4.6615,14.586205909112424
3296.6991779812106,4.3374,16.847472378047474
3296.7391881541234,1.6014,123.59295409552026
3296.7892008702975,1.5651,129.39251837946225
3296.8292110432617,2.2301,63.730135027442955
3296.8692212162487,1.7659,101.63919074819947
3296.909231389259,6.0103,8.774077353673423
3296.9492415622904,-5.74101,9.616509126971945
3296.989251735346,0.807,486.68253079638555
3297.029261908424,0.0411586,187090.44694211005
3297.069272081525,0.1729,10602.270816813445
3297.119284797933,0.0530139,112771.15030743611
3297.1592949710844,6.4377,7.647725644873059
3297.19930514426,2.6394,45.49704073131667
3297.239315317457,0.8579,430.645144972808
3297.279325490677,2.3329,58.23730710402925
3297.3193356639204,1.0346,296.10661924831163
3297.3593458371865,4.3686,16.607686640380184
3297.3993560104745,6.2826,8.029988906898184
3297.4493687271174,3.6281,24.07881812692454
3297.4893789004573,2.169,67.37121800488836
3297.529389073819,3.8377,21.52046410191217
3297.5693992472047,-0.303687,3436.721666860293
3297.6094094206123,9.3176,3.650780190805297
3297.6494195940427,3.3453,28.321972894430917
3297.689429767496,3.8322,21.582281052492917
3297.729439940972,4.042,19.399970533013303
3297.7794526578496,10.1494,3.076897862657704
3297.8194628313763,3.6593,23.669966039697634
3297.859473004926,5.3756,10.968313406584292
3297.8994831784994,4.7095,14.290391161835391
3297.9394933520935,2.9906,35.43863250609981
3297.979503525712,3.0644,33.752248723432345
3298.0195136993534,0.4783,1385.4514955133527
3298.0595238730166,7.0157,6.439494255942556
3298.1095365901274,6.7465,6.963646640182011
3298.149546763842,3.4582,26.50290253471326
3298.1895569375793,2.0424,75.98220185852824
3298.22956711134,8.9353,3.9698630915192847
3298.2695772851234,4.3154,17.01968773812802
3298.3095874589285,-0.0359873,244748.20269680303
3298.3495976327567,0.9834,327.7423869554229
3298.3896078066077,1.9186,86.10424649257459
3298.439620523953,3.2131,30.700478814868273
3298.4796306978556,4.0943,18.90751129992607
3298.5196408717793,2.9123,37.3698526005591
3298.5596510457276,3.7538,22.49320866742869
3298.5996612196977,6.4483,7.622602977056711
3298.6396713936906,6.2659,8.072849309187347
3298.6796815677058,6.4706,7.570153093792981
3298.719691741744,0.017749,1005998.1654583032
3298.769704459324,2.2434,62.97672690638242
3298.809714633413,2.0884,72.671833669698
3298.849724807526,-0.850028,438.66043207071453
3298.8897349816607,-0.0782517,51762.76191346657
3298.9297451558177,-3.19082,31.130748627968366
3298.969755329998,-4.26175,17.45091357439739
3299.0097655042005,-6.84824,6.758278528355455
3299.049775678426,-3.16917,31.55753737824847
3299.0997883962405,-8.44416,4.445095530558901
3299.139798570517,5.3994,10.871832138558068
3299.179808744816,3.4789,26.188448099263617
3299.219818919137,4.9377,13.000029197230274
3299.2598290934825,1.5791,127.10835153219703
3299.2998392678496,1.8567,91.94115619858603
3299.33984944224,3.2809,29.44473511190124
3299.379859616652,0.5589,1014.6683881147179
3299.419869791088,0.5588,1015.031579726005
3299.4698825091646,3.9788,20.02117061914394
3299.5098926836504,3.6089,24.335706915426822
3299.549902858159,4.218,17.814783417046
3299.5899130326916,3.7647,22.363147319405105
3299.629923207246,4.4092,16.303247027374592
3299.669933381823,5.3031,11.270264445464488
3299.709943556423,7.4051,5.7800544658626425
3299.749953731046,6.3868,7.770109413453669
3299.7999664493555,3.4962,25.929916493311072
3299.8399766240286,5.4079,10.837682863675216
3299.879986798725,5.9033,9.095028158058224
3299.919996973444,5.2621,11.446574633595072
3299.960007148185,4.6881,14.421153000645234
3300.0000173229496,7.052,6.373370606510645
3300.0400274977364,3.3871,27.62724692929578
3300.080037672546,0.5879,917.0341431809107
3300.1300503910898,3.6142,24.264385659831138
3300.17006056595,5.9709,8.890253864799357
3300.210070740834,3.9547,20.265932700381338
3300.2500809157395,5.759,9.556516096452418
3300.290091090668,6.1719,8.320625992925073
3300.330101265619,4.672,14.520716599836076
3300.3701114405926,2.0346,76.56590078505769
3300.4101216155896,3.0658,33.72142978957296
3300.4601343343666,2.2413,63.09479501346332
3300.500144509414,4.6579,14.608761404979512
3300.540154684484,6.4523,7.613154886867323
3300.580164859576,4.0999,18.855895540505646
3300.620175034692,5.0336,12.509395660829687
3300.66018520983,2.8749,38.348476551879685
3300.700195384991,5.6631,9.88292020932703
3300.7402055601738,3.1983,30.985266499650002
3300.7902182791854,2.8436,39.19733918028243
3300.8302284544193,3.2857,29.358767768970175
3300.8702386296764,3.8639,21.229605431281175
3300.910248804956,3.2695,29.650427162392624
3300.9502589802573,3.1714,31.513133257037378
3300.9902691555826,8.2546,4.651593254066805
3301.0302793309306,4.0766,19.07205498648346
3301.0702895063,3.3059,29.00108297123226
3301.120302225545,3.6906,23.270178429615815
3301.1603124009657,1.2091,216.8047249548723
