wavl,flux,ivar
3290.997728574342,0.0,1659565003989752.8
3291.0377387440003,0.0,1659565003989752.8
3291.0777489136813,0.0,1659565003989752.8
3291.127761625815,1.0031,1649.32006077958
3291.167771795548,4.2875,90.27880450350662
3291.207781965304,1.8479,486.00066903241066
3291.247792135083,3.7849,115.84711409719259
3291.287802304885,4.1236,97.59801740389713
3291.327812474709,4.9156,68.68169747928562
3291.3678226445563,4.2095,93.65544549602744
3291.4078328144265,3.4295,141.10175011263644
3291.44784298432,3.5791,129.55266760385885
3291.4978556967194,4.1941,94.34448077921353
3291.537865866664,3.9643,105.59929628162377
3291.5778760366316,2.5472,255.78073733922827
3291.617886206622,0.8571,2259.0729972838103
3291.657896376635,0.6218,4292.313515095967
3291.6979065466717,3.5713,130.11919186184176
3291.737916716731,3.1101,171.57155297800264
3291.7779268868135,2.4334,280.2637338844793
3291.827939599449,4.5176,81.31647168268057
3291.8679497695825,3.2377,158.31453486352805
3291.907959939739,2.9661,188.63505259758423
3291.9479701099185,2.5386,257.5166858551173
3291.9879802801215,2.9715,187.95007640193717
3292.027990450347,3.4158,142.23587389585504
3292.0680006205953,3.7676,116.91344590612098
3292.108010790866,1.9656,429.5399272508414
3292.1580235037372,2.4943,266.74515900576546
3292.1980336740603,3.4079,142.89608427737699
3292.238043844405,2.5774,249.82177097115786
3292.278054014774,2.7172,224.77641308141844
3292.318064185166,3.4898,136.26770528660788
3292.3580743555794,3.5653,130.5575122611585
3292.3980845260166,4.2133,93.48658492662089
3292.438094696476,3.3967,143.83998526634863
3292.488107409584,2.7444,220.34293514303326
3292.5281175800947,3.6999,121.23110421537727
3292.5681277506296,3.5467,131.93047112633815
3292.608137921186,4.4007,85.69402544294788
3292.6481480917664,3.4032,143.29105087594974
3292.6881582623696,3.8388,112.61677065384372
3292.728168432996,2.1542,357.6200188775003
3292.7681786036437,2.4157,284.3858016903236
3292.8181913169865,2.8985,197.53650201913078
3292.858201487687,2.8255,207.87551463541865
3292.89821165841,2.1244,367.72340571024245
3292.938221829156,2.0978,377.10795330641815
3292.9782319999254,1.8233,499.2033921394892
3293.018242170717,1.7871,519.6322206947433
3293.0582523415314,3.2192,160.1393569331901
3293.098262512369,3.2617,155.9933104096492
3293.148275225947,2.6461,237.01805736470317
3293.188285396836,3.025,181.36071653654656
3293.2282955677483,1.4789,758.7803279273534
3293.2683057386826,2.5948,246.4825366489542
3293.3083159096404,1.909,455.3883922003863
3293.34832608062,1.5349,704.4230039021228
3293.3883362516226,2.1401,362.34788290475586
3293.428346422649,3.4247,141.49755870335875
3293.478359136464,3.249,157.2152164825599
3293.518369307541,3.0377,179.84742320786526
3293.5583794786407,3.3345,149.2562631058963
3293.598389649764,2.0326,401.68905480900554
3293.6383998209103,2.6012,245.27113652494
3293.678409992079,2.7892,213.32150726217503
3293.71842016327,2.5801,249.2991822433799
3293.7584303344843,2.7431,220.55183280399586
3293.808443048535,3.001,184.2731194436138
3293.8484532198004,2.5852,248.31653391871183
3293.8884633910898,1.9468,437.8760046714833
3293.9284735624,2.5621,252.81438192324538
3293.968483733735,2.9365,192.45711086015572
3294.008493905092,2.7124,225.57266809245547
3294.048504076472,3.2966,152.70789688325678
3294.0885142478755,3.5162,134.22916292726387
3294.138526962161,2.5696,251.34073621679872
3294.1785371336146,2.6286,240.18447411376476
3294.2185473050918,3.5247,133.58254231617445
3294.2585574765917,2.874,200.91873644454887
3294.2985676481144,2.4381,279.18422987026656
3294.33857781966,2.9801,186.8668658737154
3294.378587991228,2.9337,192.82465824883658
3294.4185981628193,3.4355,140.60932050153446
3294.468610877341,3.4265,141.34893554073804
3294.508621048983,2.7298,222.70619146314013
3294.548631220649,3.3625,146.78085858522306
3294.588641392337,3.2711,155.09805817018344
3294.6286515640477,2.366,296.45885054226494
3294.6686617357814,1.1418,1272.9561101968775
3294.7086719075382,1.3153,959.2768579792846
3294.7486820793183,2.3395,303.2129863102867
3294.798694794074,2.3941,289.5405079673884
3294.838704965905,3.464,138.30511771788602
3294.8787151377583,2.8861,199.23756141048452
