filename,radial_velocity,e_radial_velocity,redchi,teff,logg
HE0456m2347_a_2002_02_10T01_04_31_all.dat.gz,58.13608940241205,4.833764307930554,2.9380025647353096,15056.178817164013,8.99999999998733
WD1126m222_b_2000_05_19T00_41_52_all.dat.gz,-233.2892473003679,1.663760619613612,20.3353057388415,11005.550590711213,7.00299793701985
HE0426m1011_b_2002_09_23T07_35_52_all.dat.gz,57.30031780960744,2.709299686697914,3.693325060374982,13353.694337059173,8.999999999976382
HS1432p1441_a_2001_08_21T00_15_47_all.dat.gz,151.2860295753265,3.62147041056555,8.15602430972753,12207.55502424335,7.779586744378426
WD0227p050_b_2003_08_31T09_19_46_all.dat.gz,-0.850273346079876,1.236057055815032,3.20848839657853,13381.079588598466,8.99999999997847
WD1305m017_b_2003_02_14T06_23_35_all.dat.gz,25.03946131180659,28.623371416977687,4.019546195305813,69117.34456983116,7.000000127877579
WD0133m116_b_2000_07_16T09_40_40_all.dat.gz,78.8065585077951,1.4902696415174006,3.766955337401303,12053.940809435497,8.305516469229577
WD1524m749_a_2000_07_14T03_17_41_all.dat.gz,-124.38785713036684,0.5352248602309757,53.78309034914959,9576.7073887618,7.000000008055296
WD2115p010_b_2001_08_23T02_25_16_all.dat.gz,60.06007522733631,2.4913225916225343,28.284087025124563,8604.896376228913,8.999999999853035
WD1017p125_b_2001_01_30T08_07_47_all.dat.gz,-75.64680123662977,0.5358536060963033,56.77912520620472,9681.146705036554,7.000031221738551
WD1619p123_b_2003_07_19T03_55_58_all.dat.gz,32.70457118711332,3.3485993448885054,2.673888840367119,12309.935298212182,8.815786435995353
WD0446m789_a_2002_12_03T06_05_20_all.dat.gz,39.17655651815214,2.0121579442008475,6.451814011958783,11222.848198022455,8.999999991678573
HS1648p1300_b_2001_07_27T01_36_07_all.dat.gz,-0.3295196033615689,10.215590260413226,0.6326687438311661,12837.891651213256,8.99999999919986
HS0507p0434A_a_2001_12_15T07_20_58_all.dat.gz,43.71703985294825,2.7411775053380296,3.0681683170901755,14999.922989734376,8.999999901837871
HS1641p1124_b_2001_07_27T00_52_11_all.dat.gz,55.80903116276996,2.416861600384191,7.558348964576663,11466.054802564588,7.001014909645086
HE0452m3444_b_2000_12_13T06_27_50_all.dat.gz,70.2109251205479,4.193562685318348,3.295590944186253,11707.484132707095,8.999999999998582
WD1857p119_a_2000_05_26T09_12_01_all.dat.gz,-10.890161006383543,2.3199416416893603,5.620830966365288,9639.14507014539,7.000000044439527
HE0417m3033_b_2002_09_15T08_16_56_all.dat.gz,25411.852461704264,50.63003595224836,56.62475029505524,16999.975762780014,8.960594724567631
WD0859m039_b_2001_12_28T08_15_28_all.dat.gz,-13.237934746977045,1.5636686871601029,8.766568573785609,15500.000202103229,8.999999957015039
WD1058m129_d_2002_04_23T04_56_27_all.dat.gz,109.77496425141274,5.707745510607431,1.929659157319314,25054.30419421472,8.411589882813049
HS1243p0132_b_2003_01_17T08_08_17_all.dat.gz,5.380359445552968,5.09779029822685,2.901026395898556,11113.940434595836,8.999999999976236
WD1531m022_b_2001_08_16T01_59_31_all.dat.gz,59.97817237378948,2.240131996356556,2.972728115734456,15509.80740884755,8.999999999969157
WD1241p235_a_2002_02_17T08_58_09_all.dat.gz,-17.702629553054077,4.102052008205868,2.398480974431819,9325.229454981658,8.999999995138527
HE0130m2721_a_2002_09_15T04_41_09_all.dat.gz,-47.33757622563125,4.347776137421192,16.378216594940646,16315.791458279276,8.999999968912618
HS2244p2103_b_2002_09_27T01_49_56_all.dat.gz,41.92360893884369,4.363104823194945,3.7042627240345865,11139.633144965668,8.99999999999741
HE1307m0059_b_2000_07_17T00_23_29_all.dat.gz,383.6615603478567,1.134629213240089,19.466485063247912,9999.866099561998,7.000000237876616
WD0317p196_a_2002_09_21T05_45_32_all.dat.gz,55.89771391722471,3.1941749236186467,4.753698078710387,12005.080201924531,8.798194633116044
WD1204m322_a_2000_04_23T05_09_40_all.dat.gz,21.403057690296663,3.503193547658844,2.934733876695962,14999.791663005704,8.999997712741635
WD0558p165_b_2002_02_21T01_07_41_all.dat.gz,89.53968354764052,2.879553218679092,3.3618588144135324,14201.933606066434,8.475621686918974
WD2314p064_a_2002_09_26T05_36_29_all.dat.gz,51.84112256031976,3.4100120563277763,4.697167822757224,12351.106810255262,8.999999995648855
WD0114m605_a_2002_08_03T09_52_41_all.dat.gz,81.94252162290329,3.8770464058400265,2.8351253161148326,11155.058358136755,8.999999999966525
WD0446m789_b_2002_11_30T07_07_19_all.dat.gz,49.14512072238541,1.8616995948554087,8.214436878726152,11184.629811223596,8.999999999952985
HE0032m2744_a_2002_09_15T03_00_04_all.dat.gz,10.450705715957564,5.284728135535735,10.942087535997532,16409.993670278483,8.999999999973287
WD1425m811_a_2002_04_22T04_42_19_all.dat.gz,25.143230470474844,1.7501808480788927,5.202649291328897,12128.589714976726,8.238359515965373
WD1342m237_b_2000_07_17T00_51_03_all.dat.gz,63.48698449185503,2.137336275553274,7.996564958028478,10471.097538049544,7.000001161406744
WD2254p126_a_2000_07_12T05_23_49_all.dat.gz,-5.862478729397522,2.1940814902290238,8.729624980024575,10985.712939513289,7.0236049880702645
HS2233p0008_b_2002_09_26T03_47_15_all.dat.gz,63.08425894948112,2.259761755800575,6.657129530583732,15999.99528030091,8.99999999994552
WD2046m220_a_2001_05_04T09_47_34_all.dat.gz,-49.30006416506395,3.201326274945096,4.275882188950106,15500.003044983534,8.99999651293504
