,filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi,vstark,e_vstark
0,WD1625p093_a_2000_06_10T05_37_54_all.dat.gz,20.05733496490096,22.1151347497997,74293.06006469343,8.832781880782361,3.2084051784598766,63.72130410555588,2.180295213812652,13000.228842792128,8.999999997491605,5.436917133507475,-43.66396914065492,22.222350735715892
0,WD2018m233_a_2001_05_04T09_37_43_all.dat.gz,-34.94860557951636,3.630562617100585,15526.433974733825,7.854280332622152,3.8068034749510438,-42.79315849758765,2.2934555046463316,13616.054985077446,7.891143888464579,4.429118582236059,7.844552918071287,4.294289588334816
0,WD0621m376_a_2001_04_07T01_12_59_all.dat.gz,57.68300757645941,3.329255778672259,62961.38583331236,7.374896606170475,1.50328505438719,50.58484378696427,2.7892618984496664,34053.319055259635,8.6760668473038,2.2343195567201772,7.098163789495139,4.343262135534266
0,WD2211m495_a_2000_07_14T04_35_56_all.dat.gz,21.69790788062617,2.702876702270361,66530.09005268684,7.239705066262644,5.247537405138787,18.33082483457204,2.669342807816939,34730.091980319885,8.801477355673331,4.096492343474712,3.367083046054127,3.798806851278427
0,WD2347m192_a_2000_09_15T03_09_51_all.dat.gz,50.12497221188187,7.743106736204815,25557.16541662552,8.20333730845986,2.5307595501396287,6.945564294556007,4.851588899411796,14407.744632134823,8.996828796963495,3.137737488110393,43.17940791732586,9.137484160158975
0,WD0058m044_b_2000_07_16T07_17_41_all.dat.gz,10.596530945499376,2.8873207960184617,13451.32813733441,8.40904637113438,3.329290817555464,5.558697218565325,3.8923703020526124,15499.976492626714,8.603690716745765,6.884968009335175,5.037833726934051,4.846356151524755
0,HE1307m0059_a_2000_07_14T00_10_34_all.dat.gz,76.41528912399025,4.957064827935888,14618.78752420926,8.499958502875556,2.714628638933252,74.37005591987248,2.98351216596334,13500.063704638962,7.9131677373990765,4.983337082321642,2.045233204117764,5.785657832330764
0,WD0431p126_a_2003_01_19T03_51_36_all.dat.gz,65.19079903708902,3.2976668971903145,21582.736503524804,8.096202677373345,2.656519468268811,95.32996277014493,2.1553910212038474,14738.473398514207,8.627191867811732,3.042894513808671,-30.13916373305591,3.939583406797089
0,WD1249p182_b_2002_02_24T07_29_11_all.dat.gz,0.07068901098151226,3.0291725207493423,20176.357054671993,7.815628490511015,3.6368490064142724,-23.248813467827077,1.9450798794614688,14482.549754504233,8.262211864971226,3.2532965822437454,23.319502478808587,3.5998919286485207
0,WD0205m365_b_2000_07_15T07_10_55_all.dat.gz,62.88914046260154,31.573994449788124,77226.6755565916,8.0943663078226,2.3805890918650916,27.63937477625273,23.63652933313454,38883.1635540319,8.34344491276446,2.429211707586052,35.24976568634881,39.441128843269446
