Unnamed: 0,filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi,vstark,e_vstark
0.0,WD0630m050_a_2000_12_07T07_11_29_all.dat.gz,-1443.419478087077,0.7475894867369561,11500.049773394248,8.998675988804402,94.0966555400299,163.42621054468037,11.722162178064876,34788.894225722004,8.488142896156647,2.644717371395437,-1606.8456886317576,11.745977020645594
0.0,WD1543m366_b_2000_07_14T03_41_45_all.dat.gz,151.4373294473665,28.478388519085293,43239.575332219945,8.999999877777338,2.3001391771590014,94.90869699532222,33.80744306500283,45036.69568954853,8.812134490487395,1.6625206567897344,56.52863245204425,44.20364033920031
0.0,WD0050m332_a_2002_07_27T06_44_39_all.dat.gz,4.17641701258666,4.181896759728774,34324.818986750106,8.312339645989828,2.1903600763462605,11.162888717427244,2.8438369871521587,33939.39721423247,8.077391685269951,1.9489408607717984,-6.986471704840583,5.057239298127456
0.0,WD2157p161_a_2002_09_23T02_44_22_all.dat.gz,26.08972555218563,7.304726321646816,14871.18770033543,8.341798778737255,3.2684658934172006,-6.918747824010548,2.943735063640503,13500.07457238251,8.033700766792395,5.6897129016756,33.00847337619618,7.87556999582039
0.0,HS2056p0721_a_2001_08_19T02_24_58_all.dat.gz,-11.66222993554968,5.473558777426372,19532.820940471225,8.999999999122215,9.5413535615411,39.696568324211526,2.6069428743637566,19193.132825284865,8.999999999986377,2.425437706186122,-51.3587982597612,6.062672417353361
0.0,WD1943p163_b_2002_07_27T05_28_51_all.dat.gz,22.631004591308823,3.056623160866589,15906.407365069055,8.46934483185502,2.6882357877385896,29.71781665660906,1.2859075207168882,15060.668810338648,8.317835301154474,4.293073549358994,-7.086812065300236,3.316097601003673
0.0,WD1105m048_a_2002_04_23T04_32_22_all.dat.gz,47.983604131575056,2.192016012292573,14262.413726792582,8.123069624459141,4.115486412077968,61.15409674971082,0.9877415320445806,14000.014633585966,8.071802484508986,3.990172128482821,-13.170492618135768,2.404281084289607
0.0,WD1201m049_b_2002_02_22T06_06_25_all.dat.gz,-45.468497159999934,20.712180730369628,52826.46776741993,7.278561527506143,2.530778841562026,15.427252940021424,9.171736655692907,30272.336396331804,8.874694505452284,1.4220060869658793,-60.89575010002136,22.65204590956137
0.0,HE2148m3857_b_2000_05_22T09_20_05_all.dat.gz,-1113.255958087961,0.390621433726551,19596.43392177568,7.000000338749432,193.17793573025443,6.488562481539871,4.482209184825349,15293.6323188098,8.999999994957792,2.98513794036628,-1119.744520569501,4.499198182011913
0.0,WD1058m129_c_2001_01_11T08_53_51_all.dat.gz,60.527861783147394,6.9483825521303615,23645.498690389588,8.745678365416735,1.864408090694632,32.215865083430884,3.341100779225128,20523.488320609024,8.881060603142124,2.428759315080088,28.31199669971651,7.709927010529243
0.0,HS1053p0844_b_2002_02_22T05_15_33_all.dat.gz,70.147403823701,6.069721158375124,12352.512666642177,8.329594706637284,4.066174563507198,19.794777840093094,2.8949176665058847,12422.809717113332,8.044294970994915,5.801056529876451,50.35262598360791,6.724735179639012
0.0,WD1015p161_b_2002_02_22T04_59_16_all.dat.gz,38.30876509875658,4.45167338425502,18074.94206513519,8.499959515040382,2.919671446731266,63.84205431148688,2.075551786229788,16999.920335225226,8.636094256590866,9.410095851020692,-25.533289212730303,4.91175234894902
0.0,WD0509m007_a_2001_12_15T07_31_52_all.dat.gz,46.54630421659533,6.723180686088714,31760.24168053087,7.658286307399713,1.8664319057604657,20.40445686708437,3.2073175426057645,17000.000179325907,8.848020799087053,2.331760298643648,26.14184734951096,7.449029759431962
0.0,HE0344m1207_b_2001_02_07T02_53_38_all.dat.gz,33.46225674464151,6.719968325850328,10999.858415949133,7.000199093990632,5.21116679319926,128.8576570872315,1.45536281241737,9000.329761453482,7.000000388987632,47.89926100601933,-95.39540034259,6.8757585193343616
0.0,WD2105m820_b_2003_05_13T09_14_18_all.dat.gz,55.68457258324596,5.195189472001751,9741.94731586692,7.000000003342669,3.1608084465828825,18.959907159737988,2.603869426057772,9719.369165146622,7.590609375605015,6.537050413588834,36.72466542350797,5.811207244450697
0.0,WD0548p000_b_2000_09_16T09_42_47_all.dat.gz,107.09430583232349,12.302059847094064,45826.818265600814,7.744641126744212,2.007118138043735,56.95929805482341,10.078308708637106,44036.92623588268,7.725467111077472,1.6837732947183843,50.13500777750008,15.903238126497213
0.0,HE0221m2642_a_2001_09_23T09_10_22_all.dat.gz,-737.9212367166492,0.0210132043429212,9999.621457695068,7.00000042437214,29568.932429096243,52.95267802666351,4.122112636341075,19375.18669275677,8.99999998053345,2.9227772112262915,-790.8739147433128,4.12216619527155
0.0,HE2221m1630_a_2002_06_09T09_32_06_all.dat.gz,17.533748282381875,3.7168533937965407,11950.829247312637,8.834804329423902,3.8050159775627455,18.08202422556445,1.1752345393640429,9193.300568606972,8.53893132317849,4.786161367280372,-0.5482759431825741,3.8982272090645353
0.0,WD2353p026_b_2002_09_13T04_11_41_all.dat.gz,-60.16210234904139,19.81100836732108,50183.442689716845,8.469231379027157,2.241733350192013,4.353164762510035,15.503104492238634,39475.51048436329,8.645777674132923,1.5940638736806043,-64.51526711155142,25.155959560854274
0.0,WD1058m129_d_2002_04_23T04_56_27_all.dat.gz,111.7308713748068,6.836149852366539,30830.63722496476,7.000000020620977,5.574104074153592,87.34094499495802,3.9012257706068425,19709.638112497043,8.848289936119377,2.8227620078465847,24.389926379848788,7.870991507888826
0.0,WD1003m023_a_2001_01_15T04_40_06_all.dat.gz,18.24188066388967,5.984287624999084,17516.937650795793,8.540970228434364,2.235875176847588,-14.66162148551726,0.426896214415061,6470.989810565699,7.000000000062083,46.66619852060993,32.90350214940693,5.999494875120662
0.0,HS1043p0258_b_2003_02_14T05_26_11_all.dat.gz,62.400660800546376,4.6199536919459625,11392.968703323975,7.767151030928933,6.688449566711879,13.03186138696493,2.201720825941813,12827.848395080644,7.296354651528841,11.09192974714754,49.36879941358144,5.11776774689034
0.0,WD2029p183_a_2002_04_24T09_35_06_all.dat.gz,-158.01936860032137,4.859656323754706,12608.741969244413,8.093935580102055,3.4085703901422,-167.4860422682602,2.106134549458432,9946.09460428953,8.86276057081083,5.73323540109173,9.466673667938837,5.296419764844132
0.0,WD2159m754_a_2000_12_06T00_47_30_all.dat.gz,195.4955340592675,3.673858582740351,15808.670622906782,8.999999999989658,3.1094029773353795,136.74831933869143,0.6979304626015903,7310.450729676095,8.23280767620932,7.917813950240779,58.74721472057607,3.739564656026449
0.0,HE0418m1021_a_2002_09_13T09_13_48_all.dat.gz,37.07669179085738,5.151543509420108,18591.462794712403,8.939849198922497,2.4921458252170754,39.95001927981168,2.121966738246382,15717.069796491254,8.976343181416244,3.210291697139826,-2.8733274889542955,5.571457921197326
0.0,WD2240m045_a_2000_06_01T09_26_28_all.dat.gz,-70.8275273946522,18.491809237020508,40922.0324299665,8.108197716870933,2.0107460566315587,-97.54511441699997,9.124147828440847,32646.947183922566,8.486159113206583,3.003948831783256,26.71758702234777,20.6203075256796
0.0,WD1230m308_a_2000_05_20T01_54_25_all.dat.gz,33.880763068692175,5.713843108848742,16581.265540996043,8.999999944455013,3.451525549190964,62.48878448300688,2.730708387086832,15842.117300806236,8.999996055532737,3.461363018798947,-28.6080214143147,6.332832807507603
0.0,HS0940p1129_b_2003_02_20T01_30_20_all.dat.gz,241.4192903070777,4.568801908610055,9556.836896643254,7.999989092474438,11.526496472119474,63.50278124582977,3.301214915450309,10412.195241320962,8.92647115569076,18.49662084121417,177.91650906124798,5.636663090704506
0.0,HS0200p2449_a_2002_09_18T07_26_37_all.dat.gz,37.74545787165906,5.577164308769479,23465.317474801283,7.947083642253422,2.839448038650019,25.75664249569964,2.4835370533547945,14551.41179326411,8.7029453183601,3.2557065586405893,11.988815375959426,6.1051386570984905
0.0,WD0227p050_b_2003_01_17T01_29_41_all.dat.gz,30.75092190647592,2.1640942884066714,15826.190422470809,8.415386623330146,2.0924389917830863,38.3847790583641,0.9034252798419152,14455.4968936277,8.303013223550064,3.4815010978735224,-7.633857151888186,2.3450972955022187
0.0,HS0307p0746_a_2002_09_21T07_42_49_all.dat.gz,-110.66859798596312,4.072237371928033,9499.981868383436,7.461148509438531,9.040671864410411,-9.291021690936985,1.8804850157084152,9260.423954308446,8.44531143689677,14.641756748732508,-101.37757629502612,4.485458851403188
0.0,WD1527p090_b_2001_08_20T00_35_34_all.dat.gz,36.73574191485599,3.897326611030028,15973.66135466722,8.760777015772378,4.677489376059127,47.44306395822466,1.6133547771563137,14310.09048650838,8.549906943854431,3.116247217261108,-10.707322043368675,4.218064526535352
0.0,WD1548p149_a_2001_03_11T06_23_19_all.dat.gz,-7.008132250561739,8.467787358284928,15732.843218838929,8.516777151463902,3.5888145816665844,-16.78576556331061,3.0937046085205004,12370.213845911789,8.730308206049902,7.167055482514219,9.777633312748868,9.015233272074052
0.0,WD0603m483_a_2000_12_06T08_07_07_all.dat.gz,49.79585096588608,14.433883155729092,35939.50514679719,7.243040477873921,2.549185026733177,58.61347187615078,8.925715027511217,30776.910112665733,8.193117883127188,2.868591953527309,-8.8176209102647,16.970721013132575
0.0,HS1102p0032_a_2002_04_29T04_53_47_all.dat.gz,67.94547036326578,6.01691944019084,10499.811182859634,7.000009460128297,6.870811156476956,179.49159493662054,1.2291367133338724,8499.987538473648,7.000000038690679,30.78609104690792,-111.54612457335476,6.141180392221975
0.0,WD0126p101_a_2000_07_14T07_55_53_all.dat.gz,-51.01206403580468,4.888684574829757,18989.3435851168,8.999999959980396,4.461726677385897,-25.80731124463732,0.5207893830699177,7738.696525922097,7.000001000768857,7.59592964593104,-25.204752791167355,4.916346046984157
0.0,HS0926p0828_a_2002_02_24T04_43_21_all.dat.gz,-699.8231328513297,0.6580090460153656,6985.314035004285,7.000000000036335,18.304134100907103,-719.5607664231972,2.793505062359543,123569.91701558985,7.000000001511553,93.73286348481048,19.73763357186749,2.869955825107147
0.0,MCT0033m3440_a_2002_08_15T09_54_11_all.dat.gz,140.91802293994866,4.413795676758454,7499.970734264431,8.998759272929822,32.67693139397295,35.070199512483626,2.5366361736748466,14083.72813915921,8.121321530625043,4.893494709222086,105.84782342746504,5.090787301957074
0.0,WD0426p106_b_2003_01_18T04_49_25_all.dat.gz,2373.184438160809,0.1023663750015657,118526.29987190412,7.000008053184963,1514651.8748961082,-33.27246568600243,0.0207605907406573,7000.000261498027,7.00000001066516,44798.920040742894,2406.456903846811,0.1044503559537364
0.0,WD2122m467_b_2002_07_27T05_39_07_all.dat.gz,15.50525056410429,6.421913666375659,16092.145255008596,8.11051072187555,3.577694996891983,11.65101643266138,2.6486444229102606,12799.520648018126,8.681839081539298,5.675124331587206,3.85423413144291,6.946674918073832
0.0,HS0412p0632_b_2003_01_18T04_19_01_all.dat.gz,-737.3744591570766,0.0587619535912722,5999.9596753404185,7.000000007066481,2817.773559161281,53.50838591413607,1.677087868671716,12500.76774944464,7.004659327866719,10.09101813438626,-790.8828450712126,1.678117006181542
0.0,WD0029m181_a_2002_09_26T08_24_43_all.dat.gz,87.42784851800029,5.512758217851406,12046.577987057835,7.79181686302109,5.0089829932426735,45.03368744583504,2.432351519729832,9999.945800556236,8.70437446789307,9.900552948621613,42.39416107216525,6.025515503591392
0.0,HS1432p1441_b_2001_08_16T00_01_34_all.dat.gz,50.37394593787234,5.21547465470055,13088.156241960323,8.381264170586164,7.427897874891719,-149.6639745879613,1.3591923960716628,7499.957228805726,8.873143958295856,28.211020698515025,200.03792052583364,5.389673444965181
0.0,WD2235p082_b_2001_09_20T03_50_24_all.dat.gz,785.6483535136867,0.4785020745900397,5974.551343681591,7.012469886164888,63.19071890596802,25.92416258050674,7.3400938261764495,39584.84303679156,7.275881256271904,2.903943134361344,759.72419093318,7.355674109995671
0.0,HE2334m1355_a_2002_09_27T04_37_55_all.dat.gz,22.124761637247573,4.793584722119595,30121.05265035016,7.595340218414987,1.943812609340364,29.52071454757809,2.222136027593219,16156.851343149145,8.777622150678848,2.829773640006489,-7.3959529103305215,5.283591866643956
0.0,WD0112m195_b_2000_07_15T06_26_35_all.dat.gz,190.32603818811484,19.21935986404712,23713.49211224366,8.999999866334939,2.5810772702009546,113.95839509291254,10.583621133592253,17178.053185692934,8.275582448156259,4.252715455856887,76.3676430952023,21.940757276884632
0.0,WD1116p026_b_2003_02_14T05_54_25_all.dat.gz,24.51798972517511,3.663998763423789,13342.990670384068,8.273843674289996,2.6682465300413245,33.51757924467737,1.5575982557054715,13000.111148397527,7.488806557253103,4.527916235971725,-8.999589519502262,3.9813313432252513
0.0,WD0352p096_b_2002_09_21T05_23_29_all.dat.gz,62.21590609809137,3.8545485755065343,14152.631014753792,8.325850212357231,3.6154607989677343,54.132696340515686,1.7278217988304228,13772.874834278991,8.024134533732301,5.646113892604797,8.08320975757568,4.224087225597152
0.0,WD1614p160_b_2003_08_11T01_12_26_all.dat.gz,0.8187847772380136,5.260800439316848,14911.862995541807,8.150945701603586,3.21037786725048,5.152250601991458,2.260482748866113,13997.184860250782,8.099993253241228,5.221736499722209,-4.3334658247534446,5.725888884726776
0.0,WD1914p094_c_2001_05_04T08_38_10_all.dat.gz,-558.3944620097758,3.983211998752779,18834.72542812316,7.000000000009373,10.182187648916496,10.565140820097552,2.9181394705638595,16967.282570208445,8.999859416031184,15.265881131795524,-568.9596028298733,4.937764250819477
0.0,HE0219m4049_b_2001_09_19T09_10_32_all.dat.gz,-655.6622708187317,5.0564305716080185,11500.00933776983,8.859425364076614,4.323193022508546,34.945389541317844,4.561991585006952,12949.90224988947,7.409422500785607,1.269845101304252,-690.6076603600495,6.810231813027104
0.0,WD0307p149_a_2002_09_18T08_52_36_all.dat.gz,-19.98116515595234,3.586009035577685,20906.06522421885,8.17085844787221,2.8701443161225564,-16.62000705837304,1.4662962936475648,14757.870226846167,8.599166214808726,3.434116512361533,-3.361158097579299,3.874207741462683
0.0,WD1857p119_b_2000_05_18T09_27_34_all.dat.gz,-31.55813864361401,6.1968586729617225,11770.04801501642,8.16512121190206,5.582087641990513,-58.09529576692362,1.5815675567566956,8896.923779897435,7.000003893460725,11.798872962758905,26.53715712330961,6.395499460499255
0.0,WD1537m152_a_2000_07_02T02_51_48_all.dat.gz,18.63542819393288,4.8268479875256025,15084.157195257763,8.026756186723855,4.112608120216081,20.836366081637795,2.211646657965824,13506.95203612388,8.602553642803304,5.856086648318734,-2.2009378877049173,5.309410742669224
0.0,HE2155m3150_a_2001_06_18T09_26_06_all.dat.gz,1229.383769355956,1.186075484695266,14813.565476714197,7.499962603073709,51.720722978830864,19.71451501035762,2.506329843109766,12598.452167581308,7.59061472462455,8.72387043026222,1209.6692543455983,2.7728080239817783
0.0,WD0659m063_b_2000_12_07T07_40_46_all.dat.gz,-36.13938902261935,33.46040811213009,50893.00713143786,8.999999999744398,2.183574230799364,3.3780432098946727,2.0902215377680573,12999.981700850678,8.987543634776888,5.000385271207825,-39.51743223251402,33.525631047114544
0.0,HS1648p1300_a_2001_07_26T01_11_45_all.dat.gz,21.18066579494985,4.89522630949028,14180.819113396576,8.481068787962688,3.6882848669298434,-14.729349835081294,2.041780783019396,13710.14458472364,8.031732812959959,5.32828261120419,35.91001563003114,5.303971095983944
0.0,WD0440m038_b_2003_01_18T05_03_53_all.dat.gz,-229.28427729337656,16.998760356678133,88432.14920205473,7.000000156157114,3.6397570063596025,-231.5297764018513,84.26010215862107,48404.161640702456,8.999999935340478,4.354693703477042,2.245499108474746,85.95767952571212
0.0,HE0348m4445_b_2000_09_17T08_02_17_all.dat.gz,55.449741337788986,6.677992114949571,15887.129991738166,8.793202518960682,2.9260783220695727,37.340511566011735,2.8349693159888254,13865.422597761764,8.753056781961334,3.337351234703709,18.10922977177725,7.254834919550326
0.0,WD0047m524_b_2002_09_14T03_12_36_all.dat.gz,25.170991569961227,3.1996645539913366,15328.26251187423,8.348587870996028,1.761166082603426,29.473586993487185,1.3280268413902974,14115.488865373183,8.183680179536493,2.690401877252348,-4.302595423525958,3.4643193486631207
0.0,WD1503m093_b_2000_06_06T04_43_05_all.dat.gz,12.41579594231736,2.7259777786865484,13269.71185233523,8.181337200018831,4.833792418092349,10.650598075834283,1.205640256781809,13626.144812120256,7.475930607314765,4.546697425646868,1.765197866483078,2.980691744992386
0.0,WD0107m192_a_2000_07_12T06_43_19_all.dat.gz,663.8967265245311,0.0257336941357948,7000.000000190241,7.000000000509255,6425.818399180927,699.6531074852028,0.0441581371090364,15500.54094608322,7.000000194339431,45417.84953375997,-35.75638096067166,0.0511093346348307
0.0,WD2220p133_a_2000_12_06T01_04_16_all.dat.gz,29.2088542109514,7.400390873678617,19999.96891117131,8.521537093694548,3.0719208322140084,56.42400671624922,3.34684658743538,15143.643755993844,8.999999999998465,4.583302107156645,-27.21515250529783,8.122017431836355
0.0,WD0858p160_a_2003_01_24T05_13_48_all.dat.gz,16.171229589398518,35.51536778440912,13841.471908298428,8.1099704432893,0.1266225047378859,38.9478006918139,14.39478376509448,11977.92492412062,8.368745578557528,0.193583678602182,-22.776571102415385,38.32167987583103
0.0,HS2132p0941_d_2001_08_20T01_29_53_all.dat.gz,28.730833917990065,4.295380293478484,12575.177546848094,8.06981126166473,4.580492625040517,-12.483024444559472,1.60733573620465,12499.965081616489,7.000160453455694,7.169605469971315,41.21385836254954,4.586264278744069
0.0,WD0315m332_b_2002_09_22T05_08_30_all.dat.gz,-256.7326972328772,15.816001241261318,39504.50590137834,7.265446025584684,3.843878157039415,172.74453103113697,9.663876256427985,28631.64841322361,8.70875612765492,6.248817157893511,-429.4772282640141,18.53473494720473
0.0,HE1414m0848_c_2001_06_20T02_43_53_all.dat.gz,57.93003763983412,4.434953291031782,11607.297219696298,8.716640520537393,4.344444719825638,-68.20100936733543,2.6160719448121554,10020.09360777846,7.999998507965053,47.68757028802235,126.13104700716954,5.149042931853151
0.0,WD0752m676_a_2001_04_09T01_26_33_all.dat.gz,43.59925976118686,20.30824886688145,98028.50186955564,8.999999999992108,2.463729535963626,81.68224992993213,2.7077114750363123,28113.017626326466,8.999999997664329,4.3405127937503885,-38.08299016874527,20.48796411240597
0.0,WD0440m038_a_2002_02_10T01_21_35_all.dat.gz,200.7376039858052,52.77645486034038,57108.29564737855,8.999999995823838,1.5085018387954838,71.78304404402623,47.962159952115975,57719.468603452646,8.999999743545494,1.4486346680333688,128.95455994177894,71.31425506094769
0.0,WD1544m377_b_2003_05_12T06_43_07_all.dat.gz,20.90095287345225,1.9932478798802824,12585.223720862185,8.499964505730501,3.0836659371486674,13.06780094984972,0.7123985440670042,9611.077386829602,8.642952004561383,4.204874816721567,7.833151923602534,2.116730685806777
0.0,WD1254p223_a_2002_02_23T08_30_41_all.dat.gz,4.116183024377961,4.649149551098637,37626.4154688041,8.119687382568845,3.593198521730378,-3.857068308811763,3.579191905160263,34957.09365033595,8.231930194380181,1.4820296886026358,7.973251333189724,5.867299740293265
0.0,HS0337p0939_a_2002_09_22T06_51_54_all.dat.gz,805.7575859512898,1.1952998728754096,6994.014395455657,7.439755601765861,12.080305732798756,200.12839164574825,1.7270035927644614,9499.997506761902,7.005357771841822,64.40145528836877,605.6291943055415,2.100305500520657
0.0,WD0642m285_a_2001_04_08T01_15_20_all.dat.gz,169.33488841752228,5.990687892980702,8029.939399299714,8.999999761726269,20.76718955766014,127.9741906210814,0.033070501345108,6999.984472180611,7.336170722450284,6253.734352121045,41.36069779644089,5.9907791721248405
0.0,WD1308m301_a_2000_05_23T03_18_46_all.dat.gz,69.24474993664327,2.695275209742313,13903.183003144217,8.163245000465995,2.995359800516465,79.38834272785734,1.2365631901100895,13677.37782232911,7.983234796985164,3.947487565112173,-10.14359279121406,2.965399969546555
0.0,WD2309p105_b_2000_09_15T02_24_15_all.dat.gz,-33.000253006849775,7.712419710546762,55605.32795094355,7.935941300378174,3.5021662945840126,-8.67224752165671,7.593724570710095,48597.6087098074,8.086955278398966,1.7139790032349465,-24.328005485193067,10.823403838323523
0.0,WD1003m023_b_2001_02_06T03_59_47_all.dat.gz,-6.04635132047995,6.435606726691883,19891.903580285787,8.00008366497334,2.405560702934152,21.30977256823809,2.9042671395958166,15327.976350360115,8.424900690637037,3.52476620841837,-27.35612388871804,7.060580823046917
0.0,WD1609p135_a_2000_06_06T06_01_01_all.dat.gz,138.22405360257503,3.67074406638676,14679.641312571295,8.999999999994666,2.3386914089393565,105.03366970100708,1.01445164055054,8701.828920110733,8.77820445958111,3.563613016049667,33.19038390156794,3.8083427014817466
0.0,HS1102p0934_b_2003_01_18T05_18_04_all.dat.gz,1122.6604336914204,1.1089999450196046,9499.960215662111,7.001438651524089,48.50496344751132,187.2884875559988,1.0849505625298264,8500.002683782499,7.000000051713141,109.92753446496596,935.3719461354216,1.5514504829955975
0.0,WD0341p021_b_2002_09_21T04_47_22_all.dat.gz,-18.13284319508094,5.80783845975167,13499.983473527138,8.945719549293326,4.25689858273153,-260.3462812386793,1.4781178931037573,10671.009633422624,8.99999999999333,64.69364954225195,242.2134380435984,5.992980901061186
0.0,WD2359m324_b_2003_06_09T09_54_59_all.dat.gz,67.64053399765923,6.2953842209532205,14356.299037240027,8.839742305962407,3.209021255379868,45.08286940660039,2.9498559690151573,12515.799037567129,8.962575670439517,4.645871075491264,22.557664591058845,6.9522307734540245
0.0,WD1943p163_a_2002_07_10T05_35_16_all.dat.gz,63.62651732195746,7.638639228889165,13432.896596725204,8.518366428433211,5.169568423828199,13.442937909866496,3.1565845826719565,12999.915900025624,7.4999606864421136,15.36788158680437,50.18357941209096,8.26515792327568
0.0,WD2032p188_a_2002_07_10T05_46_04_all.dat.gz,704.6664476006348,0.3941437967170031,8999.889673560687,7.0000000230671455,620.981878876442,582.6385956427421,0.3099309765328257,6499.934607829623,7.000000163720805,1042.2817041326457,122.02785195789272,0.5014045698885136
0.0,WD2059p190_b_2002_09_23T01_15_39_all.dat.gz,130.46898107363631,19.97931832161379,64688.79331223928,7.000000016726151,3.51397761462467,144.769185861023,1.2195114416203836,7499.991990222614,7.990573809692544,17.828188214160107,-14.30020478738669,20.01650241057652
