,Unnamed: 0,filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi,vstark,e_vstark
0,0.0,WD1625p093_a_2000_06_10T05_37_54_all.dat.gz,284.51028337039844,9.043301340266735,128445.36031923971,7.000000005823709,2.9636384767643027,63.72130410555588,2.180295213812652,13000.228842792128,8.999999997491605,5.436917133507475,220.78897926484257,9.302418306561178
1,0.0,WD2018m233_a_2001_05_04T09_37_43_all.dat.gz,-23.018864439963025,4.720169859388392,14919.50074409524,7.896772049269594,3.256491048627717,-42.79315849758765,2.293455504646332,13616.054985077446,7.891143888464579,4.429118582236059,19.774294057624623,5.247851146257027
2,0.0,WD0621m376_a_2001_04_07T01_12_59_all.dat.gz,30.57114308582784,4.875046939765081,56686.60914699612,8.025730614226159,1.3773151313083525,50.58484378696427,2.7892618984496664,34053.319055259635,8.6760668473038,2.234319556720177,-20.013700701136436,5.61658834196133
3,0.0,WD2211m495_a_2000_07_14T04_35_56_all.dat.gz,19.2219280700416,3.666337333284012,64708.67526725576,7.580277014425597,7.46187796515238,18.33082483457204,2.669342807816939,34730.091980319885,8.801477355673331,4.096492343474712,0.8911032354695578,4.535131802613474
4,0.0,WD2347m192_a_2000_09_15T03_09_51_all.dat.gz,49.51475000441988,9.28418849972607,25384.550231026307,8.080844463170985,2.864351952754397,6.945564294556007,4.851588899411796,14407.744632134823,8.996828796963495,3.137737488110393,42.56918570986387,10.475403140086858
5,0.0,WD0058m044_b_2000_07_16T07_17_41_all.dat.gz,8.468998723911715,3.6374778078506154,13372.89550146834,8.35018379783644,3.920389040379372,5.558697218565325,3.892370302052613,15499.976492626714,8.603690716745765,6.884968009335175,2.91030150534639,5.3274563696858985
6,0.0,HE1307m0059_a_2000_07_14T00_10_34_all.dat.gz,83.79029855904697,6.021401269447587,14469.9368454604,8.341418833749856,3.1035102334828366,74.37005591987248,2.98351216596334,13500.063704638962,7.913167737399076,4.983337082321642,9.42024263917449,6.7200162270753685
7,0.0,WD0431p126_a_2003_01_19T03_51_36_all.dat.gz,63.4297142935146,4.385273237962657,16723.676993486384,8.826890880458704,3.140557221862957,95.32996277014492,2.1553910212038474,14738.473398514208,8.627191867811732,3.042894513808671,-31.90024847663033,4.886341353802214
8,0.0,WD1249p182_b_2002_02_24T07_29_11_all.dat.gz,-12.35486276056039,4.043125705177429,15609.094408478231,8.538420517730142,3.1470510365536963,-23.24881346782708,1.9450798794614688,14482.549754504233,8.262211864971226,3.2532965822437454,10.893950707266686,4.486669277465448
9,0.0,WD0205m365_b_2000_07_15T07_10_55_all.dat.gz,-4.320223512673992,34.30405640469912,71190.31354691132,7.888708460084816,2.3863756053039107,27.63937477625273,23.63652933313454,38883.1635540319,8.34344491276446,2.429211707586052,-31.95959828892672,41.65877824340157
10,0.0,WD1531p184_a_2002_06_18T01_44_31_all.dat.gz,-26.99088999664784,4.108521698313989,10634.810174107248,8.095745655263759,6.666710402242841,39.26841898716796,1.77979265245175,9161.614472942038,8.681055797576736,13.274038335276757,-66.2593089838158,4.477456022256177
11,0.0,HS1305p0029_a_2001_06_20T01_30_25_all.dat.gz,1216.9556182130218,,128762.9288556086,7.00000002735308,338.7030556778112,89.34560730548584,2.759334725100331,10225.91331660292,8.802119218998088,11.15590545212596,1127.610010907536,
12,0.0,WD1952m206_a_2000_07_06T05_09_29_all.dat.gz,29.956805637979688,3.0818226241328244,13643.241042781436,7.870563707990114,2.753680510746999,24.483774680994696,1.4788020170291478,13224.392502011273,7.643815658244482,5.069197476457471,5.473030956984992,3.418257756838475
13,0.0,WD0510m418_b_2002_02_22T01_23_06_all.dat.gz,219.42236371419597,37.4546531375626,44831.752107371874,8.632317200566357,2.210821792759257,67.98261308476512,23.848073339731165,42527.78580280349,7.825424615913898,1.9413818783915315,151.43975062943082,44.40249591714777
14,0.0,WD0243p155_a_2002_09_20T09_08_25_all.dat.gz,-22.205039067431866,6.056221466719357,13961.315772794023,8.392055698721855,3.310053511579134,3.1781688527218344,3.3183036982486143,13499.966515290564,8.528064564278878,4.957444274598491,-25.383207920153698,6.905719215821246
15,0.0,WD1233m164_a_2003_01_18T07_23_54_all.dat.gz,5.520303245857144,4.235634457775973,19920.124919812355,8.999999999864203,5.532004349603785,23.45539939560018,1.992257639762208,15714.418206055792,8.999999991649284,3.00810843339715,-17.935096149743035,4.680778756050113
16,0.0,WD2318m226_a_2000_08_06T03_49_56_all.dat.gz,40.47535742047842,9.456334613505144,28005.4681106267,7.613059011932557,3.3506727292625373,396.66690552138937,4.388077686243889,15369.877947438585,8.999999998665144,12.140179696868744,-356.1915481009109,10.424849644147727
17,0.0,HS0940p1129_a_2003_01_24T05_41_48_all.dat.gz,-738.1139932928004,0.3101550112940572,9511.63354314816,7.000080725268384,114.19873683887036,44.69998739510984,2.429220538968039,12500.000937861903,7.089839196189282,9.436671601810229,-782.8139806879102,2.448940292856277
18,0.0,WD0110m139_b_2000_07_16T07_03_55_all.dat.gz,36.49045264786997,5.637497452039593,25264.771978561257,7.681920347315696,3.458702399989813,14.823742679065235,2.8990346478132443,13499.83609152832,8.929169852632764,5.334415467866362,21.66670996880474,6.3392254582854655
19,0.0,WD0255m705_b_2000_08_05T08_51_11_all.dat.gz,74.89552255093493,2.150596619916392,12266.488804189565,8.620304020403802,3.566936834766722,78.21617961943377,0.8672127303673349,9325.791938463404,8.587117257167932,5.52337250334614,-3.3206570684988463,2.3188625964698684
