,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi,vstark,e_vstark
19,19.0,0.0,,WD1655p215_b_2002_09_23T23_45_56_all.dat.gz,48.16911097678306,1.3980683186362128,9053.869415021543,7.442525120161652,2.557340516733954,57.95454829115341,0.7064675448799811,8600.442332074581,8.300295675500543,5.584932962986352,-9.785437314370348,1.5664263198577313
20,20.0,0.0,,HE0516m1804_a_2000_12_06T07_22_14_all.dat.gz,345.410869681348,0.4065832052629332,64327.694268129424,7.00000062663136,1221.0708088430235,119.91366038960392,0.0015264315353107,6048.102410674776,7.00400961002115,6229277.306410257,225.49720929174407,0.4065860705866748
21,21.0,0.0,,HS1144p1517_a_2002_02_23T06_53_05_all.dat.gz,45.09979413236941,4.080190277829267,13422.745323624342,7.681241001251337,3.281477955260311,9.789311098835311,3.2870391239758923,11345.386345610426,8.647045750926676,5.952442402780893,35.31048303353409,5.239520866056425
22,22.0,0.0,,WD1310m305_b_2003_01_19T05_50_39_all.dat.gz,-6.850050406231248,1.965908387948036,10170.38779635982,8.202213195906696,4.120005805489206,5.356562646486883,2.0347136883485195,14664.767624011198,8.376312943290065,3.9309321242069686,-12.206613052718131,2.8292853485212976
23,23.0,0.0,,WD1636p057_a_2000_06_10T05_55_20_all.dat.gz,64.88408413215113,4.379676504510151,8512.851513049241,8.433962652243485,2.241610172965533,68.8620472084323,1.414907080867046,7255.587956487814,8.039367462644128,5.929660349596779,-3.97796307628117,4.602556716830978
24,24.0,0.0,,WD1840p042_b_2003_06_25T05_30_21_all.dat.gz,-12.56636776389529,2.519727507601416,8657.690030731774,7.787384984279795,1.959610215184188,-4.4697250177104095,0.763590269552741,7600.286013885521,7.643115721808732,7.231257697686713,-8.09664274618488,2.6328875426646823
25,25.0,0.0,,WD2240m017_b_2000_07_11T04_10_12_all.dat.gz,561.9176935076435,0.178310486039436,9999.934944804225,7.000045944911477,2394.4398554500635,-39.0838035428662,0.0123735917750806,7364.330703447704,7.000006491632727,49497.66015023973,601.0014970505098,0.1787392939592082
26,26.0,0.0,,HE0348m4445_a_2000_09_15T06_31_31_all.dat.gz,25.287337740431727,4.303262762735049,12310.4138779189,8.999999971732734,3.197840950066943,41.969893343691005,3.692798638771088,12972.330697052448,8.99991092914859,4.475993794201127,-16.682555603259278,5.670523096827283
27,27.0,0.0,,HS1249p0426_b_2001_07_23T00_07_55_all.dat.gz,-1218.837493645202,,13019.795465055027,8.999996624869215,40.533365834030896,133.63583631791684,0.8884486383732764,7762.689432626321,7.712484504578861,23.144985708657863,-1352.4733299631189,
28,28.0,0.0,,HE0210m2012_a_2001_09_22T09_07_09_all.dat.gz,-184.5229786521709,2.122377906973739,10999.85696894972,8.516981980541798,16.042832884569748,27.61625319286052,2.133503583582968,13500.005387812103,8.141445018088087,5.6164042099410985,-212.13923184503145,3.0093729448460844
29,29.0,0.0,,WD0052m147_b_2002_09_27T06_41_53_all.dat.gz,36.89437692165839,1.482710980151296,9434.412971795751,8.499964643827587,2.078884603195266,54.58069437746708,1.856240257631821,19897.083554317484,8.641519876686843,2.164444371932959,-17.686317455808684,2.3757229941039566
30,30.0,0.0,,WD0310m688_a_2002_09_19T09_18_15_all.dat.gz,62.74624726679315,0.8689655872053272,14348.912892229238,8.42358366837938,2.226989198729417,59.67915086242672,0.707442245477715,14216.000809118985,8.25411019394241,3.9818652564167,3.067096404366424,1.1205247531552571
31,31.0,0.0,,WD1314m153_a_2003_01_20T06_26_22_all.dat.gz,24.373640005048312,2.63658264230377,12049.011275462202,8.2280245547031,4.219635589383371,78.02838572068295,2.036711645976212,13368.28376152108,7.511950653186304,4.668268885922664,-53.65474571563463,3.3316305855470616
32,32.0,0.0,,WD1334p039_a_2000_07_30T00_24_57_all.dat.gz,9.929513867683,33.08140696845569,5499.886830512582,8.999007919137124,3.9822364754987984,186.81018505342743,27.813358384743665,109726.15862505222,8.114245989527216,4.265321106747837,-176.88067118574443,43.2199304910452
33,33.0,0.0,,WD0011p000_a_2000_07_14T07_14_24_all.dat.gz,8.48750544064622,1.612408231951186,9338.110814450823,7.725988981813016,2.5498587687219247,-6.1359496596452425,0.8651462179937215,8755.429593836638,8.401223451683794,5.053384699219359,14.623455100291462,1.8298465195127127
34,34.0,0.0,,HS1447p0454_b_2001_08_16T01_02_39_all.dat.gz,21.79168034643097,1.913338063101902,12999.899478351615,8.05463933582434,4.837301632581122,17.8958436537766,1.3053042843378009,12500.00701621306,7.363026298311345,5.956489810014471,3.8958366926543695,2.316178278635985
35,35.0,0.0,,WD2235p082_b_2001_09_01T01_38_54_all.dat.gz,-9.562992735269386,2.841273604928544,8110.291496955871,7.000000785944025,3.290447800968577,18.426256308721747,6.566818298549989,39556.170002066494,7.322486505294984,2.1253978050134035,-27.989249043991133,7.1551336999552015
36,36.0,0.0,,HS0345p1324_a_2002_09_22T07_34_34_all.dat.gz,20.374412018215395,3.251302487741162,9589.172641367872,8.499967750883794,1.850762695621291,17.038628650512678,4.115622245005959,15891.796777818692,8.999999971442803,3.203607961685121,3.3357833677027173,5.2449322522202095
37,37.0,0.0,,WD1145p187_a_2002_02_17T07_39_57_all.dat.gz,26.55670047371929,2.0229171721523915,9117.47555090429,7.999990723678745,2.056229062695543,27.184346202462187,2.411459523172166,15721.590001543624,8.827490990325638,2.4484991242917578,-0.6276457287428983,3.147591288157781
38,38.0,0.0,,HS1338p0807_a_2001_06_20T02_10_18_all.dat.gz,71.51242323477588,4.652794532781392,24999.893915820685,7.14998439272633,16.05977862911657,81.43537272048584,2.727492933966971,9178.26249635425,8.999999988272139,9.578370810288412,-9.922949485709964,5.393302760750612
39,39.0,0.0,,WD0937m103_b_2002_02_22T04_16_08_all.dat.gz,79.10002515940572,2.9773304528690687,17675.60632459989,8.647255421534958,2.2643275113904626,67.66294871786532,2.320684011182749,15395.134254792489,8.655614150874065,3.941284315552148,11.437076441540398,3.774926609265509
40,40.0,0.0,,WD0721m276_b_2001_05_03T23_25_01_all.dat.gz,801.5329273589039,,9700.402407553323,7.010015794149619,593.729651559573,25.19659501916674,6.281398483004461,38662.115650741245,7.281371981843887,2.141553361066876,776.3363323397372,
41,41.0,0.0,,HE1315m1105_b_2000_05_19T03_07_36_all.dat.gz,41.34778737918265,2.3574253025249234,9107.755389481374,8.361440765075166,4.014129491502792,34.45198679029848,1.0674924332234106,8597.474882335919,8.23912777701336,6.6984169838848615,6.895800588884171,2.5878551257699813
42,42.0,0.0,,WD2154m061_a_2001_09_20T00_58_12_all.dat.gz,724.4983448708194,,6499.914846301048,8.295429751495606,43.28740403753682,36.23291502783776,9.49278405906084,17868.409907686208,8.999999774226477,3.656424312572107,688.2654298429817,
43,43.0,0.0,,WD1431p153_a_2001_08_15T00_39_34_all.dat.gz,55.10566987355874,2.247803352173186,14441.06932550196,7.736997212649996,4.411517998836313,25.4510698051478,1.521003723693008,12499.924705238996,7.385824671434505,10.419529754404088,29.65460006841094,2.714050890740446
44,44.0,0.0,,WD2333m049_a_2000_08_06T04_52_54_all.dat.gz,27.574803476274287,2.303711904227553,10548.561157951666,8.267802001441323,3.904688849133756,-1.0523483577296404,1.3257593168230164,9384.719607362897,7.657955835203256,11.684573266734258,28.62715183400393,2.657955286272282
45,45.0,0.0,,HS1153p1416_b_2003_02_14T06_07_01_all.dat.gz,279.7140621926184,4.181514075051865,13499.893590539205,7.499960041587853,9.199917678507912,-2.5052380697352503,2.7493636533324786,9999.914947594116,8.147911471667571,13.436097617115944,282.2193002623536,5.004404106197117
46,46.0,0.0,,WD0050m332_a_2002_07_27T06_44_39_all.dat.gz,8.563520634574987,1.1200000053873778,8113.145449946748,7.1450014477840105,2.714883282115337,11.16288871742726,2.843836987150929,33939.39721423247,8.077391685269951,1.9489408607717984,-2.5993680828522727,3.0564372759072618
47,47.0,0.0,,WD1733m544_a_2000_07_05T04_37_22_all.dat.gz,-3.1190387767897407,4.238067498841051,6546.194547410385,8.50011473221206,2.55218736491833,-18.322189955003395,0.752217463272423,12499.999706705505,7.005454762954239,50.303918111381385,15.203151178213655,4.304305662564502
48,48.0,0.0,,WD1824p040_g_2001_08_18T00_14_29_all.dat.gz,11.696969083052377,4.647515025877392,12999.998355779588,7.538065423052218,5.09628593608757,91.86411047774752,3.1912777409894986,9999.945547653442,8.490422990583493,10.328529337413512,-80.16714139469515,5.637698957543864
49,49.0,0.0,,WD1058m129_c_2001_06_27T01_13_24_all.dat.gz,94.97145186570016,3.4028429871847834,25640.38343289541,8.574625786525989,2.6689384622993333,91.49926046973135,2.8104767458099573,16725.818565990507,8.999999999990251,4.209516434925157,3.4721913959688067,4.413402308216551
50,50.0,0.0,,WD1609p135_a_2000_06_06T06_01_01_all.dat.gz,91.08042831020308,1.7784463797256862,9106.915507308197,8.391895577804828,1.959867850946644,105.03366970100706,1.01445164055054,8701.828920110733,8.77820445958111,3.563613016049667,-13.953241390803967,2.047433431536928
51,51.0,0.0,,HS2225p2158_a_2002_09_25T02_14_44_all.dat.gz,23.73633551290736,2.117647171041428,9235.144185857798,8.000019140741326,3.3031221351582665,13.27334331511963,2.554815443703212,14499.548553464789,8.891919987677653,4.9267439494383165,10.462992197787722,3.318359759339575
52,52.0,0.0,,HE1335m0332_b_2000_07_18T01_02_26_all.dat.gz,-599.8207125169879,6.602765780115249,122751.79323872492,7.00000000077107,89.62861518937065,310.0770492872189,0.5778227648887935,6972.371864697701,7.000000000031513,35.639248480159026,-909.8977618042068,6.62800083695564
53,53.0,0.0,,WD0053m117_a_2002_09_26T09_08_08_all.dat.gz,8.429361732561903,3.2532659672637707,6910.471622901883,7.875287383446804,2.392013958719919,16.338342022552926,0.7165526883016335,6677.388828227854,7.801850411709759,5.090747277853343,-7.908980289991023,3.3312440932583995
54,54.0,0.0,,WD0407p179_b_2003_02_25T01_35_15_all.dat.gz,89.46496354490662,2.5275395418945834,13136.526595704116,8.098310559051278,2.092153523379262,92.08424567800115,1.7166458359194436,9999.887647508458,8.997142915029638,4.683693272679705,-2.6192821330945293,3.05537707359014
55,55.0,0.0,,WD0612p177_a_2002_02_17T04_08_22_all.dat.gz,44.95047902652652,1.2090784829398409,9254.728750729182,8.037724261359365,2.9153872175890254,66.96165065893882,1.396090718291994,15059.551795904415,8.820799722004988,2.57631489819128,-22.0111716324123,1.846873052380472
56,56.0,0.0,,WD0033p016_b_2002_09_26T07_57_22_all.dat.gz,-861.9256310502631,,17000.002112358714,8.847861946524528,41.52050654125008,70.13763051863282,1.5404279198132116,9401.300242966408,8.920535191651867,6.554253783705716,-932.063261568896,
57,57.0,0.0,,HE0324m1942_b_2002_09_22T05_37_07_all.dat.gz,8.525875715675781,4.393111593398219,15607.037106546888,8.99999999648902,2.8106320412922914,-20.51710502366272,4.016288064481191,15685.89862201785,8.614461202423287,3.3239972630171377,29.042980739338503,5.952310416043833
58,58.0,0.0,,HE0418m5326_b_2000_08_05T09_23_44_all.dat.gz,118.05566110728635,3.269720201898864,9607.67175545132,8.999999999370269,10.790349446578904,19.64734810857573,3.775283335253527,13509.042791027186,8.999857955410672,4.097057242290608,98.40831299871064,4.994380287898443
59,59.0,0.0,,HS2056p0721_a_2001_08_19T02_24_58_all.dat.gz,-4.375492426066584,1.9818764830774744,9451.02442700256,8.830406306683274,3.956824580491003,39.69656832421157,2.6069428743645133,19193.132825284865,8.999999999986377,2.425437706186122,-44.07206075027816,3.2747496918658454
60,60.0,0.0,,HE1518m0020_b_2000_07_18T03_27_43_all.dat.gz,60.996062985471625,3.786889035730894,13440.55642308014,7.566970210024806,4.894243866665268,21.00666747440231,2.1323877489131178,11416.80681545251,7.0010454658741,14.895104493343831,39.98939551106932,4.345987353945432
61,61.0,0.0,,WD1511p009_a_2001_02_07T08_11_45_all.dat.gz,-10.553449965866928,3.256578483642284,8936.256916219194,8.000008907367503,2.861866906326364,-4.191645040757076,4.157831362218007,15385.436539599974,8.999999999980234,2.6582863436221014,-6.361804925109852,5.281369619404186
62,62.0,0.0,,HE0032m2744_b_2002_09_18T03_06_51_all.dat.gz,594.2627616575588,,16555.872542047266,8.499963971364664,30.19414546035549,49.753597258646096,3.7635357261670457,13077.032635841046,8.756659817047082,3.308067400102493,544.5091643989127,
63,63.0,0.0,,WD1959p059_b_2000_07_06T05_18_04_all.dat.gz,-2.221596527851647,2.164544836017075,10674.169846633828,8.001171751734034,3.268655216030166,-25.783913519758062,1.1370550032573554,8590.721936746373,8.43668840085775,8.901069983404806,23.56231699190641,2.445025240679689
64,64.0,0.0,,WD1102m183_a_2000_04_23T03_23_00_all.dat.gz,425.6873334219358,6.692571416733671,5999.207256649112,8.999989007929823,71.15624164968814,64.08080636449327,0.91582865434874,7358.423939846419,7.601514547213309,6.629764762481324,361.6065270574426,6.754942952550136
65,65.0,0.0,,HS0943p1401_b_2003_02_25T02_01_34_all.dat.gz,69.23201311656085,4.858945762437514,14370.043616908508,8.463954029888274,3.787911746518852,11.720722167069631,2.4181375355042176,11328.745388083684,7.000000696221409,9.9694826574483,57.51129094949122,5.4274066609131
66,66.0,0.0,,HE0305m1145_a_2000_12_11T02_53_54_all.dat.gz,-2574.204306427569,,9539.088441467436,7.000000002874252,631.8785238197034,-760.9329690028127,3.26180248892706,59328.39730177006,7.500069230468298,322.62038766197423,-1813.2713374247564,
67,67.0,0.0,,HE2220m0633_b_2001_08_23T02_52_16_all.dat.gz,18.94320559284705,2.555786504731964,12896.34865010633,8.09510365027071,4.22215938283582,29.83912790875565,2.1319894380968165,13046.596464517384,8.24037941583528,5.542587727720207,-10.8959223159086,3.3282763740300187
68,68.0,0.0,,HS0412p0632_b_2003_01_18T04_19_01_all.dat.gz,-744.7966540876889,0.0773908067670277,9915.100142760197,7.000345635185833,550.4959081550761,53.50838591413615,1.6770878686678294,12500.76774944464,7.004659327866719,10.09101813438626,-798.3050400018251,1.6788725550811932
69,69.0,0.0,,HE0456m2347_a_2002_02_10T01_04_31_all.dat.gz,48.97232551217672,2.817293494424586,9636.049931632564,8.172156561907855,2.27367028858466,54.140206084129446,3.120069179755617,14431.163534058644,8.679207233323016,4.117016212125873,-5.167880571952729,4.203804743347148
70,70.0,0.0,,WD2139p115_b_2000_06_09T10_17_40_all.dat.gz,-319.7602612525524,3.039903736278802,16006.016016167605,8.499960459132529,27.99064922856418,4.047904181583967,2.6074676182003094,13725.607734985775,8.246117319079795,5.84600373528571,-323.8081654341364,4.004984657374484
71,71.0,0.0,,HS1430p1339_b_2001_08_19T00_49_59_all.dat.gz,19.353850676982603,2.757937511467059,9975.225034884475,7.999984845572732,5.186007295852071,36.52375997452921,1.5597108240831474,9234.102339062209,7.742238940145199,10.98749861637828,-17.16990929754661,3.168425030187592
72,72.0,0.0,,WD2211m495_a_2000_07_14T04_35_56_all.dat.gz,-0.791460560130869,0.8813772405929493,7096.221600736777,7.000000000037263,5.151060357974275,18.33082483457204,2.6693428078169283,34730.091980319885,8.801477355673331,4.096492343474712,-19.122285394702907,2.8110881995909
73,73.0,0.0,,HS1043p0258_a_2003_01_24T07_31_13_all.dat.gz,-162.49420460639502,4.782368633825271,15937.1362952298,8.49996133528591,16.251635163423124,-22.30564274428672,2.329596247682664,9999.887621136668,8.287406430724397,10.726192065886778,-140.1885618621083,5.319592881698085
74,74.0,0.0,,WD2207p142_b_2000_06_01T08_01_06_all.dat.gz,1077.424068970667,,7496.41938193853,7.000000006271363,37.241525439150806,-15.776754923647356,0.1433537180996369,6999.926807005704,7.00340119267729,307.31595671371736,1093.2008238943142,
75,75.0,0.0,,WD0346m011_b_2000_07_18T09_00_06_all.dat.gz,24.028448564847128,1.9090815104728147,7672.999594394065,7.499961002475715,3.639136773360334,66.8383416890889,16.597992526002066,43202.15341009731,8.999999877363331,2.769565382966379,-42.80989312424178,16.707421946753172
76,76.0,0.0,,HS0937p0130_b_2002_12_28T08_16_45_all.dat.gz,-142.8597514886459,3.2791054528275936,11116.86012295459,8.999999980925251,6.231001403308854,95.11248568152082,1.8140916342686355,9965.737034390031,7.00000000001735,14.990200678156544,-237.97223717016675,3.747460610638504
77,77.0,0.0,,WD0839p231_a_2002_02_17T05_09_04_all.dat.gz,13.073878263901287,1.8583459593222853,9187.727358685384,7.869628124880035,1.9362170680791704,6.694042663998587,2.1316833267609305,15163.89050669425,8.739401889408086,2.1773879307644908,6.379835599902702,2.827989305163656
78,78.0,0.0,,HE0344m1207_b_2001_02_07T02_53_38_all.dat.gz,80.24678792598102,4.510121339930656,11875.952774934134,7.317642738607672,3.5859248209787733,128.8576570872317,1.455362812434906,9000.329761453482,7.000000388987632,47.89926100601933,-48.61086916125068,4.739121798046167
79,79.0,0.0,,WD1330p036_b_2000_05_23T01_16_32_all.dat.gz,-17.006700694462168,2.2644022198017533,11529.564159807363,8.672708756349559,7.322237032647899,40.2864655157136,1.9373098680370369,13545.090535043146,8.062944286339327,4.178808527657676,-57.29316621017576,2.9800481435434545
80,80.0,0.0,,WD2205m139_b_2002_09_24T02_32_00_all.dat.gz,713.3688901651831,,14486.033988999778,7.499961438802517,336.44467623774227,60.66121188700431,1.7791966442370608,16901.59649909306,8.999999955334488,11.88249401574587,652.7076782781787,
81,81.0,0.0,,WD0446m789_b_2002_11_30T07_07_19_all.dat.gz,24.66661809052001,1.084595542940205,9337.632602389356,7.685972665780833,2.1986424447689195,36.12613419169269,1.2092018487979708,14648.918710697886,8.612112064665645,2.124643124164031,-11.459516101172674,1.6243511328842015
82,82.0,0.0,,HS0331p2240_b_2003_08_11T10_00_18_all.dat.gz,6.632430525388722,2.441898138902163,9817.82574862948,8.112925119628459,2.1057134181939445,1.4236154652010888,2.531503286607737,14528.375273427237,8.274471157588614,2.993343592255576,5.208815060187633,3.5172966054741
83,83.0,0.0,,WD2359m434_a_2000_07_14T06_34_51_all.dat.gz,20.8228883469425,0.9065145031571048,8305.06633853089,8.0207515054875,3.381951217850004,29.0651828559758,0.7175045150320223,10596.688515342115,8.9999999999778,8.874494730944988,-8.242294509033304,1.156106082297602
84,84.0,0.0,,WD0315m332_b_2002_09_22T05_08_30_all.dat.gz,-2644.9722545923946,,6852.25685413549,8.99999999970574,78.11880876822707,172.74453103113717,9.66387625643219,28631.64841322361,8.70875612765492,6.248817157893511,-2817.716785623532,
85,85.0,0.0,,WD1015p076_a_2001_01_15T05_14_33_all.dat.gz,286.6494502993268,,9999.923417546672,7.000024391134119,42.46493826389752,66.60675818326894,4.706749345764084,124116.53675228864,7.000000005212437,18.216802534173755,220.04269211605785,
86,86.0,0.0,,WD1952m584_b_2001_08_19T01_38_32_all.dat.gz,-31.82864309750614,3.313232544385708,8389.836721975298,7.499984976221399,3.21271589129332,38.91267579785511,6.324582006470063,31139.664244928008,8.187601711507703,3.432380051178185,-70.74131889536125,7.139877271336075
87,87.0,0.0,,WD2152m045_b_2003_06_23T09_33_43_all.dat.gz,-8.336870242986658,2.386881374596328,9641.993915575593,7.4999629114073665,4.199306006021154,-16.174092034720424,2.166027473250163,13360.592805694623,7.716554794246495,3.5297126601551643,7.837221791733766,3.2231782003589786
88,88.0,0.0,,HS1136p0326_a_2003_01_18T06_34_48_all.dat.gz,-7.430449765499903,4.328513656260689,12723.270268255126,7.499960598887441,3.873618451537544,12.904509005937024,2.9824904790618465,11686.419758644177,7.53115710515179,8.996003969675732,-20.334958771436927,5.256546388088841
89,89.0,0.0,,WD1425m811_a_2002_04_22T04_42_19_all.dat.gz,31.130712702327862,1.678597743668476,12836.731724048605,8.41474292513082,3.0958702007270373,19.95519084606219,1.3578973019297038,12346.30189065925,7.884539569254663,5.402068831343171,11.175521856265672,2.1590681942997696
90,90.0,0.0,,HE1247m1130_a_2002_04_23T01_00_25_all.dat.gz,20.40966428382912,3.702721333862456,9079.497362528982,7.999999803323942,2.1604741855772027,29.04986916222969,4.7327337541968575,15623.152527298284,8.999998460722976,3.0322517914273206,-8.640204878400574,6.009069317652648
91,91.0,0.0,,HE0257m2104_a_2002_09_20T07_54_12_all.dat.gz,-73.25044008433262,3.5477879574130213,10954.94910988109,7.000000005087682,3.848998174780472,32.66642059696583,3.5848934453845267,12629.910397186077,8.999999999909903,12.332121916597998,-105.91686068129846,5.043635633699743
92,92.0,0.0,,HE2246m0658_b_2003_06_13T10_17_32_all.dat.gz,-746.5062604643916,0.0592131326469598,9985.617119966464,7.0457588190142575,955.8763338210572,52.52156455821062,0.0569811869657002,6999.912428288936,7.000000000000932,1943.264531995879,-799.0278250226022,0.0821769477766517
93,93.0,0.0,,WD1149p057_a_2001_02_04T06_25_52_all.dat.gz,1051.0431674033537,,29973.30156783932,7.000000037781701,7064.514347907004,281.4400504832507,0.0030560226242641,9998.279302431443,7.000001078518604,2228141.7015523943,769.603116920103,
94,94.0,0.0,,WD0916p064_b_2001_05_04T01_56_22_all.dat.gz,316.58963683519914,,8499.822043959775,7.000017922740801,403.0733192640304,597.3964618854903,1.7174343929464158,66500.5,8.99999304803306,710.3212587870634,-280.8068250502912,
95,95.0,0.0,,WD1350m090_a_2000_07_14T01_10_22_all.dat.gz,77.84733154098174,1.7734634431892218,9256.51414189966,7.980975357390659,2.556757827021691,61.20994636951842,2.2737982886358097,10791.404417732458,8.854075366572143,7.0439970549178055,16.637385171463322,2.88363160645248
96,96.0,0.0,,WD1625p093_b_2000_07_05T04_09_46_all.dat.gz,42.80217012431512,3.735918922705718,6754.288690810743,8.249407654468127,4.332861865850323,59.18598728936866,1.506046832293766,24999.90437035144,7.279219738815303,7.578109141914917,-16.383817165053543,4.028059986903465
97,97.0,0.0,,HS2233p0008_a_2002_09_25T02_42_28_all.dat.gz,35.744290555033025,1.1985978480819384,9410.768492866964,8.18456910162445,3.1160595285585284,47.13139418940952,1.4099054661675652,15662.35881497612,8.755392384706044,2.355514311900014,-11.387103634376494,1.8505324166184804
98,98.0,0.0,,HS1517p0814_b_2001_07_25T23_33_32_all.dat.gz,-713.8332505760189,0.6719111246013085,11938.3097185227,8.73352013630748,26.19036972763266,68.53799060258052,2.0840501187047096,12920.951212710805,7.70168446571358,5.964707341847288,-782.3712411785995,2.189687068198584
