,filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi,vstark,e_vstark
0,WD1625p093_a_2000_06_10T05_37_54_all.dat.gz,290.1023034105878,8.688204414928805,128986.56787664996,7.000000000410351,2.997254184899251,63.72130410555588,2.180295213812652,13000.228842792128,8.999999997491605,5.436917133507475,226.38099930503193,8.957599185884726
0,WD2018m233_a_2001_05_04T09_37_43_all.dat.gz,-23.379076619050316,4.102246470825349,16565.017506486824,7.605924336204599,3.2316685753163665,-42.79315849758765,2.2934555046463316,13616.054985077446,7.891143888464579,4.429118582236059,19.41408187853733,4.699825981798858
0,WD0621m376_a_2001_04_07T01_12_59_all.dat.gz,55.626828897863355,4.081219986630163,60962.435940233874,7.690199827473159,1.4747612899891505,50.58484378696427,2.7892618984496664,34053.319055259635,8.6760668473038,2.2343195567201772,5.041985110899084,4.943312504526954
0,WD2211m495_a_2000_07_14T04_35_56_all.dat.gz,21.902643279985412,3.0554917443740326,65921.1609783851,7.327226832944589,6.404666592699993,18.33082483457204,2.669342807816939,34730.091980319885,8.801477355673331,4.096492343474712,3.5718184454133706,4.057267655156841
0,WD2347m192_a_2000_09_15T03_09_51_all.dat.gz,37.48854619173756,8.239061686990283,25834.579853251536,7.8035125633380495,2.856611481861409,6.945564294556007,4.851588899411796,14407.744632134823,8.996828796963495,3.137737488110393,30.542981897181555,9.561383390018776
0,WD0058m044_b_2000_07_16T07_17_41_all.dat.gz,10.631750797600168,3.2435635723846796,13235.857801687967,8.44006307267194,3.690753863618961,5.558697218565325,3.8923703020526124,15499.976492626714,8.603690716745765,6.884968009335175,5.073053579034842,5.0666804928278255
0,HE1307m0059_a_2000_07_14T00_10_34_all.dat.gz,83.26921387077002,5.493634622855794,14504.926025137516,8.419569273974908,2.9982094980999054,74.37005591987248,2.98351216596334,13500.063704638962,7.9131677373990765,4.983337082321642,8.899157950897532,6.251509114917067
0,WD0431p126_a_2003_01_19T03_51_36_all.dat.gz,65.83576961677599,3.97824900839289,16717.0479736308,8.90516364241679,3.023609032964911,95.32996277014493,2.1553910212038474,14738.473398514207,8.627191867811732,3.042894513808671,-29.49419315336894,4.5246188377658045
0,WD1249p182_b_2002_02_24T07_29_11_all.dat.gz,-7.770432774156529,3.665966103163495,15683.191168829857,8.651146254385718,3.037526658017742,-23.248813467827077,1.9450798794614688,14482.549754504233,8.262211864971226,3.2532965822437454,15.478380693670548,4.150017253823119
0,WD0205m365_b_2000_07_15T07_10_55_all.dat.gz,-6.761452755300167,30.107789807072002,75936.02316928867,7.698888896275646,2.366639879710379,27.63937477625273,23.63652933313454,38883.1635540319,8.34344491276446,2.429211707586052,-34.4008275315529,38.277467601487935
0,WD1531p184_a_2002_06_18T01_44_31_all.dat.gz,-30.11612056881034,3.8332990185845937,10821.693256625806,8.083357218204851,6.030152511308477,39.268418987167955,1.77979265245175,9161.614472942038,8.681055797576736,13.274038335276757,-69.3845395559783,4.226327395221866
0,HS1305p0029_a_2001_06_20T01_30_25_all.dat.gz,1132.0733092557198,,24999.781090131644,7.008335324501141,281.82574935079896,89.34560730548584,2.759334725100331,10225.91331660292,8.802119218998088,11.155905452125959,1042.727701950234,
0,WD1952m206_a_2000_07_06T05_09_29_all.dat.gz,30.647086365427384,2.776807107239243,13512.685413390795,7.965801799646837,2.743532132943576,24.483774680994696,1.4788020170291478,13224.392502011273,7.643815658244482,5.069197476457471,6.1633116844326885,3.1460313279406242
0,WD0510m418_b_2002_02_22T01_23_06_all.dat.gz,153.56969155638748,28.842247949860784,49997.98661384579,8.223017180873697,2.3164278247028904,67.98261308476512,23.848073339731165,42527.78580280349,7.8254246159138985,1.9413818783915315,85.58707847162236,37.424669254629954
0,WD0243p155_a_2002_09_20T09_08_25_all.dat.gz,-29.288548957480874,5.462807388887992,14017.609335922436,8.36790715672171,3.178167486087876,3.1781688527218344,3.3183036982486143,13499.966515290564,8.528064564278878,4.957444274598491,-32.46671781020271,6.391666762425875
0,WD1233m164_a_2003_01_18T07_23_54_all.dat.gz,4.560900182851665,3.525007265440234,24475.457920122513,8.491927600620876,4.935974834736401,23.45539939560018,1.992257639762208,15714.418206055792,8.999999991649284,3.00810843339715,-18.894499212748514,4.049045162084182
0,WD2318m226_a_2000_08_06T03_49_56_all.dat.gz,31.38705768514382,8.535448453255501,28596.848039047098,7.4416237532652785,3.3928762578846694,396.66690552138937,4.388077686243889,15369.877947438585,8.999999998665144,12.140179696868744,-365.27984783624555,9.597348908875475
0,HS0940p1129_a_2003_01_24T05_41_48_all.dat.gz,-740.8723672864425,0.30799587704473197,9519.456691037638,7.000000001249712,95.92107227335785,44.699987395109844,2.429220538968039,12500.000937861905,7.089839196189282,9.436671601810227,-785.5723546815523,2.448667778041914
0,WD0110m139_b_2000_07_16T07_03_55_all.dat.gz,42.960286562648584,5.138084112540863,25290.110220332164,7.736406434374832,3.311630673946609,14.823742679065235,2.8990346478132443,13499.83609152832,8.929169852632764,5.334415467866362,28.13654388358335,5.899517796970062
0,WD0255m705_b_2000_08_05T08_51_11_all.dat.gz,75.77478756649629,1.9812406260942055,12355.502457011662,8.700149844842176,3.4817236890875054,78.21617961943377,0.8672127303673349,9325.791938463404,8.587117257167932,5.52337250334614,-2.4413920529374877,2.1627233614582626
0,WD2321m549_a_2001_10_30T05_25_50_all.dat.gz,37.30010191919955,21.635558860338925,43986.120140605795,7.8736606020834685,2.1185924575077166,-53.07533472397238,22.237657584699733,33954.300463523585,8.655411384725063,2.3900574449906777,90.37543664317192,31.025970122681798
0,HE2220m0633_b_2001_08_23T02_52_16_all.dat.gz,0.34615873735846153,3.307987566012444,12314.151567259834,8.36672870287835,6.581671106288307,29.839127908755636,2.1319894380967135,13046.596464517383,8.24037941583528,5.542587727720207,-29.492969171397174,3.935500057305154
0,HS0820p2503_b_2003_02_18T02_42_44_all.dat.gz,43.43269237288421,10.882923795054115,30724.600909395296,8.107399149329483,3.8735826137680034,70.35534840037295,7.632454138666112,20036.687652454333,8.999999911061394,4.802968611329623,-26.922656027488735,13.29256884532845
0,WD1017m138_b_2003_01_17T05_10_26_all.dat.gz,-631.333004386083,2.316626624069613,27090.577031724362,8.999999966237725,13.448222760025033,36.239199077439196,3.77061481948121,30987.547316441316,8.14054421101099,1.9348114210418588,-667.5722034635221,4.425414673478576
0,WD1845p019_b_2001_06_05T07_26_40_all.dat.gz,-38.249595298740786,2.206888697060183,29186.00373653071,8.119269371023115,2.365490829708239,-38.574577191582385,1.5751287360022381,17574.65806574231,8.999999999985192,2.63892340130792,0.32498189284159906,2.711344363261886
0,HS0241p1411_a_2002_09_20T08_54_45_all.dat.gz,-19.11822299914974,5.7224832345174015,11499.954712635248,7.651379344970999,4.9487968022727715,-87.8977605645885,2.8207898773493696,9889.623445902875,7.178233778914369,13.088658837241518,68.77953756543876,6.3799427819918115
0,HE0320m1917_a_2001_02_06T03_28_27_all.dat.gz,-1671.655073567098,1.3735739057472074,6999.868429719456,7.000000000014817,5.840739678278071,-275.3823709317415,1.04292520143008,7260.154302591508,7.000108775793224,9.99103181494991,-1396.2727026353566,1.7246443837288923
0,WD1457m086_a_2000_07_13T04_07_09_all.dat.gz,39.498657268165644,5.2758465157787064,16294.8529966949,8.90384609015403,3.6021733284366655,49.19708359813987,2.7611686784274205,18543.818529949756,8.026069608848793,4.924490093415153,-9.698426329974225,5.954713169312435
0,WD2351m368_b_2000_07_18T06_56_32_all.dat.gz,-23.29145941430361,2.8503155134198206,13522.359823893643,8.113314926629105,4.296068313566393,-23.65883431061592,1.6801434006490794,13288.344076184205,8.111834111360343,6.436336073065584,0.3673748963123096,3.3086523499434555
0,WD0133m116_a_2000_07_12T07_27_46_all.dat.gz,63.77000774623732,2.50012506946139,12445.022667642992,8.063208033154734,4.365438531787356,56.211477788201286,1.5302035099221847,11952.802277388022,7.728072513032396,6.348710011576804,7.558529958036033,2.9312366238035943
0,WD1501p032_b_2001_02_10T08_12_40_all.dat.gz,-61.79069849051473,3.889801081745798,16222.673924859586,7.499971089790511,3.6317032133990548,-46.61166315649416,2.3138078004052183,13475.811993241916,8.076136665131466,5.700588637193739,-15.179035334020568,4.525953931798998
0,HE1414m0848_d_2001_08_16T00_47_02_all.dat.gz,45.28940253053898,3.443964766376986,13427.79455920911,8.850131916520116,3.8333038620119853,68.08383919660277,1.4843029710844604,9499.97497466993,8.6326197273419,6.595065291637912,-22.79443666606379,3.750206477251119
0,HE0324m1942_b_2002_09_22T05_37_07_all.dat.gz,-24.054352512791013,6.232109712940016,19597.221777603885,8.30303664789056,4.132063225851089,-20.517105023662626,4.016288064480703,15685.89862201785,8.614461202423287,3.3239972630171377,-3.5372474891283865,7.414159513458787
0,HS2244p0305_b_2002_09_25T03_53_21_all.dat.gz,28.7765673520022,23.023851368452917,57166.68446794758,8.078104134458679,1.8587894159735399,-23.72415985443877,24.021569486511872,43111.8720503917,8.19230023250189,1.8426193573281096,52.50072720644097,33.273616161035605
0,WD1308m301_b_2000_06_08T01_10_36_all.dat.gz,70.21385015221544,2.466097445325616,15332.050509139843,7.876329042684513,2.833888946872771,80.5498810220743,1.3848213126298958,13660.543525120474,7.98789128327627,4.842968592499631,-10.33603086985886,2.8283151659168957
0,WD1031p063_b_2003_01_24T05_00_09_all.dat.gz,-120.34788682030718,4.573229620416782,10500.0061439259,8.827758359315158,7.9428605563066,-189.41131887824235,0.6205622262376806,6838.496576321481,7.000000000067763,27.117594963618842,69.06343205793517,4.615141020347102
0,HE0333m2201_b_2001_01_15T02_24_25_all.dat.gz,191.79931813384331,46.99533419648304,24995.382833692805,8.999999855167339,0.3389042886577567,69.43854561987017,21.103143351561872,14000.011652454306,8.262594267720306,0.03899452248269638,122.36077251397315,51.516056677075916
0,WD0937m103_a_2002_02_17T06_06_56_all.dat.gz,63.03575081165288,4.598891320530733,17159.403285117878,8.72391749515368,2.603784449586724,56.19781174215588,2.624216102513696,14833.194845020924,8.8466620451249,3.5113995820630124,6.837939069497004,5.294932627592638
