,Unnamed: 0.1,Unnamed: 0,filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi,vstark,e_vstark
19,19.0,0.0,WD1244m125_b_2000_07_04T23_17_34_all.dat.gz,-14.42938878003413,1.914390288051821,12500.001440836691,8.082937840526352,17.351134018465487,70.12664086851244,1.2369431440345338,9999.898613082492,8.8694198221663,10.84881438752086,-84.55602964854657,2.27923638891651
20,20.0,0.0,WD0810m728_b_2001_05_04T00_26_08_all.dat.gz,152.9046873135319,2.4338715497168835,9037.383700195218,7.00000002335607,6.74271019105658,664.9578496264709,6.394560858319267,29576.088855363803,8.999999821874338,29.69941211540492,-512.053162312939,6.84208588745202
21,21.0,0.0,HE0456m2347_b_2002_02_26T03_42_46_all.dat.gz,-37.30474063760164,5.8337011248416974,10686.796058944845,8.364062145594902,4.124300012486781,-175.2420886475589,1.9733339427748149,8999.850261476955,7.005593118560129,22.850703162363764,137.93734800995725,6.158418276123057
22,22.0,0.0,WD1334p039_a_2001_08_15T00_11_53_all.dat.gz,238.0813711169964,33.08617101968264,5249.946708639022,8.99993865113703,80.79614953737789,395.961349705606,20.62731320595779,43937.42913330945,8.999999941761525,6.949211695172048,-157.87997858860956,38.98949554483063
23,23.0,0.0,WD0955p247_b_2001_12_29T08_21_26_all.dat.gz,29.995627955393363,2.158046902960603,8450.991419489575,7.767904544411599,1.7840260001484771,27.07396191680807,0.6458643060593268,7579.6878228920705,7.663552823334714,5.9307472172715086,2.9216660385852933,2.2526222801924307
24,24.0,0.0,WD0204m306_b_2003_07_31T09_23_25_all.dat.gz,54.55591328730386,21.94003950939602,128998.6223700439,7.000000018421911,4.182023613892111,72.29660311199633,7.73463363258481,28654.79074282321,8.999999999969933,8.269989320575583,-17.740689824692474,23.26348836920573
25,25.0,0.0,HS0944p1913_b_2003_02_25T01_47_28_all.dat.gz,81.97243738247657,1.3776835182753473,9496.100220044553,7.000000175483195,33.563701869875544,83.27493587381481,1.6106702791612193,14169.128826427066,8.19213048343235,8.36703600911442,-1.3024984913382411,2.119497729345521
26,26.0,0.0,HE0315m0118_a_2001_02_07T01_58_32_all.dat.gz,90.64103085951224,2.3939410785032464,12946.453917546094,7.936599361579963,2.7979296618727965,77.42411701460189,2.1157416424643074,10929.018612997184,8.815330200602569,6.758408847013004,13.216913844910351,3.194889135009672
27,27.0,0.0,WD0310m688_a_2002_12_03T05_27_55_all.dat.gz,69.12857280756171,1.153053797958684,16938.344574359893,7.998727427472177,0.7057284333459536,63.43966564565482,0.8772436842867464,14303.578505706924,8.185742228502153,1.7873572078029545,5.68890716190689,1.4488235029181196
28,28.0,0.0,HE2230m1230_a_2001_06_19T09_42_28_all.dat.gz,-29.55571808365709,3.654202838091869,21322.982275501094,8.335028466650082,16.006022350853357,-28.48631318389893,2.576224300070136,13842.042526229365,8.472395455661434,3.564426775408967,-1.0694048997581689,4.471032322203737
29,29.0,0.0,HE2205m1355_a_2000_12_07T00_57_58_all.dat.gz,67.64967826032414,3.570621858537095,25985.67029877861,8.284179161053803,1.9549861391473424,78.7988128147955,2.7495567712905498,16070.277027712407,8.999999809119306,2.6467224194723653,-11.14913455447136,4.506595488305181
30,30.0,0.0,HE0256m1802_a_2002_09_20T07_38_47_all.dat.gz,-9.087487324195305,5.446483079373023,25935.457840548723,7.831022517069718,2.206712373716635,7.994220254268447,3.8431971251008674,14065.118183840594,8.97311261716795,3.147321547264491,-17.081707578463753,6.665908945993803
31,31.0,0.0,WD2336m187_b_2000_07_16T06_16_13_all.dat.gz,-129.14012229936887,,106177.20292474916,7.000000001511268,269.0996877262271,-36.09101342622119,1.272154106150289,8499.867273782407,8.503109458490691,10.684342442664969,-93.04910887314767,
32,32.0,0.0,WD1555m089_b_2000_07_18T04_09_55_all.dat.gz,437.3899906218037,1.7433791871472408,11439.959549563551,7.00000417508993,12.877972611636867,242.3672156930613,0.8658437388981781,8499.976957641355,7.001488594829807,103.45163632213894,195.0227749287424,1.946549863313897
33,33.0,0.0,WD0106m358_b_2000_07_16T06_41_12_all.dat.gz,15.1463228959538,3.856952006858519,30035.07829579533,7.848920723352995,2.4287445279896684,7.029543091109546,3.113828594767183,16530.226915210744,8.983677831394525,3.4166754248646094,8.116779804844253,4.957015967373892
34,34.0,0.0,HE0222m2630_b_2001_02_09T01_51_28_all.dat.gz,-128.78273770120973,5.256098175604819,17162.813219873213,8.055078118922571,6.797796061215984,90.5299707249371,4.118283728257772,11665.97372616476,8.99999991828984,6.994746397065589,-219.31270842614683,6.677336961546051
35,35.0,0.0,WD2240m017_a_2000_06_10T09_41_34_all.dat.gz,-261.9323915932601,3.05581896581279,11064.646528117815,8.999999999823109,13.563350226633789,-1.6638320859038935,1.205907099250797,8520.080601054642,8.099649048183192,5.462319786488338,-260.2685595073562,3.2851547123148737
36,36.0,0.0,HE2221m1630_b_2001_08_23T03_06_53_all.dat.gz,42.77947508677765,2.6359998376187974,9808.686887226277,7.746490214081755,2.961726107235485,-138.06090566623095,0.326162113464818,6999.938559174759,7.0000000063428045,90.05007034752624,180.84038075300865,2.656101818113561
37,37.0,0.0,HE1518m0020_a_2000_07_14T02_18_18_all.dat.gz,-981.1789327184472,,7544.65889043742,7.000000000030781,232.6104632051489,50.252715102144194,1.6859673972980218,13500.013648028957,7.793318067775816,4.945259888057335,-1031.4316478205913,
38,38.0,0.0,WD1826m045_a_2002_04_23T09_12_21_all.dat.gz,-574.1202774999924,0.0517535720931618,9960.967679015435,7.128519894085895,1506.3650311991307,-666.172611740418,0.0685602076301847,16500.46756145772,7.000000016890061,22698.07628003376,92.05233424042558,0.085900723481797
39,39.0,0.0,WD2021m128_a_2001_05_04T10_18_36_all.dat.gz,26.988213065085034,5.376056317554536,16216.096622516949,8.903465737558527,3.5310893400214085,-55.42718261547604,1.5083541587514766,9110.43655462002,7.016644519055243,16.197484067059,82.41539568056108,5.5836469979522265
40,40.0,0.0,WD1609p135_a_2000_06_06T06_01_01_all.dat.gz,89.52769739662759,1.7996084404334525,9086.817270648318,8.353327544057414,1.961180975804484,105.03366970100706,1.01445164055054,8701.828920110733,8.77820445958111,3.563613016049667,-15.505972304379467,2.0658418792092985
41,41.0,0.0,MCT0105m1634_a_2000_07_14T06_59_38_all.dat.gz,46.07365839099821,8.933934973567691,25575.350127614405,8.164139559100622,4.1864865522838,16.533859437682118,5.047267677062668,10499.747862477829,8.999999993694928,9.011537218855208,29.53979895331609,10.261096681927206
42,42.0,0.0,WD0346m011_a_2000_07_16T10_17_28_all.dat.gz,157.99157079910836,6.331920729119744,44554.90086396537,8.999999999981627,2.3900893786022177,110.47588282874712,16.23585047844722,42206.83007831412,8.976362993969312,2.351919571924087,47.51568797036123,17.426877542415653
43,43.0,0.0,HS0129p1041_a_2002_09_19T05_40_54_all.dat.gz,-593.6547325978817,3.5043111851913977,11499.962069446125,7.852503369927078,4.96737741356713,-157.36158689766003,0.0599700292774088,6999.865359023511,7.000193253500325,1727.147035667445,-436.29314570022166,3.504824287616866
44,44.0,0.0,HS2059p0208_b_2002_09_22T00_37_50_all.dat.gz,3346.5471991208183,5.922103111291335,27246.079671501822,8.499962323145812,126.39141225620556,36.05064636895408,3.369123217554634,11756.307762942595,8.52954081217738,7.068848104446154,3310.4965527518643,6.813390970422305
45,45.0,0.0,WD2059p190_a_2002_09_22T00_52_15_all.dat.gz,3.8020761661818177,7.608355804574449,6873.279991627987,7.575667149275937,2.616105457682635,10.400895241463273,2.410834366612834,12499.997843477233,7.385098864561014,5.032207577091453,-6.598819075281455,7.981177882508522
46,46.0,0.0,HS0241p1411_a_2002_09_20T08_54_45_all.dat.gz,20.56630429371968,5.032713154984524,12768.0529039456,7.499961076371907,3.821568241567842,-87.89776056458867,2.820789877343792,9889.623445902876,7.178233778914369,13.088658837241518,108.46406485830836,5.769320344068224
47,47.0,0.0,WD0226m329_a_2002_09_19T04_02_39_all.dat.gz,-640.4012832333065,0.9550247985449118,10499.831461420028,8.999998460798732,32.37093960382018,6.71702623646119,1.9240372206729608,15171.045133770347,8.336372104567266,3.3305081771727783,-647.1183094697676,2.148020389188772
48,48.0,0.0,HE0414m4039_b_2000_12_17T05_42_48_all.dat.gz,79.18233857808121,5.6661612610058185,15999.919607054391,8.999938520996857,2.358156993465712,67.42856363428032,3.488691897619489,13868.133523256662,7.866564597744263,4.052391770456756,11.753774943800892,6.654047985417517
49,49.0,0.0,HE0204m3821_b_2002_09_10T08_42_02_all.dat.gz,50.3497106915735,2.6945398632506468,13306.20882318416,8.13135285346918,4.584693573386364,29.14691992232534,1.899121284534537,13315.095697810655,7.63123835837596,4.359399412503192,21.20279076924816,3.296544664951307
50,50.0,0.0,WD1524m749_b_2000_07_18T04_20_42_all.dat.gz,960.4379342375636,,14998.785225847972,8.00000052307857,2450.494046991893,-329.6979306226951,0.1026029017019141,9032.385951851573,7.000000003731932,3593.919402482584,1290.1358648602588,
51,51.0,0.0,WD2122m467_a_2002_05_29T07_26_37_all.dat.gz,39.57601124811112,4.54525566225314,13084.855079960596,8.190797856071281,4.3964581378853405,-8.151285993863498,3.237157552075564,11954.9089913824,8.343244670014306,9.028549452242624,47.72729724197462,5.580191578449981
52,52.0,0.0,HE2231m2647_a_2001_09_10T00_52_47_all.dat.gz,-2.039730863006273,4.128164235203116,16193.004276356687,8.999999990208202,2.814652457937396,-82.1146310774265,0.7069674818394915,6981.067055757143,7.093033459908866,21.70711591518949,80.07490021442023,4.188262524387481
53,53.0,0.0,WD0033p016_a_2002_09_18T06_41_32_all.dat.gz,69.42656402775599,2.023772622453606,10347.968666591882,8.690034316755135,2.449411281151149,78.2381262349701,1.4685743470365438,9570.589724387071,8.999999999996284,4.647819360212719,-8.81156220721411,2.5004732032490486
54,54.0,0.0,WD0315m332_b_2002_09_22T05_08_30_all.dat.gz,-3278.406637933185,,29999.993612667,8.055015172487938,63.13649596239576,172.74453103113717,9.66387625643219,28631.64841322361,8.70875612765492,6.248817157893511,-3451.151168964322,
55,55.0,0.0,WD2029p183_b_2002_08_05T04_50_54_all.dat.gz,-111.8223589157017,3.252427430699385,12999.990492072991,7.576770026895864,3.7566209339344576,-143.13923065825483,1.8543410932638973,9355.916010958366,8.769338321350185,7.303815771676432,31.316871742553133,3.743910399853734
56,56.0,0.0,WD0839p231_b_2002_02_22T02_09_24_all.dat.gz,22.187570718623537,2.66582925877125,26070.26186402404,7.749763525978622,1.9734958301928407,9.82373490167152,1.935280457142292,14801.071334322574,8.716787914170503,2.709393174922375,12.363835816952015,3.294230727304593
57,57.0,0.0,WD1503m093_b_2000_06_06T04_43_05_all.dat.gz,14.237122918004914,1.6492558135110675,13367.744117238117,8.294208890455034,3.393254433988232,10.650598075834294,1.20564025678192,13626.144812120256,7.475930607314765,4.546697425646868,3.58652484217062,2.04294228189962
58,58.0,0.0,WD1015p076_a_2001_01_15T05_44_05_all.dat.gz,-57.015649118754986,8.797970001441307,25354.015920973467,8.075231793987609,2.8952905162652387,-85.4381946005779,0.5541914057902346,6499.977545751588,7.031725036414776,25.58704635068699,28.422545481822915,8.815407209001346
59,59.0,0.0,HS0209p0832_a_2000_07_12T09_23_06_all.dat.gz,-19.095688545409043,2.185883721830118,7405.755615930731,7.101866128430931,54.88528926611392,51.28277892768041,4.498274807456326,34129.437302496444,8.125437395848595,2.513966622786407,-70.37846747308946,5.001256231064165
60,60.0,0.0,HE0416m1034_b_2001_01_15T03_03_34_all.dat.gz,91.6864686578939,2.618563353175169,25912.657266515533,7.974251126670076,2.278018801022726,84.0360462696736,1.8921087610348333,14680.813609780142,8.795588445113477,3.2321903794635483,7.650422388220292,3.2306268119633934
61,61.0,0.0,WD0339m035_b_2000_07_15T09_33_28_all.dat.gz,99.34289666666548,1.9112072143429728,12729.368885941976,8.199171895317987,6.805745447005325,47.77590192413271,1.373656094804332,12388.405611629503,7.247590836477586,8.4445228456186,51.56699474253277,2.353644850641174
62,62.0,0.0,WD1013m010_b_2003_02_14T04_45_20_all.dat.gz,97.28498706990104,1.9983907558927847,8119.127811441095,7.356032250460572,4.073946699897195,135.94923819324427,0.7000071898507798,7634.386875431704,7.772902936911544,5.162187538839349,-38.66425112334322,2.117445555163231
63,63.0,0.0,WD0203m138_b_2000_07_17T09_02_43_all.dat.gz,48.56760014045752,21.82378865921617,48496.40580577868,8.238579275768197,2.772934611787457,-85.9935460105806,35.253292394609886,62738.34904609272,7.558053338703541,2.6255561477486165,134.56114615103812,41.461697699225866
64,64.0,0.0,HS0223p1211_a_2002_12_31T01_19_09_all.dat.gz,-151.19665508270816,6.008132399590352,14265.38571417208,7.999999848563688,10.586749678411367,-53.34757668083726,0.6263725478882769,7000.70157102771,7.000000000004532,54.57740126605879,-97.84907840187093,6.04069511726551
65,65.0,0.0,HS2210p2323_b_2002_09_25T00_15_51_all.dat.gz,85.47575836823063,3.63989271495565,23277.47457744277,8.44590484467174,5.963576700164714,49.16506041334924,2.672427996322675,14716.476863606827,8.998685373331613,4.474685522766743,36.31069795488139,4.515605205497535
66,66.0,0.0,HE0225m1912_a_2002_09_27T09_00_06_all.dat.gz,-7.031329217046833,3.227100679782519,14271.84887082511,8.587611478469775,3.2391739585714805,-25.78954459373515,3.1909358944932027,11865.66707507732,8.999999998522767,4.631707558547973,18.75821537668832,4.5383092314448925
67,67.0,0.0,HE0317m2120_a_2001_02_06T03_12_20_all.dat.gz,-492.86556884954416,1.9948450151935049,10999.991217104049,7.000000000622715,15.42713877868726,50.33650736374507,0.5379045595820671,8999.912849706685,7.000000142937829,325.2857907319518,-543.2020762132893,2.066094855000988
68,68.0,0.0,WD2020m425_a_2000_07_13T05_48_39_all.dat.gz,60.47046572549158,3.5244524399519968,29244.45411169631,8.361000929998935,2.0893098365653096,64.28862394388555,4.020622793269236,30722.39854254559,8.285074951010984,2.4556295273983344,-3.8181582183939753,5.346697358859926
69,69.0,0.0,WD2136p229_a_2002_07_10T07_33_06_all.dat.gz,-49.44558749147069,1.5630017280955606,9845.685884885988,7.923954860234027,2.241126769653761,-70.82681647343827,0.94045920785954,9160.546039751624,8.479084333583994,4.599979024249538,21.38122898196758,1.824126619420237
70,70.0,0.0,WD2137m379_b_2000_05_22T09_34_37_all.dat.gz,-679.1531881198125,1.4993869977307668,10499.875313380291,8.956380131274992,11.047653581133844,-38.08666876029225,3.383247068412896,13362.172868711652,8.619986134280364,2.497934701313412,-641.0665193595203,3.700611043447897
71,71.0,0.0,HE0320m1917_a_2001_02_06T03_28_27_all.dat.gz,-1536.9893871679044,1.9875261332414311,9999.783902288647,7.000380511705972,3.334246556864972,-275.38237093174166,1.042925201425959,7260.154302591508,7.000108775793224,9.99103181494991,-1261.6070162361627,2.2445385062606995
72,72.0,0.0,WD0621m376_a_2001_04_07T01_12_59_all.dat.gz,6.991000052292045,1.1071636739776154,7117.065548538275,7.000000000606445,2.39521528648726,50.58484378696429,2.789261898448977,34053.319055259635,8.6760668473038,2.234319556720177,-43.59384373467225,3.0009654011858924
73,73.0,0.0,HE1152m1244_b_2000_05_19T01_42_11_all.dat.gz,129.03750670610384,2.0522593322272087,11999.922351840676,7.314399472737548,5.51916862364206,49.473378606286495,1.6236545351494662,13002.491030782485,7.415521452496137,18.826547967697305,79.56412809981734,2.616872640428857
74,74.0,0.0,WD1547p015_b_2001_06_29T00_57_15_all.dat.gz,-99.38000864678322,3.7050894282480513,6894.375263496131,8.257544556677022,6.897178571870421,-59.27555885333612,31.60025178985578,62694.40897444908,8.186277367384317,2.1178526579110954,-40.1044497934471,31.816718888873485
75,75.0,0.0,HE1258p0123_a_2000_06_08T00_27_45_all.dat.gz,88.4458374238526,3.027086120580861,12089.39581842523,8.291653481534606,4.680355014985986,77.82019861623239,0.4427352147250474,6999.909716496177,7.0000003007777565,41.84225297694215,10.625638807620206,3.059291560438613
76,76.0,0.0,WD2351m368_b_2000_07_18T06_56_32_all.dat.gz,-19.252305756977872,2.2277579850886564,13875.819651949789,8.04917142625467,3.377746370449527,-23.65883431061589,1.68014340064874,13288.344076184205,8.111834111360343,6.436336073065584,4.406528553638022,2.790302400613557
77,77.0,0.0,HS2229p2335_b_2002_09_26T03_32_58_all.dat.gz,4.602386664685699,3.52357176311596,19345.08314984984,7.865657156952211,4.46620945950588,0.8329819715951501,2.370652288375665,14029.78116459994,8.3082840841754,5.243863901664855,3.769404693090548,4.2468282567357125
78,78.0,0.0,WD1755p194_b_2003_03_22T09_22_10_all.dat.gz,-139.47006423068188,2.3739181282199127,9824.111016751223,7.000000282452716,8.082527063356531,72.25545831550288,3.13568283250644,20719.73758156158,8.999999997288807,27.78842951480997,-211.7255225461848,3.9329370838556192
79,79.0,0.0,HS2244p2103_b_2002_09_27T01_49_56_all.dat.gz,43.30454895401011,4.207515869817669,16128.799283442351,8.999999999979147,3.318332340595893,30.21206846468001,2.821699229988397,13974.98213237052,8.83235345369873,3.863705471233556,13.0924804893301,5.066080964540998
80,80.0,0.0,WD0628m020_a_2002_12_24T08_23_04_all.dat.gz,6.608018610345325,4.2613094077192,6999.73709422657,8.999999999996438,3.707485251227498,90.0952381072488,0.8090579856422551,6327.71108684925,7.464150632291517,9.97660800566452,-83.48721949690346,4.337433883351729
81,81.0,0.0,WD0053m117_b_2002_09_27T06_55_38_all.dat.gz,8.716736287157923,2.685204090516673,6999.605305845327,7.782564171278107,2.105494406520957,16.230600630962144,0.6089342050876363,6684.959055845915,7.841768884690242,5.02449615350122,-7.5138643438042205,2.7533837135156416
82,82.0,0.0,WD2151m307_b_2000_08_05T07_14_15_all.dat.gz,41.93637427966784,3.34128210287869,29451.858048496066,8.30916276308527,2.123334307790668,45.77111359460392,2.816387057484665,19647.573960304297,8.999999999999057,2.8607513854865365,-3.83473931493608,4.369920153570837
83,83.0,0.0,HS1334p0701_a_2001_06_18T01_05_40_all.dat.gz,11.071607697254004,5.424574431520153,13962.839702082243,8.236802647641689,2.894124534099665,-100.92992907351764,1.5768074208743386,8000.091172538361,7.771522346773242,12.048370638507263,112.00153677077164,5.649099875699364
84,84.0,0.0,MCT2349m3627_b_2000_09_17T02_58_51_all.dat.gz,41.53911905303882,5.322905385211058,7809.396079032834,7.000000000132427,2.9276822677507,-208.62752154084595,2.004059230010384,13543.23631168543,8.548097995235457,14.770762392497245,250.1666405938848,5.687668690887215
85,85.0,0.0,WD1323m514_a_2001_05_15T01_29_39_all.dat.gz,2.782096103273443,28.28482071748488,15670.887628332566,8.90324463742782,0.0183516889388035,1.2485876971611172,19.31573597063268,14007.77221080062,8.421845754520346,0.0276821166993568,1.5335084061123256,34.250966980619026
86,86.0,0.0,WD2207p142_a_2000_05_26T09_50_41_all.dat.gz,13.320699693763366,30.33960852745295,7652.839098810658,8.339140894209722,0.1503167952831928,11.118619575416576,6.5894925645541065,7736.296817801418,7.000000028065982,0.3846408086337541,2.20208011834679,31.04695247294667
87,87.0,0.0,WD2007m219_b_2000_08_05T06_40_56_all.dat.gz,-11.026453162903076,1.534219462448279,9632.743997266633,7.946952393972388,2.59293277511743,-8.623245473906488,0.844584149889803,9026.058082210528,8.337437884314664,4.802941321870237,-2.403207688996588,1.7513285657466355
88,88.0,0.0,WD1507p021_a_2002_06_18T01_25_27_all.dat.gz,-1202.7810354926717,,15467.037491803656,7.9999998093649,19.31510471841592,-228.0238641088993,0.6099046903306657,7177.035277596413,7.000113983963973,30.327395065076427,-974.7571713837724,
89,89.0,0.0,WD0032m317_a_2000_09_16T03_47_45_all.dat.gz,-749.7108862147301,0.0965680045989643,9931.983966828337,7.071795374377141,431.7905921606648,28.84799155652289,7.492464962994115,40522.00511699779,7.000000000016216,2.577024418550357,-778.5588777712529,7.493087254343608
90,90.0,0.0,HE2251m6218_b_2001_09_02T00_12_35_all.dat.gz,-723.4587856891894,0.6155936963829731,9428.790173629815,7.019254140404111,19.06417082175268,22.756826823841354,3.255579372121064,13499.881530568058,8.16240291379826,6.554175494754417,-746.2156125130308,3.313269178199476
91,91.0,0.0,HS0933p0028_a_2003_01_17T03_50_01_all.dat.gz,1123.54631518289,10.17963208813535,5947.908154993247,8.99999840995766,11.537338317881046,50.48169863714506,14.136609893669874,23405.93618653385,8.999999999999861,4.001720928934651,1073.064616545745,17.420351567508614
92,92.0,0.0,MCT0138m4014_a_2002_09_15T07_28_06_all.dat.gz,-56.8354843450807,48.62868800049229,4250.031303773216,8.937556710913523,129.3534877833032,40.96207640866178,2.677175788493223,13497.790478036984,8.794416128211944,4.979903518907262,-97.79756075374247,48.70232609282351
93,93.0,0.0,HE0308m2305_a_2001_02_09T01_20_32_all.dat.gz,-121.53959438782564,3.402653425678963,21564.86639210543,8.999999905130684,49.043393449808335,91.83662274795287,2.6454051170107533,16268.730246724452,8.999999966700722,5.143194759399611,-213.3762171357785,4.310013755011863
94,94.0,0.0,WD0053m117_a_2002_09_26T09_08_08_all.dat.gz,7.449707361549011,3.2445040444663773,6926.152623154463,7.875686984358736,2.3371699547370466,16.338342022552926,0.7165526883016335,6677.388828227854,7.801850411709759,5.090747277853343,-8.888634661003914,3.3226878050263733
95,95.0,0.0,HE0222m2630_a_2002_07_10T09_23_27_all.dat.gz,20.25708074121307,2.6970589791342494,23603.946402408303,7.6242378447485475,4.03046669271805,80.30085922488274,2.2055510053155274,13583.851248265531,8.999999999967288,15.392537742865386,-60.04377848366967,3.484046838660039
96,96.0,0.0,WD1308m301_b_2000_06_08T01_10_36_all.dat.gz,89.88526391075129,1.8577140983151488,15220.12590016815,7.928659421192009,2.437563354166651,80.5498810220743,1.3848213126298958,13660.543525120474,7.98789128327627,4.842968592499631,9.335382888676987,2.3170739606220723
97,97.0,0.0,WD1314m153_b_2003_01_19T06_26_36_all.dat.gz,53.438211089137496,2.882186868579499,13312.338092848804,8.099864974403143,3.215746617094958,77.59477223689585,2.13941027845948,13472.545374853573,7.795632227087271,5.234240007965964,-24.15656114775836,3.589439717419721
98,98.0,0.0,WD1314m153_a_2003_01_20T06_26_22_all.dat.gz,17.157859605888568,2.765976806991439,12147.6968125932,8.226480914993111,4.626676814201645,78.02838572068295,2.036711645976212,13368.28376152108,7.511950653186304,4.668268885922664,-60.87052611479438,3.434941342391408
