filename,radial_velocity,e_radial_velocity,redchi,teff,logg
EC12489m2750_a_2000_07_13T01_26_13_all.dat.gz,180.8555373152005,0.1540779305038739,381.6726678145407,6099.218743520247,7.000000000286885
EC12489m2750_b_2000_07_15T23_51_15_all.dat.gz,40.44219056991705,9.364839255944505,2.35688733463654,31187.22001044773,8.953456897100843
EC13123m2523_a_2000_04_22T03_01_23_all.dat.gz,23.09659774728956,12.8704629449721,2.19936161723332,36219.801835554026,8.54889120301785
EC13123m2523_b_2000_04_25T05_27_39_all.dat.gz,565.825779034478,0.5844153552192779,6657.026806043397,102048.50701661308,8.499852237010204
HE0031m5525_a_2002_07_27T06_08_16_all.dat.gz,46.667754196177526,1.8739666333762808,8.998433894653655,10685.055407483183,8.518116321965813
HE0031m5525_b_2001_12_17T00_51_42_all.dat.gz,114.74984761140875,0.6023403319713196,27.10855978483906,6999.873121952643,7.000018896199564
HE0032m2744_a_2002_09_15T03_00_04_all.dat.gz,41.427056506767485,3.2605327884090727,2.9552815321477865,14265.046463243758,8.686630588997186
HE0032m2744_b_2002_09_18T03_06_51_all.dat.gz,49.753597258646096,3.7635357261670457,3.30677359043868,13077.032635841046,8.756659817047082
HE0043m0318_a_2002_12_02T01_31_03_all.dat.gz,85.53198572442687,1.251157531348575,5.312069897475847,9999.925364065924,8.898717603786888
HE0043m0318_b_2003_01_16T01_44_20_all.dat.gz,95.63693841166904,0.5468398186888237,29.36380001314993,6978.590513200053,7.000000000002703
HE0049m0940_a_2002_09_26T08_39_31_all.dat.gz,24.079716519834143,1.5159872281871234,5.556309222813411,12999.84727249647,7.4033001520573105
HE0049m0940_b_2002_09_27T06_27_23_all.dat.gz,20.29880892522413,1.2567626976169564,4.43991119937788,13296.054286345148,7.499962975744403
HE0103m3253_a_2002_09_15T03_36_35_all.dat.gz,37.19661765590048,2.003732046112919,7.021404662957597,12571.948102807575,7.406365194891978
HE0103m3253_b_2002_09_25T07_00_07_all.dat.gz,38.885734300021575,1.672145428402544,7.627541876634452,11499.974874411731,7.001665331810465
HE0106m3253_a_2000_12_07T02_53_55_all.dat.gz,77.1138475021489,2.4799605260786137,4.314120727085891,16998.729641151156,8.52577678707327
HE0106m3253_b_2001_08_25T08_44_57_all.dat.gz,41.80029731355452,2.1389506167973487,4.085132834431418,16999.88375748103,8.619228667651875
HE0130m2721_a_2002_09_15T04_41_09_all.dat.gz,17.0495103224413,2.784187274190905,4.055794145513095,13731.04972994014,8.737780720468079
HE0130m2721_b_2002_09_27T07_32_41_all.dat.gz,27.3971496657008,2.84568047574915,3.685028672376712,14768.293168843911,8.452545473455913
HE0131p0149_a_2002_09_19T05_55_34_all.dat.gz,11.090178089442857,2.0871253820866604,5.243795169273436,12814.210854158498,7.626131087455951
HE0131p0149_b_2001_08_22T09_20_44_all.dat.gz,-13.20894426254822,1.6891682553048506,6.517371075669319,13500.001982581894,7.794180956638344
HE0145m0610_a_2003_01_19T01_13_47_all.dat.gz,4.272697820031366,0.2792650439320319,675.551819680938,8500.13918930947,7.000007104524225
HE0145m0610_a_2003_01_19T01_33_36_all.dat.gz,179.3718746236931,0.0008121774316975,37764116.47311371,9998.84724536567,7.000049149960457
HE0145m0610_b_2003_09_21T04_12_02_all.dat.gz,37.087395279028016,1.0780829869820714,5.146054801897236,7757.60859003857,7.000077138857717
HE0150p0045_a_2003_02_05T00_59_38_all.dat.gz,30.21627361981048,1.4328053380032737,18.80069848326518,8499.99825805635,7.000014978892045
HE0152m5009_a_2002_09_15T09_00_08_all.dat.gz,49.14978782468856,1.8419051268524167,5.033397740215627,9999.942420481002,8.775299900799892
HE0152m5009_b_2002_09_27T08_18_41_all.dat.gz,47.944024164383954,1.669430691685104,6.896796545420157,12200.557578417924,7.00000000054894
HE0201m0513_a_2002_09_20T04_28_06_all.dat.gz,1.6947331023307146,3.553760756836107,3.426149418825116,13999.945078383487,8.374414792839833
HE0204m3821_a_2000_12_06T01_49_23_all.dat.gz,-1143.698716152492,0.2147704076263608,588.2761882227811,7999.996557334916,7.000000011908273
HE0204m3821_a_2002_07_10T09_07_11_all.dat.gz,-42.63744053679215,1.1733079505660662,80.08095529812168,7999.980395825551,8.887998380633018
HE0204m3821_b_2002_09_10T08_42_02_all.dat.gz,29.14691992232534,1.899121284534537,4.400163613703756,13315.095697810655,7.63123835837596
HE0204m4213_a_2002_09_15T09_13_55_all.dat.gz,23.99136551533456,2.955825289686397,3.9672088254483295,14042.073918230231,8.76368449935617
HE0204m4213_b_2002_09_20T04_57_32_all.dat.gz,6.95250867681984,4.078321922411155,3.573164783871268,13857.577953011692,8.808262027003856
HE0205m2945_a_2001_09_23T08_54_22_all.dat.gz,36.16614753254033,1.4936230013550509,6.461909484638673,9822.99222772476,8.217445297531066
HE0205m2945_b_2002_09_15T07_43_06_all.dat.gz,32.77243109883949,1.5769410614195074,5.6102973897612936,10618.291644606436,7.244669818144718
HE0210m2012_a_2001_09_22T09_07_09_all.dat.gz,27.61625319286052,2.133503583582968,5.68214689838259,13500.005387812103,8.141445018088087
HE0210m2012_b_2002_09_10T08_56_41_all.dat.gz,17.681393886426747,2.129185956749394,3.780126067757122,14280.976974916852,8.1723187025494
HE0211m2824_a_2000_12_07T03_26_14_all.dat.gz,68.34930741659639,2.8751044591812445,1.6191582273329592,13593.204831703835,7.915440275395163
HE0211m2824_b_2001_02_07T00_55_39_all.dat.gz,65.40874793221556,1.9705490919788355,5.8223913592361685,13499.901397875889,7.858241747490303
