filename,radial_velocity,e_radial_velocity,redchi,teff,logg
EC12489m2750_a_2000_07_13T01_26_13_all.dat.gz,180.61431321428063,0.1499677304725821,731.1491961956833,6500.001632862472,7.000026110638823
EC12489m2750_b_2000_07_15T23_51_15_all.dat.gz,41.48940804203773,10.454969401271818,2.160175511714302,32447.55700147489,8.48547241067499
HE0423m2822_b_2001_12_28T02_04_50_all.dat.gz,-361.30991177202407,3.741624668524935,23.292407332963403,10500.00081235398,8.999999495520854
WD0410p117_a_2002_02_27T01_29_25_all.dat.gz,75.38136506306446,1.6481379385760777,2.6665055294618,13782.37644379277,7.902882361032637
WD1515m164_a_2000_06_08T03_03_04_all.dat.gz,48.883328533687134,2.481962698026898,5.632354591077769,12999.967394183166,7.001479116883443
WD2149p021_a_2002_09_23T03_45_09_all.dat.gz,34.603772456515706,0.9148249097897398,5.148553115115445,13938.542444814082,7.645429909690219
WD2308p050_a_2002_09_25T05_17_59_all.dat.gz,14.799755327159012,6.969089811408143,1.841148636792622,29000.3250231558,8.999999999797993
HS1527p0614_b_2001_07_25T23_49_52_all.dat.gz,81.05647294943273,2.295486087896059,4.757063148794196,13462.65655557373,7.394636895517997
HE2238m0433_a_2001_09_20T04_45_53_all.dat.gz,-118.81824552106325,1.535698844499457,194.32876005147853,6599.174939521326,7.05181252448816
WD0548p000_a_2000_09_15T08_50_55_all.dat.gz,48.16714175407828,12.77101887527994,1.840966090729412,33899.99768239451,8.930680967034892
WD1216p036_b_2001_06_20T01_13_32_all.dat.gz,53.21820008971093,2.9660427843578105,4.351459396834631,12500.044941900822,7.000000009514936
HE0333m2201_a_2000_12_11T03_49_30_all.dat.gz,65.35684069447417,4.061917637378382,3.0057081883459573,12528.16542161857,7.000000337371966
HE0032m2744_a_2002_09_15T03_00_04_all.dat.gz,32.428755445065086,3.945150630562516,3.297134977478218,14000.74220179365,8.39494392925246
WD1105m048_a_2002_04_23T04_32_22_all.dat.gz,58.98110799017133,1.2173509245349727,4.970182657100231,13622.209602382993,7.724228066263425
WD1857p119_b_2000_05_18T09_27_34_all.dat.gz,-33.98246103711758,3.0592196564385183,4.119270898727954,9304.633756872528,7.627368570941221
WD1824p040_d_2001_06_18T05_15_33_all.dat.gz,-6.9472910401863786,1.3070203032284944,3.42028423558698,12999.857612254831,7.017773422700787
HE0225m1912_a_2002_09_27T09_00_06_all.dat.gz,-23.070759203429176,4.558076660387036,5.281388254727936,14500.013829933549,8.999999999970273
HE2133m1332_a_2001_09_20T01_26_51_all.dat.gz,22.29406837116521,1.7344189358507671,3.3018691219326968,9698.0108388664,7.816495239340835
WD0110m139_b_2000_07_16T07_03_55_all.dat.gz,7.966000674134443,3.599353328673341,3.267787584197553,14365.706056332818,8.212710693516236
WD0510m418_a_2001_10_31T08_05_18_all.dat.gz,685.63965640603,0.0075663835711452,76952288.8040455,124898.48942819916,8.999993445342753
HS0929p0839_b_2003_02_20T01_13_19_all.dat.gz,62.82139909911746,2.8932455528647303,42.23997913382483,8999.996384855447,7.000000857781512
WD1236m495_a_2001_05_15T01_17_59_all.dat.gz,74.39415675392263,1.9913799648521648,3.649025253840164,10545.03212876928,8.632183972523622
WD2204p070_b_2000_06_09T10_02_53_all.dat.gz,644.5042930798136,6.211402450233038,80.40967601028645,32890.246029953385,8.999999946301614
WD2152m548_a_2000_07_14T04_26_37_all.dat.gz,-45.76051461298944,10.591731609176424,1.705949818987373,43590.9075984417,7.852707496720031
WD0810m728_a_2001_04_09T01_45_48_all.dat.gz,43.24754476157219,31.60549830981273,0.0362910493114016,18932.29255784481,8.999999999968475
WD1334m160_b_2000_06_11T01_00_43_all.dat.gz,62.83912146438061,2.127485635234564,3.12986322923962,14191.650899691853,8.000000157288516
HE0508m2343_a_2001_04_07T00_23_10_all.dat.gz,118.90997233214983,4.637022049955064,4.49051062734512,13008.704329979892,8.330936045351427
WD0950p077_a_2001_04_10T01_47_27_all.dat.gz,27.29772154474162,2.9224450423206605,3.951790361291655,13456.243169183092,7.428942138266822
MCT0031m3107_a_2000_09_16T04_20_48_all.dat.gz,-1633.0292704537294,82.92951605620806,3.526124976549004,18647.422968802675,8.9999999975172
WD1420m244_a_2000_05_20T03_23_55_all.dat.gz,16.052749817920656,4.094759630166999,2.870289526537027,14840.709227042464,8.000001215541342
WD2303p242_b_2002_09_26T04_39_50_all.dat.gz,2.0675005860628777,2.2157477251865627,2.98179293512243,10817.679343129454,7.95685293219475
WD1257p047_b_2000_05_22T01_47_35_all.dat.gz,55.39547569319877,2.597533310797612,2.7205288873768625,14394.791863397344,7.99999981124398
WD0203m138_a_2000_07_15T07_59_42_all.dat.gz,91.59943949583,34.36891216216684,1.984050796874224,119034.82949871432,8.128357013544688
WD0011p000_b_2000_07_17T07_38_30_all.dat.gz,-1.267309792969279,2.4939908032006404,3.843626462303677,9450.782274140583,7.000000000774795
WD2318m226_b_2000_09_15T03_57_45_all.dat.gz,40.87360316135948,6.329429297377761,2.797376828354724,16999.53112786609,8.999983417020966
WD0250m007_a_2003_02_04T00_59_57_all.dat.gz,76.70239565268074,1.2486675563204628,6.329653075938164,7315.795344749793,7.000000002661855
WD0027m636_a_2002_07_27T05_54_09_all.dat.gz,-15.574684360466406,18.53262406104418,2.380433216642204,37532.88336137266,8.923896992738609
HE0336m0741_a_2002_03_03T01_11_18_all.dat.gz,90.87599520039728,3.3933270938485123,4.504489655863153,12999.856038043084,7.008975744809262
