source_id,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi
91690164426711040,10.712185310403083,5.713236411165647,12613.720365522884,8.99999999691084,2.38061987213842
3529574716212596736,10.427914852877489,5.784568106718432,9367.132978902966,8.999999871358932,2.2493127655305973
5125057897336633344,34.07960685882844,3.35304757604888,12403.708824079764,8.821467025835956,2.665872770055615
5098930339964725248,48.4873424679044,4.715258318603155,13226.990337118265,8.396523327490925,2.212690431922143
2656542452030717952,4.530806522808825,12.967075340381356,7429.254182767828,8.999999957008576,1.2312623683682764
679177201586401280,13.509379601044104,7.323221008361159,8809.914031948614,8.999999999760407,2.417041524541805
46896958359881728,91.82253776912057,2.0084557040297426,12967.3251711766,8.20569610304009,5.233332326681041
2772855182928578560,15.069171352896522,2.7907608518210756,9622.7360301228,8.999999999991802,1.9416292244657865
3846451454781376512,73.58013527404485,5.6744930575290695,13855.185810777702,8.999999997009459,3.240821435781917
3866880552624195584,120.01396787606586,6.147567204163892,11573.242193584349,8.220250921364162,4.0353229157745965
2511623211717232640,48.21399116911457,3.0359859956103605,12671.510765034258,8.258553789403514,4.634746142253608
5083478078426926976,32.87684848870783,4.74444789776307,10556.507406972636,8.999999998559517,1.5506963878149609
6585878288771383296,-23.193603409140827,4.7703784456436775,10666.099696718491,8.99999999820254,1.9682372213706774
2442099751463686528,36.47474885126839,4.9343112462854215,12062.034146267706,8.999999999216554,1.8249258920848506
2390888829168611968,44.574053431956436,4.45504195824876,9539.827780784162,8.999999998822798,1.9461094365109712
2658537614663492352,21.634311516808307,5.090442429100547,8080.376684059684,8.999999979941315,3.0225544867472673
4419865155422033280,16.097508207903388,4.971967008210486,9396.415769702675,8.999999998890525,1.7620249882704426
5402827451143222912,34.44335923524532,3.1773428708546962,10516.366397220301,8.999999999996772,2.247335560088279
3973707423046985984,3.364711641675037,11.870212817081157,7639.531299707229,8.999999999984423,1.6434958411819807
6849796229451135104,0.9163179269110351,3.487523272779603,13056.065313092484,8.201347221352018,3.010604084585765
4420242631507777920,84317.06844778758,,8007.624520030034,7.000017184697716,21.765084572480987
6468623688724871808,54.58707704463986,2.5734041710868674,9431.834307412799,8.99999999999216,2.552224698100518
1738521539295354240,2.7422878763232896,6.086811193947953,8284.807627384278,8.999999999926038,1.7967556809461076
6191268135405788544,110.13038401405119,4.125640883711441,11116.04333462394,8.178301980760855,4.681800663496068
5792402116129561984,158.6391734316749,2.889401091880231,9866.285679679451,8.999999996159913,5.15467348812159
4460086458999242368,42.59134430733444,3.3921236889817266,12123.064367446304,8.649205488187594,2.0620326820236854
