filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi,vstark,e_vstark
WD1233m164_a_2003_01_18T07_23_54_all.dat.gz,25.492244978815624,3.083808932522704,9608.238677224002,8.999999999991017,2.4163622099232787,33.99316885494485,4.425187994848528,14763.215364861015,8.736537298271134,2.16033438993262,-8.500923876129225,5.393715446893575
HE0145m0610_a_2003_01_19T01_33_36_all.dat.gz,99343.61665199573,34.51236190133932,19936.70455707901,7.000000000030895,117.531833494815,3.6729271561410863,1.4202127022958333,7500.0734073399035,7.50368209341317,365.06045063935596,99339.9437248396,34.541571014196506
WD1201m049_a_2002_02_17T07_53_01_all.dat.gz,25.85227985875352,18.991055544516023,7010.936312237082,8.500867571651225,0.9714315290193252,35.59337010755437,22.37579540218435,26313.44298667781,8.999999997556326,1.5768192506154801,-9.741090248800852,29.348533363275703
WD2056p033_a_2001_08_21T00_57_59_all.dat.gz,32.080831527715475,7.1858332458325975,7617.216120810076,7.499941440434709,1.068724970456021,149.76208557812026,110.76657611200329,35913.87106724727,8.999999586816191,1.3239466487551312,-117.68125405040479,110.99941703906886
WD1241p235_a_2002_02_17T08_58_09_all.dat.gz,5.205083492311429,6.243602447736556,9113.361062947468,8.999999538706637,1.148500390502531,1.5526064414999008,8.472602564331563,10617.60850197807,8.981916735000006,2.036832726645527,3.6524770508115285,10.52461713025703
WD1053m550_b_2001_06_09T00_25_54_all.dat.gz,38.70202287808322,2.9213129835015295,13339.343301123743,8.549339371373776,1.5003664582558391,25.548184070275457,2.756319984256516,15238.375692882108,7.000000000016599,2.8490133234947055,13.153838807807762,4.016387606193711
WD0603m483_a_2001_01_15T03_58_34_all.dat.gz,17.876224196337578,6.393309533444453,8145.622829962406,8.999999998686672,1.1116895849451198,65.04662240880099,20.815034049909663,48301.874728657815,7.000000008086253,1.6888199479287107,-47.17039821246341,21.77475715798756
WD1123p189_a_2002_02_25T04_26_09_all.dat.gz,-7.005965726224571,5.3104862883770085,7360.299729941191,7.000004844756562,1.0356038474373743,39.763422477068325,28.81140648552466,36177.03412423028,8.536952316165626,1.3244186220824299,-46.7693882032929,29.296730334512972
WD0928m713_b_2002_04_23T02_35_46_all.dat.gz,980.7470826878358,,10499.925165557877,7.013424737597144,397.99481148170935,55.15135766967398,1.7086300940970958,7072.758294936032,7.000000000016052,3.6591793105054267,925.5957250181618,
HE0426m0455_a_2000_12_11T03_21_26_all.dat.gz,30.228524392068383,5.613238612697277,14249.453945539957,8.000160062861092,3.4110380292155784,23.73149980364842,4.542230005174709,13025.406259920199,7.000000000225384,4.674039256707711,6.497024588419965,7.220824131841536
HS2225p2158_a_2002_09_25T02_14_44_all.dat.gz,19.400620038096154,4.11094642514158,9274.422816658149,8.99999999990742,1.4801074929136493,15.400442873729137,6.581029492790135,15637.403438590922,8.99999999981078,8.887224663272793,4.000177164367017,7.759499319889004
WD0642m285_a_2001_04_08T01_15_20_all.dat.gz,55.132322976141126,8.025617732522331,9270.823813790574,8.099428669208177,1.8768123561843288,68.87217673357551,5.641544300924846,8639.62232693216,8.667102213806933,6.736607520529691,-13.739853757434389,9.810074519995988
WD0048m544_b_2002_09_14T03_21_21_all.dat.gz,29.451152278245374,3.3936419204646437,12212.32805864646,8.999999999991493,1.4839131374625474,22.917542792842124,3.660830662015451,16499.961464342825,7.376695044631009,2.653414439154636,6.53360948540325,4.991842006743346
WD1017m138_b_2003_01_17T05_10_26_all.dat.gz,22.170059054219333,3.859144393734981,8550.706850592716,8.999999845878605,1.1072032398483473,36.70939902084819,10.39905029111098,33520.18726450097,7.573516506705821,1.3877896696839702,-14.539339966628855,11.092035088690961
HS0400p1451_b_2002_09_21T06_42_08_all.dat.gz,62.2275559560537,3.691278346840953,15236.948356266097,8.401042395193173,6.458170379829714,55.41755035642312,3.2165330057105166,14392.21582598609,7.312439690625303,5.0698974954868286,6.810005599630578,4.89608214909452
WD1308m301_b_2000_06_08T01_10_36_all.dat.gz,85.27762258753276,3.519460697469043,13947.663404926843,8.571018711352467,1.5373272899185537,78.04799522632318,3.12236508622437,15000.013278139335,7.000000006107822,3.494352020819606,7.22962736120958,4.7048663458914755
WD1257p047_a_2000_05_20T02_47_52_all.dat.gz,44.131793278625985,3.41362804453043,9749.775507087135,8.999999983832659,8.093607344008557,64.5487628317509,4.363187961838655,14796.346081913058,8.099980999462076,2.739757587246487,-20.416969553124922,5.539879566988654
WD1532p033_a_2001_06_29T00_41_40_all.dat.gz,24.609208042720763,7.908664007105994,7512.068396454566,7.000000930363752,1.0196533820452054,38.5972996017874,93.52996963927419,42005.03321702807,8.999999999975723,1.213821232105319,-13.988091559066635,93.8637426651039
WD1524m749_b_2000_07_18T04_20_42_all.dat.gz,254.29107341050758,16.309822983220272,10230.598213020068,7.000000097776556,2.098544777899816,156.883225977899,1.4072841897959023,6417.052498711606,7.000108617956595,39.49922178911999,97.40784743260858,16.370423773831565
WD0135m052_a_2000_07_12T08_37_33_all.dat.gz,-18.995200479773093,3.1745144903560067,6999.9197307748145,8.329881454679265,1.2182095616966653,-26.19488682402597,0.9258946444400227,8233.03932233101,8.999999999962766,12.776058609348455,7.1996863442528785,3.3067844111890596
HE0043m0318_a_2002_12_02T01_31_03_all.dat.gz,102.85148880427799,3.754859023458039,13531.748518292317,8.558769012534412,6.858202305944021,71.94729941866645,2.4565932821274075,6830.575745964112,8.999999998778765,3.064051336530645,30.904189385611545,4.487072190174542
