filename,lte_rv,lte_e_rv,lte_teff,lte_logg,lte_redchi,nlte_rv,nlte_e_rv,nlte_teff,nlte_logg,nlte_redchi,vstark,e_vstark
WD1233m164_a_2003_01_18T07_23_54_all.dat.gz,19.466966531567564,3.323724129527008,9820.209619423178,8.999999998914197,3.044813804728741,6.498623973944817,6.234302403505266,14481.223877995431,8.999999874231202,3.877923648475261,12.968342557622748,7.06496061896679
HE0145m0610_a_2003_01_19T01_33_36_all.dat.gz,553.4174540100564,,9499.800188189292,7.000280813739267,5322.5446414820735,-407.6444236882918,1.1639125814271836,128272.66891020183,7.000001443341809,4637.621730581846,961.0618776983482,
WD1201m049_a_2002_02_17T07_53_01_all.dat.gz,-63.437970057012144,20.850137677435008,7544.489736386631,8.999999971068226,1.5726939737285688,58.621913829715346,55.52848061057779,37448.66492192498,7.4999793582782885,2.8002352720825225,-122.05988388672749,59.31391405131943
WD2056p033_a_2001_08_21T00_57_59_all.dat.gz,-10.01117851633681,10.913053446792105,7532.08279886953,8.999999999834168,2.6882238923482142,-52.18016246971361,30.575636536126034,34072.59434996357,8.999999994303828,3.3591145767172,42.168983953376795,32.46481611101203
WD1241p235_a_2002_02_17T08_58_09_all.dat.gz,-0.3027743941907805,6.543260583312696,9673.657882571537,8.999999970910741,1.727910323992698,-31.946690032795058,9.880568060971353,11672.811854743497,8.999999981240366,4.843917955242203,31.643915638604277,11.850733490743128
WD1053m550_b_2001_06_09T00_25_54_all.dat.gz,24.765740147221166,2.75736935802391,13316.096421681279,8.031411871438447,3.031628546029247,25.421001558700613,2.9829703530749043,12460.268340860997,7.770707046972112,9.498108409728419,-0.6552614114794473,4.062166651418059
WD0603m483_a_2001_01_15T03_58_34_all.dat.gz,47.264778954336165,6.916189282530713,8566.0909262386,8.999999996564757,1.9669028007313416,-4.0202206620552525,17.038189541698646,34999.90919957825,7.283100145430902,3.3791833800460207,51.28499961639142,18.388408768858763
WD1123p189_a_2002_02_25T04_26_09_all.dat.gz,13.952513307231607,5.75403779975941,7756.4939049228715,8.99999999994456,1.8543010179513502,56.42622232872757,27.292524257828767,49288.49330496301,7.49996119106764,2.243740946211361,-42.473709021495964,27.892487005737436
WD0928m713_b_2002_04_23T02_35_46_all.dat.gz,45.259167392611765,5.890353076491596,8526.408617016692,8.000076362708423,4.2013465940687045,61.353497287458175,1.8938101091714614,7757.212805780902,7.741286634671535,8.214463282230279,-16.09432989484641,6.187307661279988
HE0426m0455_a_2000_12_11T03_21_26_all.dat.gz,69.9161237931999,4.7694289253071105,12929.86147539731,7.783773104477935,3.2782445837826844,42.767418568049315,6.689732764521224,16589.960797386517,7.785993168294016,10.185401461334243,27.148705225150586,8.215836946669823
