filename,radial_velocity,e_radial_velocity,redchi,teff,logg
HS1527p0614_a_2001_06_20T03_39_48_all.dat.gz,97.88723625028285,3.895849254778909,5.659961398155778,12499.898106515318,7.455737001749772
WD0318m021_b_2002_03_03T00_55_34_all.dat.gz,46.69563527971749,3.1585079310615036,9.066174526050068,12999.801322168918,7.999993449923509
HS1305p0029_a_2001_06_20T01_30_25_all.dat.gz,345.9474839387285,,431.0316645049699,9915.160266945084,7.0214868610737105
WD0016m258_b_2000_09_17T02_10_05_all.dat.gz,36.947383981426114,2.9163117427066894,3.3447439763165754,11420.469745291248,7.005581192488721
HS0051p1145_b_2002_09_27T05_58_35_all.dat.gz,25.165300266286796,4.168162089601418,2.831199219821954,24999.89639958241,8.761055738147142
WD0408m041_a_2001_09_02T09_17_25_all.dat.gz,-738.2959555034951,0.666506048706708,83.60110852642161,10499.978357940014,8.99999340211378
WD2204p070_b_2001_08_21T03_09_54_all.dat.gz,15.490490911727932,3.820545559625372,2.945622952124752,21478.36116728331,7.405518399421522
HE0409m5154_a_2000_09_15T09_10_37_all.dat.gz,30.257855748116793,4.666828981798117,7.145627649742816,23847.438960445525,7.000000013808762
WD1332m229_b_2000_05_22T03_04_39_all.dat.gz,30.77015585552484,3.9807186311069582,4.289147007280003,16517.072994427275,7.079640936191635
WD1124m018_b_2002_02_25T06_43_25_all.dat.gz,59.009910558472626,4.344546361293649,3.065300786855142,17989.715720068234,7.000000038368349
HS2240p1234B_a_2002_09_24T05_17_40_all.dat.gz,23.57760115497453,3.9957165983451652,5.159901557183473,12929.521356431762,7.269818805669549
WD1531m022_a_2001_07_22T00_33_31_all.dat.gz,64.79016925922723,2.2238639113635514,4.637664077732736,18436.374032141313,7.723255325442988
HE1335m0332_a_2000_07_15T01_09_38_all.dat.gz,71.39294303927743,6.080104976421197,3.5969140338891843,15776.68130034435,7.488711824352814
WD2032p188_a_2002_09_04T01_03_02_all.dat.gz,-26.4793858842402,2.2004930241542073,9.870511144588754,15834.78426177793,7.00000001381
WD2139p115_b_2000_06_09T10_17_40_all.dat.gz,-34.01374685745378,3.685643711175185,3.3442437732831927,14294.782087194175,7.5749949819898665
WD1229m012_b_2000_05_22T01_16_04_all.dat.gz,16.70980447746497,2.0303542368279475,5.606055053779495,16153.365040775825,7.000000000569581
HE0211m2824_a_2000_12_07T03_26_14_all.dat.gz,56.815770173701125,3.8220913398062812,1.3426292057821374,12792.211333735147,7.291489361768811
WD1500m170_a_2000_06_08T02_47_45_all.dat.gz,-13.903991660459965,3.599414471822481,3.400685579745138,31347.699897846986,7.89886889791749
WD1503m093_b_2000_06_06T04_43_05_all.dat.gz,2.945174231596423,1.8220645356838192,3.3829422944124543,13474.322859295076,8.744617663843027
HE0349m2537_b_2001_01_15T01_45_13_all.dat.gz,25.58412527442422,4.086283422628524,5.310036955941898,16953.77336308075,7.000019042657101
WD2336p063_b_2002_09_30T02_35_12_all.dat.gz,29.31957029065375,2.4154568684391187,4.3936926476139595,14816.73106972135,7.446890423345052
WD1053m092_b_2000_06_10T23_51_31_all.dat.gz,-755.828153524335,0.25057117544560015,231.1513519271448,9999.885081551161,7.000007949289244
WD2007m303_a_2002_04_23T07_25_56_all.dat.gz,36.690463061191906,0.7671609594765663,8.354666597419657,13999.934257526125,7.091670113384641
WD1500m170_b_2000_06_11T01_41_54_all.dat.gz,36339.30943078505,10.73124662711416,13084.339750175817,128912.9984147626,7.000001799351573
WD0145m257_b_2002_09_27T08_09_54_all.dat.gz,37.55260693822421,2.554927047096818,3.128431271599125,21840.74196168441,7.086257831398445
MCT2343m1740_b_2000_09_16T01_33_35_all.dat.gz,-30.19415717544468,5.632347468580402,20.989376666925427,26625.892774054966,7.000000003735795
MCT0138m4014_a_2000_08_05T09_00_24_all.dat.gz,9.046714269328627,4.100722651420168,4.557369053441714,18276.108669749767,7.944309970428493
WD0016m258_a_2000_09_16T03_01_09_all.dat.gz,52.290063047640665,3.577670298759031,2.546116721420705,10595.58762755374,7.999989013251861
WD2151m307_b_2000_08_05T07_14_15_all.dat.gz,34.54815611696611,3.558281622569348,3.862982368985278,27625.812879221863,8.360648595565955
WD2314p064_b_2002_09_27T02_18_34_all.dat.gz,33.13592970534902,3.226377355855325,2.9743538260667606,16167.598609215898,7.2520434856585565
WD1614p136_b_2001_07_27T00_37_31_all.dat.gz,-743.442690331215,0.47889006931194444,153.69664755791771,12000.0,8.0
WD1342m237_b_2000_07_17T00_51_03_all.dat.gz,62.5451250561403,3.73581416971475,3.0039268087177247,11850.380561529633,7.196896773104423
HE1325m0854_a_2000_05_20T00_32_05_all.dat.gz,-0.8224341037117737,1.6713137205400521,3.730431596334351,14129.64426286053,7.242223409675415
WD2205m139_a_2001_09_20T02_31_25_all.dat.gz,49.138596071091314,6.291783251043071,4.890583561329509,17571.858301012217,7.481766277138117
HS1003p0726_b_2003_01_17T04_55_02_all.dat.gz,4.433351505173907,3.603115157011184,4.317207695105908,9753.007526286261,7.000000000756604
WD1216p036_a_2001_06_09T01_14_52_all.dat.gz,79.18223313038007,3.4836637448847014,5.018264312589613,11880.166278128863,7.454431561347099
WD0133m116_a_2000_07_12T07_27_46_all.dat.gz,62.02927608000192,2.3861194320622268,4.142702235756113,12774.125851231467,7.537669585342691
WD0437p152_b_2003_01_23T03_03_54_all.dat.gz,41.83232530738687,3.130939122004719,4.143977574350732,15432.50635797599,7.000000775443752
WD0227p050_b_2003_01_17T01_29_41_all.dat.gz,36.523854238883786,1.1857162455465087,1.9608933262265456,16718.960994026595,7.023095380753347
